village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Lomasu,SAIHA,288.0,245702605,village,502A,7.9,Belghoria Expressway,453.03,Jawaharnagar,219.74,Khongsang,303.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,459.15,ICD Amingaon,457.83,Zorinpui ICP,101.91,Netaji Subhas Chandra Bose International Airport (CCU),448.62,MMLP Silchar,296.52,Lakhipur Terminal,291.41,FCI Depot Agartala,244.66,SRIBHUMI Toll Plaza,300.85
Bunglang,LAWNGTLAI,287.0,245704276,village,502A,1.26,Belghoria Expressway,440.77,Jawaharnagar,191.2,Khongsang,279.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,447.56,ICD Amingaon,429.09,Zorinpui ICP,80.98,Lokpriya Gopinath Bordoloi International Airport (GAU),423.83,MMLP Silchar,269.12,Lakhipur Terminal,264.79,FCI Depot Agartala,218.06,SRIBHUMI Toll Plaza,272.53
Damdep,LAWNGTLAI,287.0,245704318,village,502A,15.41,Belghoria Expressway,426.17,Jawaharnagar,190.91,Khongsang,289.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,432.76,ICD Amingaon,432.02,Zorinpui ICP,95.1,Netaji Subhas Chandra Bose International Airport (CCU),421.73,MMLP Silchar,276.25,Lakhipur Terminal,273.13,FCI Depot Agartala,213.18,SRIBHUMI Toll Plaza,277.56
Fursuril,LAWNGTLAI,287.0,245704838,village,502A,16.5,Belghoria Expressway,425.65,Jawaharnagar,181.99,Bihara,280.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,432.49,ICD Amingaon,422.51,Zorinpui ICP,87.23,Lokpriya Gopinath Bordoloi International Airport (GAU),416.9,MMLP Silchar,266.42,Lakhipur Terminal,263.36,FCI Depot Agartala,205.82,SRIBHUMI Toll Plaza,267.8
Lawngtlai,LAWNGTLAI,287.0,245705252,village,2,0.06,Belghoria Expressway,453.62,Jawaharnagar,182.04,Khongsang,257.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,460.89,ICD Amingaon,414.8,Zorinpui ICP,57.65,Lokpriya Gopinath Bordoloi International Airport (GAU),410.05,MMLP Silchar,250.65,Lakhipur Terminal,245.15,FCI Depot Agartala,214.97,SRIBHUMI Toll Plaza,256.28
Amobyu,SAIHA,288.0,245705514,village,2,0.0,Belghoria Expressway,460.88,Jawaharnagar,194.18,Khongsang,265.99,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,467.91,ICD Amingaon,426.45,Zorinpui ICP,64.1,Lokpriya Gopinath Bordoloi International Airport (GAU),421.78,MMLP Silchar,261.16,Lakhipur Terminal,255.09,FCI Depot Agartala,226.72,SRIBHUMI Toll Plaza,267.54
Thingeal,LAWNGTLAI,287.0,245706849,village,502A,15.34,Belghoria Expressway,436.45,Jawaharnagar,176.51,Khongsang,265.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,443.61,ICD Amingaon,413.89,Zorinpui ICP,70.83,Lokpriya Gopinath Bordoloi International Airport (GAU),408.65,MMLP Silchar,254.32,Lakhipur Terminal,250.34,FCI Depot Agartala,205.03,SRIBHUMI Toll Plaza,257.39
Chawngte,LUNGLEI,286.0,245708239,village,2,20.73,Belghoria Expressway,427.86,Jawaharnagar,160.31,Bihara,254.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,435.37,ICD Amingaon,398.29,Zorinpui ICP,67.02,Lokpriya Gopinath Bordoloi International Airport (GAU),392.94,MMLP Silchar,240.56,Lakhipur Terminal,237.42,FCI Depot Agartala,189.4,SRIBHUMI Toll Plaza,242.51
Sangau,LAWNGTLAI,287.0,245708693,village,39,6.07,Belghoria Expressway,468.41,Bhairabi,166.21,Khongsang,231.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,476.23,ICD Amingaon,397.85,Zorinpui ICP,30.29,Lokpriya Gopinath Bordoloi International Airport (GAU),393.71,MMLP Silchar,229.09,Lakhipur Terminal,222.11,FCI Depot Agartala,212.98,SRIBHUMI Toll Plaza,237.51
Theriat,LUNGLEI,286.0,245710171,village,2,0.02,Belghoria Expressway,442.97,Manu,147.1,Khongsang,226.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,451.08,ICD Amingaon,378.31,Zorinpui ICP,41.64,Lokpriya Gopinath Bordoloi International Airport (GAU),373.57,MMLP Silchar,215.4,Lakhipur Terminal,210.96,FCI Depot Agartala,185.0,SRIBHUMI Toll Plaza,219.98
Lunglei,LUNGLEI,286.0,245710288,village,302,1.03,Belghoria Expressway,438.36,Manu,140.57,Khongsang,223.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,446.58,ICD Amingaon,372.45,Zorinpui ICP,44.8,Lokpriya Gopinath Bordoloi International Airport (GAU),367.62,MMLP Silchar,210.73,Lakhipur Terminal,206.83,FCI Depot Agartala,178.38,SRIBHUMI Toll Plaza,214.56
Demagiri,LUNGLEI,286.0,245710527,village,302,2.14,Belghoria Expressway,408.35,Jawaharnagar,122.94,Bihara,223.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.67,ICD Amingaon,362.9,Zorinpui ICP,74.16,Lokpriya Gopinath Bordoloi International Airport (GAU),357.2,MMLP Silchar,211.08,Lakhipur Terminal,210.41,FCI Depot Agartala,153.19,SRIBHUMI Toll Plaza,209.63
Lungsen,LUNGLEI,286.0,245710577,village,302,18.49,Belghoria Expressway,434.94,Manu,123.32,Bihara,207.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,443.58,ICD Amingaon,354.24,Zorinpui ICP,48.62,Lokpriya Gopinath Bordoloi International Airport (GAU),349.43,MMLP Silchar,193.22,Lakhipur Terminal,189.99,FCI Depot Agartala,164.91,SRIBHUMI Toll Plaza,196.43
Thingsei,HNAHTHIAL,713.0,245710645,village,39,15.63,Belghoria Expressway,474.34,Bhairabi,148.91,Khongsang,210.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,482.6,ICD Amingaon,380.7,Zorinpui ICP,10.37,Lokpriya Gopinath Bordoloi International Airport (GAU),376.94,MMLP Silchar,209.65,Lakhipur Terminal,201.97,FCI Depot Agartala,206.96,SRIBHUMI Toll Plaza,219.62
Vantaiphai,SERCHHIP,285.0,245711589,village,2,16.38,Belghoria Expressway,471.88,Bhairabi,126.94,Khongsang,190.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,480.62,ICD Amingaon,358.63,Zorinpui ICP,19.21,Lokpriya Gopinath Bordoloi International Airport (GAU),355.03,MMLP Silchar,187.13,Lakhipur Terminal,179.65,FCI Depot Silchar,187.13,SRIBHUMI Toll Plaza,197.35
Farkawn,CHAMPHAI,284.0,245711650,village,6,32.23,Belghoria Expressway,494.56,Bhairabi,142.77,Khongsang,191.76,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,503.14,ICD Amingaon,373.05,Zorinpui ICP,15.05,Lokpriya Gopinath Bordoloi International Airport (GAU),370.06,MMLP Silchar,197.35,Lakhipur Terminal,187.41,FCI Depot Silchar,197.35,CACHAR Toll Plaza,209.8
Holangchari,LUNGLEI,286.0,245711703,village,302,20.59,Belghoria Expressway,416.07,Jawaharnagar,107.46,Bihara,201.85,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,424.91,ICD Amingaon,343.26,Zorinpui ICP,68.91,Lokpriya Gopinath Bordoloi International Airport (GAU),337.91,MMLP Silchar,188.92,Lakhipur Terminal,188.08,FCI Depot Agartala,145.1,SRIBHUMI Toll Plaza,188.35
Lungchem,LUNGLEI,286.0,245711806,village,2,20.38,Belghoria Expressway,434.22,Manu,116.23,Bihara,199.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,443.04,ICD Amingaon,346.47,Zorinpui ICP,51.69,Lokpriya Gopinath Bordoloi International Airport (GAU),341.69,MMLP Silchar,185.62,Lakhipur Terminal,182.65,FCI Depot Agartala,159.82,SRIBHUMI Toll Plaza,188.62
Vaphai,CHAMPHAI,284.0,245711908,village,6,24.18,Belghoria Expressway,498.25,Bhairabi,138.18,Khongsang,184.02,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,506.98,ICD Amingaon,367.63,Zorinpui ICP,22.54,Lokpriya Gopinath Bordoloi International Airport (GAU),364.83,MMLP Silchar,190.97,Lakhipur Terminal,180.54,FCI Depot Silchar,190.97,CACHAR Toll Plaza,203.4
Lungdar,SERCHHIP,285.0,245712520,village,2,16.9,Belghoria Expressway,474.88,Bhairabi,119.75,Khongsang,180.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,483.8,ICD Amingaon,351.17,Zorinpui ICP,26.03,Lokpriya Gopinath Bordoloi International Airport (GAU),347.75,MMLP Silchar,178.62,Lakhipur Terminal,170.78,FCI Depot Silchar,178.62,SRIBHUMI Toll Plaza,189.64
Leitham,CHAMPHAI,284.0,245712869,village,6,17.37,Belghoria Expressway,493.83,Bhairabi,126.58,Khongsang,174.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,502.76,ICD Amingaon,355.96,Zorinpui ICP,28.93,Lokpriya Gopinath Bordoloi International Airport (GAU),353.16,MMLP Silchar,179.56,Lakhipur Terminal,169.47,FCI Depot Silchar,179.56,CACHAR Toll Plaza,192.0
Thenzawl,SERCHHIP,285.0,245712879,village,2,8.1,Belghoria Expressway,445.05,Bhairabi,102.0,Bihara,182.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,454.21,ICD Amingaon,333.12,Zorinpui ICP,51.5,Lokpriya Gopinath Bordoloi International Airport (GAU),328.81,MMLP Silchar,168.56,Lakhipur Terminal,164.66,FCI Depot Agartala,160.55,SRIBHUMI Toll Plaza,173.65
Laisawrai,LUNGLEI,286.0,245713318,village,302,37.59,Belghoria Expressway,415.03,Manu,91.8,Bihara,185.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,424.26,ICD Amingaon,326.26,Zorinpui ICP,76.84,Lokpriya Gopinath Bordoloi International Airport (GAU),320.94,MMLP Silchar,172.9,Silchar Terminal,172.9,FCI Depot Agartala,133.93,SRIBHUMI Toll Plaza,171.49
Sabual,MAMIT,281.0,245713805,village,2,25.26,Belghoria Expressway,430.64,Bhairabi,80.02,Bihara,163.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,440.27,ICD Amingaon,309.12,Zorinpui ICP,77.65,Lokpriya Gopinath Bordoloi International Airport (GAU),304.43,MMLP Silchar,150.19,Lakhipur Terminal,149.17,FCI Depot Agartala,137.17,SRIBHUMI Toll Plaza,151.44
Champhai,CHAMPHAI,284.0,245714304,village,6,1.44,Belghoria Expressway,502.24,Bhairabi,110.05,Khongsang,148.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,511.65,ICD Amingaon,335.47,Zorinpui ICP,54.9,Lokpriya Gopinath Bordoloi International Airport (GAU),333.25,MMLP Silchar,156.68,Lakhipur Terminal,145.23,FCI Depot Silchar,156.68,CACHAR Toll Plaza,169.01
Phuldungsei,MAMIT,281.0,245714375,village,108,33.2,Belghoria Expressway,413.51,Manu,69.89,Bihara,163.85,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,423.25,ICD Amingaon,302.93,Sabroom ICP,80.79,Lokpriya Gopinath Bordoloi International Airport (GAU),297.63,MMLP Silchar,151.84,Silchar Terminal,151.84,FCI Depot Agartala,119.82,SRIBHUMI Toll Plaza,148.69
N. Kawbung,CHAMPHAI,284.0,245714410,village,6,7.29,Belghoria Expressway,502.59,Bhairabi,104.47,Khongsang,141.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,512.12,ICD Amingaon,328.8,Zorinpui ICP,61.63,Lokpriya Gopinath Bordoloi International Airport (GAU),326.68,MMLP Silchar,149.69,Lakhipur Terminal,138.08,FCI Depot Silchar,149.69,CACHAR Toll Plaza,162.0
Aibawk,AIZAWL,283.0,245714417,village,2,14.99,Belghoria Expressway,442.58,Bhairabi,71.59,Bihara,153.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,452.37,ICD Amingaon,302.78,Zorinpui ICP,77.85,Lokpriya Gopinath Bordoloi International Airport (GAU),298.58,MMLP Silchar,139.34,Lakhipur Terminal,137.0,FCI Depot Silchar,139.34,SRIBHUMI Toll Plaza,143.26
Hnahlan,CHAMPHAI,284.0,245715437,village,45,18.22,Belghoria Expressway,512.72,Bhairabi,99.86,Khongsang,124.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,522.52,ICD Amingaon,318.06,Zorinpui ICP,79.46,Lokpriya Gopinath Bordoloi International Airport (GAU),316.49,MMLP Silchar,137.21,Lakhipur Terminal,123.92,FCI Depot Imphal,133.55,CACHAR Toll Plaza,149.28
Phalleng,MAMIT,281.0,245715530,village,108,7.95,Belghoria Expressway,425.78,Bhairabi,54.26,Bihara,138.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,435.97,ICD Amingaon,281.29,Sabroom ICP,100.16,Lokpriya Gopinath Bordoloi International Airport (GAU),276.51,MMLP Silchar,126.62,Silchar Terminal,126.62,FCI Depot Agartala,121.06,SRIBHUMI Toll Plaza,124.69
Serkmun,MAMIT,281.0,245715707,village,108,15.18,Belghoria Expressway,414.69,Manu,43.69,Bihara,135.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,425.08,ICD Amingaon,271.66,Srimantapur ICP,94.16,Lokpriya Gopinath Bordoloi International Airport (GAU),266.43,MMLP Silchar,124.24,Karimganj Terminal,121.39,FCI Depot Agartala,107.23,SRIBHUMI Toll Plaza,118.13
Lengpui,MAMIT,281.0,245716313,village,108,0.39,Belghoria Expressway,443.05,Bhairabi,40.49,Bihara,123.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,453.44,ICD Amingaon,271.89,Sutarkandi ICP,98.52,Lokpriya Gopinath Bordoloi International Airport (GAU),267.86,MMLP Silchar,109.84,Lakhipur Terminal,109.79,FCI Depot Silchar,109.84,SRIBHUMI Toll Plaza,112.17
Phullen,SAITUAL,682.0,245717775,village,102B,9.36,Belghoria Expressway,483.65,Bhairabi,62.81,Khongsang,115.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,493.87,ICD Amingaon,287.06,Zorinpui ICP,94.23,Lokpriya Gopinath Bordoloi International Airport (GAU),284.67,MMLP Silchar,110.17,Lakhipur Terminal,101.6,FCI Depot Silchar,110.17,CACHAR Toll Plaza,122.64
Teikhang,SAITUAL,682.0,245718182,village,102B,8.13,Belghoria Expressway,511.26,Bhairabi,80.49,Khongsang,98.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,521.53,ICD Amingaon,290.74,Zorinpui ICP,104.83,Lokpriya Gopinath Bordoloi International Airport (GAU),289.52,MMLP Silchar,109.28,Lakhipur Terminal,95.51,FCI Depot Silchar,109.28,CACHAR Toll Plaza,121.21
Twakzawl,KOLASIB,282.0,245718266,village,6,4.9,Belghoria Expressway,460.97,Bhairabi,35.23,Bihara,109.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,471.51,ICD Amingaon,265.1,Sutarkandi ICP,90.1,Lokpriya Gopinath Bordoloi International Airport (GAU),261.9,MMLP Silchar,95.54,Lakhipur Terminal,92.81,FCI Depot Silchar,95.54,SRIBHUMI Toll Plaza,103.49
Thingsat,AIZAWL,283.0,245720464,village,306A,0.07,Belghoria Expressway,487.29,Bhairabi,41.41,Bihara,83.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,498.19,ICD Amingaon,246.58,Sutarkandi ICP,74.6,Lokpriya Gopinath Bordoloi International Airport (GAU),244.79,MMLP Silchar,67.9,Lakhipur Terminal,60.33,FCI Depot Silchar,67.9,CACHAR Toll Plaza,80.36
Bikhawatlir,KOLASIB,282.0,245720768,village,306,0.04,Belghoria Expressway,465.37,Jamira,16.85,Bihara,73.17,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,476.51,ICD Amingaon,228.64,Sutarkandi ICP,53.72,Lokpriya Gopinath Bordoloi International Airport (GAU),225.87,MMLP Silchar,59.68,Silchar Terminal,59.68,FCI Depot Silchar,59.68,SRIBHUMI Toll Plaza,66.78
Chhimluang,KOLASIB,282.0,245722057,village,306,0.05,Belghoria Expressway,471.43,Manipur Bagan,17.65,Bihara,62.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,482.71,ICD Amingaon,220.07,Sutarkandi ICP,46.04,Lokpriya Gopinath Bordoloi International Airport (GAU),217.68,MMLP Silchar,48.79,Silchar Terminal,48.79,FCI Depot Silchar,48.79,SRIBHUMI Toll Plaza,58.46
Siaha,SAIHA,288.0,830186299,village,502,0.91,Belghoria Expressway,462.2,Jawaharnagar,190.16,Khongsang,259.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,469.39,ICD Amingaon,421.23,Zorinpui ICP,57.88,Lokpriya Gopinath Bordoloi International Airport (GAU),416.66,MMLP Silchar,255.31,Lakhipur Terminal,249.08,FCI Depot Agartala,224.0,SRIBHUMI Toll Plaza,262.04
Bairabi,KOLASIB,282.0,856728463,village,6,0.04,Belghoria Expressway,446.33,Bhairabi,1.46,Bihara,86.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,457.39,ICD Amingaon,232.86,Sutarkandi ICP,59.25,Lokpriya Gopinath Bordoloi International Airport (GAU),229.09,MMLP Silchar,74.66,Silchar Terminal,74.66,FCI Depot Silchar,74.66,SRIBHUMI Toll Plaza,72.91
Bualpui,KOLASIB,282.0,856728488,village,6,0.69,Belghoria Expressway,455.29,Bhairabi,18.64,Bihara,96.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,466.09,ICD Amingaon,248.96,Sutarkandi ICP,74.17,Lokpriya Gopinath Bordoloi International Airport (GAU),245.59,MMLP Silchar,83.05,Silchar Terminal,83.05,FCI Depot Silchar,83.05,SRIBHUMI Toll Plaza,87.7
Zyhno,SAIHA,288.0,1795712165,village,2,4.99,Belghoria Expressway,470.51,Jawaharnagar,213.91,Khongsang,282.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,477.12,ICD Amingaon,446.29,Zorinpui ICP,79.75,Lokpriya Gopinath Bordoloi International Airport (GAU),441.68,MMLP Silchar,280.03,Lakhipur Terminal,273.37,FCI Depot Agartala,245.13,SRIBHUMI Toll Plaza,287.11
Tuipang,SAIHA,288.0,1795712259,village,2,0.02,Belghoria Expressway,468.14,Jawaharnagar,208.41,Khongsang,277.56,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,474.88,ICD Amingaon,440.63,Zorinpui ICP,74.84,Lokpriya Gopinath Bordoloi International Airport (GAU),436.01,MMLP Silchar,274.52,Lakhipur Terminal,267.99,FCI Depot Agartala,240.09,SRIBHUMI Toll Plaza,281.48
Khopai,SAIHA,288.0,1848820951,village,2,13.29,Belghoria Expressway,469.57,Jawaharnagar,220.28,Khongsang,291.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,475.96,ICD Amingaon,454.01,Zorinpui ICP,88.64,Lokpriya Gopinath Bordoloi International Airport (GAU),449.28,MMLP Silchar,288.5,Lakhipur Terminal,282.02,FCI Depot Agartala,249.91,SRIBHUMI Toll Plaza,295.17
Phura,SAIHA,288.0,1848820961,village,2,14.27,Belghoria Expressway,457.24,Jawaharnagar,209.98,Khongsang,288.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,463.73,ICD Amingaon,445.79,Zorinpui ICP,86.58,Lokpriya Gopinath Bordoloi International Airport (GAU),440.82,MMLP Silchar,282.63,Lakhipur Terminal,277.05,FCI Depot Agartala,238.08,SRIBHUMI Toll Plaza,287.9
Ahmypi,SAIHA,288.0,1848820962,village,2,9.81,Belghoria Expressway,469.51,Jawaharnagar,217.48,Khongsang,287.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,475.99,ICD Amingaon,450.78,Zorinpui ICP,85.14,Lokpriya Gopinath Bordoloi International Airport (GAU),446.08,MMLP Silchar,285.05,Lakhipur Terminal,278.54,FCI Depot Agartala,247.66,SRIBHUMI Toll Plaza,291.83
Vahia,SAIHA,288.0,1848820963,village,2,12.67,Belghoria Expressway,461.0,Jawaharnagar,213.11,Khongsang,289.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,467.46,ICD Amingaon,448.29,Zorinpui ICP,87.02,Lokpriya Gopinath Bordoloi International Airport (GAU),443.39,MMLP Silchar,284.38,Lakhipur Terminal,278.53,FCI Depot Agartala,241.69,SRIBHUMI Toll Plaza,290.09
Sairang,AIZAWL,283.0,2017884064,village,108,0.64,Belghoria Expressway,444.69,Bhairabi,43.27,Bihara,125.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,455.02,ICD Amingaon,274.85,Sutarkandi ICP,101.24,Lokpriya Gopinath Bordoloi International Airport (GAU),270.87,MMLP Silchar,111.82,Lakhipur Terminal,111.2,FCI Depot Silchar,111.82,SRIBHUMI Toll Plaza,114.89
Bualpul,LAWNGTLAI,287.0,2083635814,village,502,8.49,Belghoria Expressway,467.32,Bhairabi,185.4,Khongsang,252.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,474.67,ICD Amingaon,416.68,Zorinpui ICP,49.92,Lokpriya Gopinath Bordoloi International Airport (GAU),412.31,MMLP Silchar,249.26,Lakhipur Terminal,242.53,FCI Depot Agartala,223.97,SRIBHUMI Toll Plaza,256.9
Chumkum,LUNGLEI,286.0,2083635815,village,302,4.0,Belghoria Expressway,419.44,Jawaharnagar,137.54,Bihara,233.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,427.49,ICD Amingaon,375.6,Zorinpui ICP,64.94,Lokpriya Gopinath Bordoloi International Airport (GAU),370.16,MMLP Silchar,219.96,Lakhipur Terminal,217.9,FCI Depot Agartala,168.74,SRIBHUMI Toll Plaza,220.56
Marpeta,MAMIT,281.0,2083635817,village,302,38.76,Belghoria Expressway,407.92,Jawaharnagar,87.65,Bihara,186.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,417.17,ICD Amingaon,324.44,Sabroom ICP,71.08,Lokpriya Gopinath Bordoloi International Airport (GAU),318.88,MMLP Silchar,174.14,Silchar Terminal,174.14,FCI Depot Agartala,127.49,SRIBHUMI Toll Plaza,171.18
Mauzam,LUNGLEI,286.0,2083635818,village,302,30.82,Belghoria Expressway,403.53,Jawaharnagar,93.5,Bihara,195.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,412.59,ICD Amingaon,332.58,Sabroom ICP,66.42,Lokpriya Gopinath Bordoloi International Airport (GAU),326.85,MMLP Silchar,183.62,Karimganj Terminal,183.55,FCI Depot Agartala,129.43,SRIBHUMI Toll Plaza,180.22
Thanlum,LUNGLEI,286.0,2083635820,village,2,29.03,Belghoria Expressway,424.98,Manu,103.86,Bihara,191.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,434.01,ICD Amingaon,336.05,Zorinpui ICP,63.91,Lokpriya Gopinath Bordoloi International Airport (GAU),331.02,MMLP Silchar,178.52,Lakhipur Terminal,176.95,FCI Depot Agartala,147.07,SRIBHUMI Toll Plaza,179.5
Tukaw,LUNGLEI,286.0,2083635822,village,302,14.37,Belghoria Expressway,412.16,Jawaharnagar,111.43,Bihara,208.98,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,420.84,ICD Amingaon,349.18,Zorinpui ICP,71.19,Lokpriya Gopinath Bordoloi International Airport (GAU),343.67,MMLP Silchar,196.18,Lakhipur Terminal,195.54,FCI Depot Agartala,146.26,SRIBHUMI Toll Plaza,195.05
Baktawng,SERCHHIP,285.0,2083680071,village,2,0.34,Belghoria Expressway,456.68,Bhairabi,77.82,Khongsang,154.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,466.37,ICD Amingaon,309.61,Zorinpui ICP,68.11,Lokpriya Gopinath Bordoloi International Airport (GAU),305.9,MMLP Silchar,141.04,Lakhipur Terminal,136.31,FCI Depot Silchar,141.04,SRIBHUMI Toll Plaza,148.66
Lallen,MAMIT,281.0,2083680073,village,108,12.96,Belghoria Expressway,436.01,Bhairabi,59.1,Bihara,142.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,446.05,ICD Amingaon,289.3,Zorinpui ICP,92.29,Lokpriya Gopinath Bordoloi International Airport (GAU),284.9,MMLP Silchar,129.16,Lakhipur Terminal,128.69,FCI Depot Silchar,129.16,SRIBHUMI Toll Plaza,130.68
Neihbawi,KOLASIB,282.0,2083680074,village,6,1.54,Belghoria Expressway,454.41,Bhairabi,33.41,Bihara,111.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,464.94,ICD Amingaon,264.78,Sutarkandi ICP,90.11,Lokpriya Gopinath Bordoloi International Airport (GAU),261.28,MMLP Silchar,98.05,Lakhipur Terminal,96.66,FCI Depot Silchar,98.05,SRIBHUMI Toll Plaza,103.65
Vaitin,AIZAWL,283.0,2084596890,village,306A,2.16,Belghoria Expressway,489.14,Bhairabi,43.52,Khongsang,83.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,500.03,ICD Amingaon,248.13,Sutarkandi ICP,76.49,Lokpriya Gopinath Bordoloi International Airport (GAU),246.42,MMLP Silchar,68.99,Lakhipur Terminal,60.74,FCI Depot Silchar,68.99,CACHAR Toll Plaza,81.42
Unnamed Village,AIZAWL,283.0,2084596898,village,2,3.15,Belghoria Expressway,490.97,Bhairabi,45.24,Khongsang,81.99,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,501.85,ICD Amingaon,248.31,Sutarkandi ICP,77.13,Lokpriya Gopinath Bordoloi International Airport (GAU),246.69,MMLP Silchar,68.73,Lakhipur Terminal,59.91,FCI Depot Silchar,68.73,CACHAR Toll Plaza,81.13
Tinghmun,AIZAWL,283.0,2084596946,village,306A,4.4,Belghoria Expressway,493.73,Manipur Bagan,45.58,Khongsang,75.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,504.75,ICD Amingaon,240.29,Sutarkandi ICP,70.8,Lokpriya Gopinath Bordoloi International Airport (GAU),238.91,MMLP Silchar,59.92,Lakhipur Terminal,50.73,FCI Depot Silchar,59.92,CACHAR Toll Plaza,72.26
