district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,census2011_population
Dhalai,154,7.005000000000001,9.29,59.74025974025974,98.05194805194806,100.0,375.405,374.8,0.0,0.0,0.0,16.905,18.31,31.818181818181817,74.02597402597402,98.7012987012987,138.22500000000002,142.66,0.0,0.0,0.0,386.70000000000005,385.72,0.0,0.0,0.0,246.93,250.31,0.0,0.0,0.0,50.17,50.77,0.0,0.0,49.35064935064935,239.78,243.28,0.0,0.0,0.0,132.11,137.2,0.0,0.0,0.0,112.7,117.81,0.0,0.0,0.0,64.065,64.42,0.0,0.0,0.0,375283.0
Gomati,133,2.77,4.1,91.72932330827066,100.0,100.0,338.36,334.95,0.0,0.0,0.0,35.78,38.4,0.0,15.037593984962406,83.45864661654136,194.27,192.67,0.0,0.0,0.0,348.66,345.2,0.0,0.0,0.0,290.31,291.46,0.0,0.0,0.0,34.81,33.44,3.7593984962406015,11.278195488721805,100.0,281.72,283.34,0.0,0.0,0.0,188.2,186.78,0.0,0.0,0.0,168.74,167.4,0.0,0.0,0.0,44.08,49.28,0.0,0.0,63.1578947368421,464796.0
Khowai,79,3.3,3.92,96.20253164556962,100.0,100.0,354.15,355.55,0.0,0.0,0.0,14.69,15.01,34.177215189873415,86.07594936708861,100.0,150.33,149.15,0.0,0.0,0.0,365.61,366.86,0.0,0.0,0.0,237.73,238.35,0.0,0.0,0.0,27.02,28.43,0.0,36.708860759493675,100.0,229.67,230.34,0.0,0.0,0.0,147.69,146.4,0.0,0.0,0.0,120.61,120.03,0.0,0.0,0.0,39.5,40.38,0.0,0.0,83.54430379746836,584618.0
North Tripura,88,2.895,4.97,81.81818181818183,100.0,100.0,417.275,416.81,0.0,0.0,0.0,8.845,12.29,53.40909090909091,86.36363636363636,100.0,91.695,96.92,0.0,0.0,0.0,428.545,428.08,0.0,0.0,0.0,215.84,221.43,0.0,0.0,0.0,56.650000000000006,59.39,0.0,0.0,31.818181818181817,210.445,216.11,0.0,0.0,0.0,86.47,90.97,0.0,0.0,0.0,69.53999999999999,75.27,0.0,0.0,11.363636363636363,85.955,85.39,0.0,0.0,0.0,459665.0
Sepahijala,118,5.9,6.2,77.96610169491525,100.0,100.0,307.245,309.63,0.0,0.0,0.0,22.814999999999998,25.57,5.084745762711865,55.932203389830505,94.91525423728814,205.35000000000002,203.94,0.0,0.0,0.0,317.82,320.27,0.0,0.0,0.0,283.58,285.76,0.0,0.0,0.0,31.54,31.71,0.0,29.66101694915254,99.15254237288136,274.52,276.45,0.0,0.0,0.0,201.995,200.23,0.0,0.0,0.0,176.265,175.32,0.0,0.0,0.0,27.175,30.12,0.0,38.983050847457626,90.67796610169492,593146.0
South Tripura,137,4.61,5.41,84.67153284671532,100.0,100.0,325.74,324.53,0.0,0.0,0.0,70.31,71.45,0.0,0.0,3.64963503649635,223.36,223.43,0.0,0.0,0.0,335.07,333.91,0.0,0.0,0.0,325.77,325.97,0.0,0.0,0.0,19.15,20.34,24.087591240875913,65.69343065693431,100.0,313.66,313.26,0.0,0.0,0.0,216.05,216.27,0.0,0.0,0.0,200.08,199.88,0.0,0.0,0.0,75.49,76.75,0.0,0.0,0.0,402727.0
Unakoti,78,2.82,3.5,97.43589743589743,100.0,100.0,403.205,401.98,0.0,0.0,0.0,10.280000000000001,10.01,48.717948717948715,100.0,100.0,102.49000000000001,103.19,0.0,0.0,0.0,414.55,413.45,0.0,0.0,0.0,214.565,214.27,0.0,0.0,0.0,63.75,63.91,0.0,0.0,0.0,208.375,208.12,0.0,0.0,0.0,97.965,99.42,0.0,0.0,0.0,76.42500000000001,77.0,0.0,0.0,0.0,87.485,86.01,0.0,0.0,0.0,238190.0
West Tripura,112,3.115,3.45,100.0,100.0,100.0,324.4,325.9,0.0,0.0,0.0,6.505,8.85,69.64285714285714,96.42857142857143,100.0,179.05,176.88,0.0,0.0,0.0,335.57,337.22,0.0,0.0,0.0,255.825,252.47,0.0,0.0,0.0,12.690000000000001,12.5,28.57142857142857,98.21428571428571,100.0,246.86,243.5,0.0,0.0,0.0,176.905,174.95,0.0,0.0,0.0,148.51,146.38,0.0,0.0,0.0,10.585,12.52,45.535714285714285,85.71428571428571,100.0,555491.0
__STATE__,899,,5.055817144431174,84.31590656284762,99.6662958843159,100.0,,350.28789703956215,0.0,0.0,0.0,,24.60207630767824,27.252502780867633,58.954393770856505,81.97997775305895,,165.65925503740422,0.0,0.0,0.0,,361.1111041052654,0.0,0.0,0.0,,262.0065228383012,0.0,0.0,0.0,,34.75380968971528,7.786429365962181,31.03448275862069,75.86206896551724,,253.6696247736747,0.0,0.0,0.0,,161.25426298532685,0.0,0.0,0.0,,139.06971628638217,0.0,0.0,1.1123470522803114,,50.66933237450176,5.672969966629588,15.795328142380422,41.045606229143495,3673916.0
