district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,toll_plaza_median_km,toll_plaza_mean_km,toll_plaza_within_10km_pct,toll_plaza_within_25km_pct,toll_plaza_within_50km_pct,census2011_population
NORTH GOA,220,6.59,8.12,65.9090909090909,98.63636363636363,100.0,353.72,352.75,0.0,0.0,0.0,10.425,12.49,49.09090909090909,93.63636363636364,100.0,287.455,285.9,0.0,0.0,0.0,29.130000000000003,28.27,5.454545454545454,40.0,97.72727272727273,304.18,304.0,0.0,0.0,0.0,1574.81,1574.96,0.0,0.0,0.0,302.38,302.54,0.0,0.0,0.0,324.365,323.4,0.0,0.0,0.0,639.095,640.83,0.0,0.0,0.0,129.985,125.42,0.0,0.0,0.0,17.134999999999998,17.25,21.363636363636363,81.36363636363636,100.0,559190.0
SOUTH GOA,213,4.45,6.16,77.46478873239437,100.0,100.0,373.63,372.34,0.0,0.0,0.0,5.85,6.53,80.75117370892019,100.0,100.0,261.93,263.04,0.0,0.0,0.0,32.27,32.38,11.737089201877934,34.74178403755869,85.91549295774648,272.75,273.28,0.0,0.0,0.0,1602.0,1601.36,0.0,0.0,0.0,269.96,270.4,0.0,0.0,0.0,355.84,355.09,0.0,0.0,0.0,607.1,607.83,0.0,0.0,0.0,118.44,117.55,0.0,0.0,0.0,39.87,39.4,0.0,6.572769953051644,88.73239436619718,476386.0
__STATE__,433,,7.218360178296909,71.59353348729792,99.30715935334872,100.0,,361.76179801385894,0.0,0.0,0.0,,9.748278909515092,64.66512702078522,96.76674364896074,100.0,,275.3839355489119,0.0,0.0,0.0,,30.16068350367332,8.545034642032332,37.41339491916859,91.91685912240185,,289.8681758557556,0.0,0.0,0.0,,1587.10453637396,0.0,0.0,0.0,,287.75494700533807,0.0,0.0,0.0,,337.978043851924,0.0,0.0,0.0,,625.64932953255,0.0,0.0,0.0,,121.79964010367176,0.0,0.0,0.0,,27.439450025879317,10.854503464203233,44.57274826789838,94.45727482678984,1035576.0
