village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
LOHARA,REWA,430,465595,village,SHANKARGARH,31.34,Sathnaraini,113.51,Dhamra Port,693.63,ICD Kanpur,212.39,Sunauli ICP,332.08,Lal Bahadur Shastri International Airport (VNS),136.9,MMLP Varanasi,141.79,Varanasi Multi-Modal Terminal,141.79,FCI Depot Varanasi,141.79
NEWARIYA,REWA,430,465596,village,SHANKARGARH,32.77,Sathnaraini,115.13,Dhamra Port,692.14,ICD Kanpur,213.99,Sunauli ICP,332.87,Lal Bahadur Shastri International Airport (VNS),136.87,MMLP Varanasi,141.55,Varanasi Multi-Modal Terminal,141.55,FCI Depot Varanasi,141.55
BHAMARIYA,REWA,430,465597,village,SHANKARGARH,32.48,Sathnaraini,114.45,Dhamra Port,692.99,ICD Kanpur,213.24,Sunauli ICP,333.1,Lal Bahadur Shastri International Airport (VNS),137.52,MMLP Varanasi,142.28,Varanasi Multi-Modal Terminal,142.28,FCI Depot Varanasi,142.28
DHAUWANA,REWA,430,465600,village,SHANKARGARH,34.44,Sathnaraini,115.74,Dhamra Port,692.42,ICD Kanpur,214.33,Sunauli ICP,335.18,Lal Bahadur Shastri International Airport (VNS),139.15,MMLP Varanasi,143.72,Varanasi Multi-Modal Terminal,143.72,FCI Depot Varanasi,143.72
JAGPURWA,REWA,430,465602,village,BARGARH,37.92,Sathnaraini,116.96,Dhamra Port,693.36,ICD Kanpur,214.89,Sunauli ICP,340.23,Lal Bahadur Shastri International Airport (VNS),144.26,MMLP Varanasi,148.64,Varanasi Multi-Modal Terminal,148.64,FCI Depot Varanasi,148.64
DAGDAGPUR 201,REWA,430,465604,village,BARGARH,38.38,Sathnaraini,117.03,Dhamra Port,694.32,ICD Kanpur,214.63,Sunauli ICP,342.29,Lal Bahadur Shastri International Airport (VNS),146.62,MMLP Varanasi,150.98,Varanasi Multi-Modal Terminal,150.98,FCI Depot Varanasi,150.98
DASAPURWA,REWA,430,465605,village,BARGARH,37.34,Sathnaraini,116.34,Dhamra Port,694.04,ICD Kanpur,214.24,Sunauli ICP,340.16,Lal Bahadur Shastri International Airport (VNS),144.53,MMLP Varanasi,148.98,Varanasi Multi-Modal Terminal,148.98,FCI Depot Varanasi,148.98
PIPARI 304,REWA,430,465606,village,BARGARH,38.98,Sathnaraini,117.77,Dhamra Port,693.33,ICD Kanpur,215.47,Sunauli ICP,342.06,Lal Bahadur Shastri International Airport (VNS),145.93,MMLP Varanasi,150.2,Varanasi Multi-Modal Terminal,150.2,FCI Depot Varanasi,150.2
BHATHAWA 411,REWA,430,465607,village,MAJHIARI,36.53,Sathnaraini,115.85,Dhamra Port,693.86,ICD Kanpur,213.96,Sunauli ICP,338.64,Lal Bahadur Shastri International Airport (VNS),143.04,MMLP Varanasi,147.56,Varanasi Multi-Modal Terminal,147.56,FCI Depot Varanasi,147.56
PURWA UNMULAN 318,REWA,430,465676,village,MAJHIARI,39.1,Sathnaraini,118.28,Dhamra Port,691.99,ICD Kanpur,216.26,Sunauli ICP,340.57,Lal Bahadur Shastri International Airport (VNS),143.91,MMLP Varanasi,148.13,Varanasi Multi-Modal Terminal,148.13,FCI Depot Varanasi,148.13
PANGADI KALAN,REWA,430,465586,village,MAJHIARI,33.74,Sathnaraini,113.39,Dhamra Port,695.52,ICD Kanpur,211.7,Sunauli ICP,336.17,Lal Bahadur Shastri International Airport (VNS),141.61,MMLP Varanasi,146.45,Varanasi Multi-Modal Terminal,146.45,FCI Depot Varanasi,146.45
MADRI 440,REWA,430,465608,village,MAJHIARI,37.91,Sathnaraini,117.13,Dhamra Port,692.92,ICD Kanpur,215.15,Sunauli ICP,339.74,Lal Bahadur Shastri International Airport (VNS),143.59,MMLP Varanasi,147.95,Varanasi Multi-Modal Terminal,147.95,FCI Depot Varanasi,147.95
KOLHA 83,REWA,430,465583,village,BARGARH,35.8,Sathnaraini,114.69,Dhamra Port,695.76,ICD Kanpur,212.53,Sunauli ICP,339.78,Lal Bahadur Shastri International Airport (VNS),145.03,MMLP Varanasi,149.68,Varanasi Multi-Modal Terminal,149.68,FCI Depot Varanasi,149.68
SISWA 546,REWA,430,465609,village,BARGARH,37.22,Sathnaraini,116.02,Dhamra Port,694.82,ICD Kanpur,213.76,Sunauli ICP,340.99,Lal Bahadur Shastri International Airport (VNS),145.67,MMLP Varanasi,150.15,Varanasi Multi-Modal Terminal,150.15,FCI Depot Varanasi,150.15
KATAN 64,REWA,430,465601,village,BARGARH,37.78,Sathnaraini,116.74,Dhamra Port,693.77,ICD Kanpur,214.61,Sunauli ICP,340.56,Lal Bahadur Shastri International Airport (VNS),144.76,MMLP Varanasi,149.16,Varanasi Multi-Modal Terminal,149.16,FCI Depot Varanasi,149.16
SOHARAVA 565,REWA,430,465652,village,SHANKARGARH,34.72,Sathnaraini,116.76,Dhamra Port,691.01,ICD Kanpur,215.49,Sunauli ICP,334.58,Lal Bahadur Shastri International Airport (VNS),137.89,MMLP Varanasi,142.34,Varanasi Multi-Modal Terminal,142.34,FCI Depot Varanasi,142.34
PURWA KOTHAR 309,REWA,430,465681,village,SHANKARGARH,39.32,Sathnaraini,118.86,Dhamra Port,691.26,ICD Kanpur,216.9,Sunauli ICP,340.43,Lal Bahadur Shastri International Airport (VNS),143.43,MMLP Varanasi,147.57,Varanasi Multi-Modal Terminal,147.57,FCI Depot Varanasi,147.57
KHURAHA,REWA,430,465727,village,REWA,40.9,Sathnaraini,122.1,Dhamra Port,689.96,ICD Kanpur,219.59,Sunauli ICP,345.29,Lal Bahadur Shastri International Airport (VNS),147.32,MMLP Varanasi,151.07,Varanasi Multi-Modal Terminal,151.07,FCI Depot Varanasi,151.07
BALAHARA,REWA,430,465505,village,DABHAURA,36.02,Sathnaraini,114.0,Dhamra Port,701.37,ICD Kanpur,210.14,Sunauli ICP,348.22,Lal Bahadur Shastri International Airport (VNS),155.44,MMLP Varanasi,160.18,Varanasi Multi-Modal Terminal,160.18,FCI Depot Varanasi,160.18
GHATEHA,REWA,430,464899,village,MAJHIARI,5.98,Sathnaraini,85.96,Dhamra Port,718.5,ICD Kanpur,185.37,Sunauli ICP,317.81,Lal Bahadur Shastri International Airport (VNS),138.54,MMLP Varanasi,146.8,Varanasi Multi-Modal Terminal,146.8,FCI Depot Varanasi,146.8
GOD DHANSINGH,REWA,430,464900,village,MAJHIARI,5.89,Sathnaraini,87.42,Dhamra Port,716.43,ICD Kanpur,187.05,Sunauli ICP,316.16,Lal Bahadur Shastri International Airport (VNS),135.9,MMLP Varanasi,144.09,Varanasi Multi-Modal Terminal,144.09,FCI Depot Varanasi,144.09
GOND KALAN,REWA,430,464903,village,MAJHIARI,6.79,Sathnaraini,88.67,Dhamra Port,714.93,ICD Kanpur,188.39,Sunauli ICP,315.54,Lal Bahadur Shastri International Airport (VNS),134.46,MMLP Varanasi,142.56,Varanasi Multi-Modal Terminal,142.56,FCI Depot Varanasi,142.56
BILARA,REWA,430,464905,village,MAJHIARI,7.64,Sathnaraini,89.54,Dhamra Port,714.07,ICD Kanpur,189.27,Sunauli ICP,315.73,Lal Bahadur Shastri International Airport (VNS),134.09,MMLP Varanasi,142.1,Varanasi Multi-Modal Terminal,142.1,FCI Depot Varanasi,142.1
AMARAHA,REWA,430,464902,village,MAJHIARI,5.74,Sathnaraini,87.59,Dhamra Port,715.98,ICD Kanpur,187.31,Sunauli ICP,315.2,Lal Bahadur Shastri International Airport (VNS),134.83,MMLP Varanasi,143.06,Varanasi Multi-Modal Terminal,143.06,FCI Depot Varanasi,143.06
ATHARAHA,REWA,430,464901,village,MAJHIARI,4.68,Sathnaraini,86.48,Dhamra Port,717.08,ICD Kanpur,186.19,Sunauli ICP,314.95,Lal Bahadur Shastri International Airport (VNS),135.31,MMLP Varanasi,143.65,Varanasi Multi-Modal Terminal,143.65,FCI Depot Varanasi,143.65
RAMPUR,REWA,430,464897,village,MAJHIARI,10.79,Sathnaraini,90.81,Dhamra Port,714.44,ICD Kanpur,190.0,Sunauli ICP,321.16,Lal Bahadur Shastri International Airport (VNS),138.86,MMLP Varanasi,146.52,Varanasi Multi-Modal Terminal,146.52,FCI Depot Varanasi,146.52
MAJHIYARI,REWA,430,465157,village,MAJHIARI,10.57,Sathnaraini,91.52,Dhamra Port,713.22,ICD Kanpur,190.89,Sunauli ICP,319.81,Lal Bahadur Shastri International Airport (VNS),136.99,MMLP Varanasi,144.63,Varanasi Multi-Modal Terminal,144.63,FCI Depot Varanasi,144.63
PURWA,REWA,430,464891,village,MAJHIARI,9.37,Sathnaraini,90.98,Dhamra Port,713.12,ICD Kanpur,190.55,Sunauli ICP,317.73,Lal Bahadur Shastri International Airport (VNS),135.18,MMLP Varanasi,142.96,Varanasi Multi-Modal Terminal,142.96,FCI Depot Varanasi,142.96
MUDPHORA,REWA,430,464892,village,MAJHIARI,9.33,Sathnaraini,90.67,Dhamra Port,713.65,ICD Kanpur,190.17,Sunauli ICP,318.37,Lal Bahadur Shastri International Airport (VNS),136.04,MMLP Varanasi,143.83,Varanasi Multi-Modal Terminal,143.83,FCI Depot Varanasi,143.83
BARATI,REWA,430,464890,village,MAJHIARI,9.4,Sathnaraini,91.18,Dhamra Port,712.73,ICD Kanpur,190.82,Sunauli ICP,317.13,Lal Bahadur Shastri International Airport (VNS),134.44,MMLP Varanasi,142.23,Varanasi Multi-Modal Terminal,142.23,FCI Depot Varanasi,142.23
KUCHAWAT,REWA,430,464894,village,MAJHIARI,10.03,Sathnaraini,91.2,Dhamra Port,713.32,ICD Kanpur,190.64,Sunauli ICP,319.09,Lal Bahadur Shastri International Airport (VNS),136.45,MMLP Varanasi,144.15,Varanasi Multi-Modal Terminal,144.15,FCI Depot Varanasi,144.15
PHULDEUR,REWA,430,464893,village,MAJHIARI,9.22,Sathnaraini,89.71,Dhamra Port,715.1,ICD Kanpur,189.04,Sunauli ICP,319.63,Lal Bahadur Shastri International Airport (VNS),137.97,MMLP Varanasi,145.79,Varanasi Multi-Modal Terminal,145.79,FCI Depot Varanasi,145.79
KATHAR,REWA,430,464908,village,MAJHIARI,4.98,Sathnaraini,86.85,Dhamra Port,716.11,ICD Kanpur,186.76,Sunauli ICP,312.76,Lal Bahadur Shastri International Airport (VNS),132.9,MMLP Varanasi,141.32,Varanasi Multi-Modal Terminal,141.32,FCI Depot Varanasi,141.32
KHATKHARI KALA,REWA,430,464907,village,MAJHIARI,7.4,Sathnaraini,89.38,Dhamra Port,713.86,ICD Kanpur,189.22,Sunauli ICP,314.34,Lal Bahadur Shastri International Airport (VNS),132.8,MMLP Varanasi,140.9,Varanasi Multi-Modal Terminal,140.9,FCI Depot Varanasi,140.9
SUTI,REWA,430,464910,village,SHANKARGARH,6.39,Sathnaraini,88.7,Dhamra Port,714.11,ICD Kanpur,188.66,Sunauli ICP,312.51,Lal Bahadur Shastri International Airport (VNS),131.43,MMLP Varanasi,139.69,Varanasi Multi-Modal Terminal,139.69,FCI Depot Varanasi,139.69
PHUTAUNDHA,REWA,430,464909,village,SHANKARGARH,5.51,Sathnaraini,87.77,Dhamra Port,714.83,ICD Kanpur,187.79,Sunauli ICP,311.47,Lal Bahadur Shastri International Airport (VNS),131.03,MMLP Varanasi,139.43,Varanasi Multi-Modal Terminal,139.43,FCI Depot Varanasi,139.43
GARAN,REWA,430,464906,village,MAJHIARI,8.36,Sathnaraini,90.32,Dhamra Port,713.16,ICD Kanpur,190.09,Sunauli ICP,315.47,Lal Bahadur Shastri International Airport (VNS),133.32,MMLP Varanasi,141.27,Varanasi Multi-Modal Terminal,141.27,FCI Depot Varanasi,141.27
KHATKHARI KHURD,REWA,430,464911,village,MAJHIARI,5.22,Sathnaraini,87.2,Dhamra Port,716.09,ICD Kanpur,187.01,Sunauli ICP,314.12,Lal Bahadur Shastri International Airport (VNS),134.01,MMLP Varanasi,142.32,Varanasi Multi-Modal Terminal,142.32,FCI Depot Varanasi,142.32
GADARGAWAN,REWA,430,464914,village,MAJHIARI,2.79,Sathnaraini,84.69,Dhamra Port,718.3,ICD Kanpur,184.58,Sunauli ICP,312.48,Lal Bahadur Shastri International Airport (VNS),134.05,MMLP Varanasi,142.69,Varanasi Multi-Modal Terminal,142.69,FCI Depot Varanasi,142.69
SARUI,REWA,430,464913,village,MAJHIARI,0.59,Sathnaraini,82.56,Dhamra Port,720.49,ICD Kanpur,182.42,Sunauli ICP,312.36,Lal Bahadur Shastri International Airport (VNS),135.35,MMLP Varanasi,144.18,Varanasi Multi-Modal Terminal,144.18,FCI Depot Varanasi,144.18
BARHA,REWA,430,464915,village,MAJHIARI,4.09,Sathnaraini,85.0,Dhamra Port,717.5,ICD Kanpur,185.04,Sunauli ICP,310.53,Lal Bahadur Shastri International Airport (VNS),131.96,MMLP Varanasi,140.67,Varanasi Multi-Modal Terminal,140.67,FCI Depot Varanasi,140.67
VARIKACHHAR,REWA,430,464935,village,SHANKARGARH,11.12,Sathnaraini,93.17,Dhamra Port,710.6,ICD Kanpur,192.87,Sunauli ICP,317.07,Lal Bahadur Shastri International Airport (VNS),133.1,MMLP Varanasi,140.7,Varanasi Multi-Modal Terminal,140.7,FCI Depot Varanasi,140.7
SIYAUR KHURD,REWA,430,464934,village,MAJHIARI,11.05,Sathnaraini,92.92,Dhamra Port,710.95,ICD Kanpur,192.59,Sunauli ICP,317.36,Lal Bahadur Shastri International Airport (VNS),133.56,MMLP Varanasi,141.17,Varanasi Multi-Modal Terminal,141.17,FCI Depot Varanasi,141.17
KHATILWAR,REWA,430,464931,village,SHANKARGARH,8.72,Sathnaraini,95.04,Dhamra Port,707.56,ICD Kanpur,195.09,Sunauli ICP,312.88,Lal Bahadur Shastri International Airport (VNS),127.69,MMLP Varanasi,135.31,Varanasi Multi-Modal Terminal,135.31,FCI Depot Varanasi,135.31
JANEH,REWA,430,464932,village,SHANKARGARH,10.01,Sathnaraini,95.27,Dhamra Port,707.75,ICD Kanpur,195.21,Sunauli ICP,314.71,Lal Bahadur Shastri International Airport (VNS),129.37,MMLP Varanasi,136.87,Varanasi Multi-Modal Terminal,136.87,FCI Depot Varanasi,136.87
KAPDAURA,REWA,430,464930,village,SHANKARGARH,7.4,Sathnaraini,94.07,Dhamra Port,708.33,ICD Kanpur,194.17,Sunauli ICP,311.71,Lal Bahadur Shastri International Airport (VNS),127.17,MMLP Varanasi,134.95,Varanasi Multi-Modal Terminal,134.95,FCI Depot Varanasi,134.95
SARAI,REWA,430,464929,village,SHANKARGARH,8.01,Sathnaraini,92.86,Dhamra Port,710.0,ICD Kanpur,192.83,Sunauli ICP,313.56,Lal Bahadur Shastri International Airport (VNS),129.77,MMLP Varanasi,137.57,Varanasi Multi-Modal Terminal,137.57,FCI Depot Varanasi,137.57
CHAKTURKA VEERAN,REWA,430,464927,village,SHANKARGARH,6.54,Sathnaraini,91.46,Dhamra Port,711.2,ICD Kanpur,191.48,Sunauli ICP,312.4,Lal Bahadur Shastri International Airport (VNS),129.53,MMLP Varanasi,137.52,Varanasi Multi-Modal Terminal,137.52,FCI Depot Varanasi,137.52
SONARA MAIJHIYARI VEERAN,REWA,430,464928,village,SHANKARGARH,7.06,Sathnaraini,91.59,Dhamra Port,711.19,ICD Kanpur,191.57,Sunauli ICP,312.95,Lal Bahadur Shastri International Airport (VNS),129.99,MMLP Varanasi,137.94,Varanasi Multi-Modal Terminal,137.94,FCI Depot Varanasi,137.94
CHHUHIYA VEERAN,REWA,430,464926,village,SHANKARGARH,6.32,Sathnaraini,91.32,Dhamra Port,711.3,ICD Kanpur,191.35,Sunauli ICP,312.19,Lal Bahadur Shastri International Airport (VNS),129.42,MMLP Varanasi,137.44,Varanasi Multi-Modal Terminal,137.44,FCI Depot Varanasi,137.44
DODAKIYA,REWA,430,464924,village,MAJHIARI,9.52,Sathnaraini,91.41,Dhamra Port,712.32,ICD Kanpur,191.11,Sunauli ICP,316.57,Lal Bahadur Shastri International Airport (VNS),133.72,MMLP Varanasi,141.52,Varanasi Multi-Modal Terminal,141.52,FCI Depot Varanasi,141.52
CHAUKHADA,REWA,430,464925,village,SHANKARGARH,9.16,Sathnaraini,92.27,Dhamra Port,711.02,ICD Kanpur,192.11,Sunauli ICP,315.12,Lal Bahadur Shastri International Airport (VNS),131.71,MMLP Varanasi,139.49,Varanasi Multi-Modal Terminal,139.49,FCI Depot Varanasi,139.49
KEVTA,REWA,430,464912,village,SHANKARGARH,6.28,Sathnaraini,89.31,Dhamra Port,713.46,ICD Kanpur,189.29,Sunauli ICP,312.45,Lal Bahadur Shastri International Airport (VNS),130.97,MMLP Varanasi,139.18,Varanasi Multi-Modal Terminal,139.18,FCI Depot Varanasi,139.18
PATEHARA,REWA,430,464923,village,SHANKARGARH,3.57,Sathnaraini,90.56,Dhamra Port,711.46,ICD Kanpur,190.74,Sunauli ICP,309.11,Lal Bahadur Shastri International Airport (VNS),126.94,MMLP Varanasi,135.21,Varanasi Multi-Modal Terminal,135.21,FCI Depot Varanasi,135.21
KHAMHARA KHURD,REWA,430,464922,village,SHANKARGARH,4.29,Sathnaraini,90.2,Dhamra Port,712.04,ICD Kanpur,190.33,Sunauli ICP,310.25,Lal Bahadur Shastri International Airport (VNS),128.26,MMLP Varanasi,136.5,Varanasi Multi-Modal Terminal,136.5,FCI Depot Varanasi,136.5
DHODHARI,REWA,430,464921,village,SHANKARGARH,5.56,Sathnaraini,90.24,Dhamra Port,712.3,ICD Kanpur,190.29,Sunauli ICP,311.64,Lal Bahadur Shastri International Airport (VNS),129.58,MMLP Varanasi,137.74,Varanasi Multi-Modal Terminal,137.74,FCI Depot Varanasi,137.74
SOHARWE,REWA,430,464920,village,SHANKARGARH,5.85,Sathnaraini,89.74,Dhamra Port,712.91,ICD Kanpur,189.76,Sunauli ICP,312.02,Lal Bahadur Shastri International Airport (VNS),130.27,MMLP Varanasi,138.46,Varanasi Multi-Modal Terminal,138.46,FCI Depot Varanasi,138.46
PATHAT KHURD,REWA,430,464919,village,SHANKARGARH,2.44,Sathnaraini,89.84,Dhamra Port,712.01,ICD Kanpur,190.06,Sunauli ICP,308.05,Lal Bahadur Shastri International Airport (VNS),126.41,MMLP Varanasi,134.82,Varanasi Multi-Modal Terminal,134.82,FCI Depot Varanasi,134.82
KHAMRA KALAN,REWA,430,464917,village,SHANKARGARH,3.88,Sathnaraini,88.82,Dhamra Port,713.44,ICD Kanpur,188.94,Sunauli ICP,310.05,Lal Bahadur Shastri International Airport (VNS),128.98,MMLP Varanasi,137.36,Varanasi Multi-Modal Terminal,137.36,FCI Depot Varanasi,137.36
KUDI,REWA,430,464916,village,SHANKARGARH,3.81,Sathnaraini,86.37,Dhamra Port,715.8,ICD Kanpur,186.5,Sunauli ICP,309.19,Lal Bahadur Shastri International Airport (VNS),129.78,MMLP Varanasi,138.44,Varanasi Multi-Modal Terminal,138.44,FCI Depot Varanasi,138.44
REHI,REWA,430,464938,village,SHANKARGARH,10.97,Sathnaraini,95.02,Dhamra Port,708.39,ICD Kanpur,194.85,Sunauli ICP,316.19,Lal Bahadur Shastri International Airport (VNS),131.02,MMLP Varanasi,138.47,Varanasi Multi-Modal Terminal,138.47,FCI Depot Varanasi,138.47
REHADAHA,REWA,430,464956,village,SHANKARGARH,14.39,Sathnaraini,99.0,Dhamra Port,704.71,ICD Kanpur,198.77,Sunauli ICP,318.17,Lal Bahadur Shastri International Airport (VNS),130.55,MMLP Varanasi,137.5,Varanasi Multi-Modal Terminal,137.5,FCI Depot Varanasi,137.5
CHANDELA,REWA,430,464954,village,SHANKARGARH,16.14,Sathnaraini,101.04,Dhamra Port,702.77,ICD Kanpur,200.79,Sunauli ICP,319.0,Lal Bahadur Shastri International Airport (VNS),130.14,MMLP Varanasi,136.84,Varanasi Multi-Modal Terminal,136.84,FCI Depot Varanasi,136.84
KAITHI,REWA,430,464955,village,SHANKARGARH,15.17,Sathnaraini,99.64,Dhamra Port,704.22,ICD Kanpur,199.36,Sunauli ICP,318.82,Lal Bahadur Shastri International Airport (VNS),130.83,MMLP Varanasi,137.68,Varanasi Multi-Modal Terminal,137.68,FCI Depot Varanasi,137.68
LAKHWAR,REWA,430,464952,village,SHANKARGARH,15.44,Sathnaraini,98.43,Dhamra Port,705.89,ICD Kanpur,198.01,Sunauli ICP,320.12,Lal Bahadur Shastri International Airport (VNS),132.93,MMLP Varanasi,139.85,Varanasi Multi-Modal Terminal,139.85,FCI Depot Varanasi,139.85
ATARSUI,REWA,430,464951,village,SHANKARGARH,14.73,Sathnaraini,97.54,Dhamra Port,706.71,ICD Kanpur,197.13,Sunauli ICP,319.69,Lal Bahadur Shastri International Airport (VNS),133.03,MMLP Varanasi,140.07,Varanasi Multi-Modal Terminal,140.07,FCI Depot Varanasi,140.07
KOTRA KALAN,REWA,430,464950,village,SHANKARGARH,14.09,Sathnaraini,97.86,Dhamra Port,706.06,ICD Kanpur,197.55,Sunauli ICP,318.63,Lal Bahadur Shastri International Airport (VNS),131.74,MMLP Varanasi,138.79,Varanasi Multi-Modal Terminal,138.79,FCI Depot Varanasi,138.79
BAUNA(414),REWA,430,464948,village,SHANKARGARH,13.45,Sathnaraini,96.37,Dhamra Port,707.66,ICD Kanpur,196.02,Sunauli ICP,318.66,Lal Bahadur Shastri International Airport (VNS),132.7,MMLP Varanasi,139.91,Varanasi Multi-Modal Terminal,139.91,FCI Depot Varanasi,139.91
BAUNA(413),REWA,430,464947,village,SHANKARGARH,13.5,Sathnaraini,95.98,Dhamra Port,708.14,ICD Kanpur,195.6,Sunauli ICP,318.9,Lal Bahadur Shastri International Airport (VNS),133.19,MMLP Varanasi,140.42,Varanasi Multi-Modal Terminal,140.42,FCI Depot Varanasi,140.42
BEDAULI KHAIRIN,REWA,430,464946,village,SHANKARGARH,12.86,Sathnaraini,95.23,Dhamra Port,708.79,ICD Kanpur,194.87,Sunauli ICP,318.42,Lal Bahadur Shastri International Airport (VNS),133.17,MMLP Varanasi,140.5,Varanasi Multi-Modal Terminal,140.5,FCI Depot Varanasi,140.5
BEDAULI PANDEN,REWA,430,464945,village,SHANKARGARH,12.76,Sathnaraini,94.99,Dhamra Port,709.05,ICD Kanpur,194.63,Sunauli ICP,318.39,Lal Bahadur Shastri International Airport (VNS),133.3,MMLP Varanasi,140.65,Varanasi Multi-Modal Terminal,140.65,FCI Depot Varanasi,140.65
GODAR RAIKAWA,REWA,430,464944,village,SHANKARGARH,13.03,Sathnaraini,94.84,Dhamra Port,709.31,ICD Kanpur,194.44,Sunauli ICP,318.76,Lal Bahadur Shastri International Airport (VNS),133.77,MMLP Varanasi,141.12,Varanasi Multi-Modal Terminal,141.12,FCI Depot Varanasi,141.12
RAIKWARA KOTHAR,REWA,430,464943,village,SHANKARGARH,12.09,Sathnaraini,94.34,Dhamra Port,709.57,ICD Kanpur,194.01,Sunauli ICP,317.84,Lal Bahadur Shastri International Airport (VNS),133.14,MMLP Varanasi,140.59,Varanasi Multi-Modal Terminal,140.59,FCI Depot Varanasi,140.59
DATTUPUR,REWA,430,464942,village,SHANKARGARH,11.27,Sathnaraini,93.73,Dhamra Port,710.01,ICD Kanpur,193.44,Sunauli ICP,317.09,Lal Bahadur Shastri International Airport (VNS),132.76,MMLP Varanasi,140.3,Varanasi Multi-Modal Terminal,140.3,FCI Depot Varanasi,140.3
GUHIYA,REWA,430,464941,village,SHANKARGARH,11.36,Sathnaraini,94.61,Dhamra Port,709.02,ICD Kanpur,194.36,Sunauli ICP,316.87,Lal Bahadur Shastri International Airport (VNS),131.98,MMLP Varanasi,139.45,Varanasi Multi-Modal Terminal,139.45,FCI Depot Varanasi,139.45
KOLHUWARU,REWA,430,464940,village,SHANKARGARH,12.29,Sathnaraini,95.45,Dhamra Port,708.34,ICD Kanpur,195.16,Sunauli ICP,317.64,Lal Bahadur Shastri International Airport (VNS),132.24,MMLP Varanasi,139.58,Varanasi Multi-Modal Terminal,139.58,FCI Depot Varanasi,139.58
BHUARA,REWA,430,464939,village,SHANKARGARH,12.52,Sathnaraini,96.84,Dhamra Port,706.73,ICD Kanpur,196.63,Sunauli ICP,317.14,Lal Bahadur Shastri International Airport (VNS),130.84,MMLP Varanasi,138.06,Varanasi Multi-Modal Terminal,138.06,FCI Depot Varanasi,138.06
SINAHA KOTHAR,REWA,430,464937,village,SHANKARGARH,12.13,Sathnaraini,95.88,Dhamra Port,707.76,ICD Kanpur,195.65,Sunauli ICP,317.21,Lal Bahadur Shastri International Airport (VNS),131.52,MMLP Varanasi,138.84,Varanasi Multi-Modal Terminal,138.84,FCI Depot Varanasi,138.84
TIKURI,REWA,430,464936,village,SHANKARGARH,10.93,Sathnaraini,93.9,Dhamra Port,709.7,ICD Kanpur,193.66,Sunauli ICP,316.64,Lal Bahadur Shastri International Airport (VNS),132.2,MMLP Varanasi,139.74,Varanasi Multi-Modal Terminal,139.74,FCI Depot Varanasi,139.74
PANASI,REWA,430,464963,village,SHANKARGARH,14.03,Sathnaraini,100.3,Dhamra Port,702.75,ICD Kanpur,200.26,Sunauli ICP,315.93,Lal Bahadur Shastri International Airport (VNS),127.45,MMLP Varanasi,134.36,Varanasi Multi-Modal Terminal,134.36,FCI Depot Varanasi,134.36
PALHAUWA,REWA,430,464972,village,SHANKARGARH,15.52,Sathnaraini,97.51,Dhamra Port,707.06,ICD Kanpur,197.0,Sunauli ICP,320.71,Lal Bahadur Shastri International Airport (VNS),134.12,MMLP Varanasi,141.12,Varanasi Multi-Modal Terminal,141.12,FCI Depot Varanasi,141.12
AMILIYA,REWA,430,465059,village,SHANKARGARH,15.84,Sathnaraini,100.03,Dhamra Port,703.99,ICD Kanpur,199.71,Sunauli ICP,319.51,Lal Bahadur Shastri International Airport (VNS),131.29,MMLP Varanasi,138.08,Varanasi Multi-Modal Terminal,138.08,FCI Depot Varanasi,138.08
NEGURA,REWA,430,464980,village,MAJHIARI,17.6,Sathnaraini,98.1,Dhamra Port,707.79,ICD Kanpur,197.16,Sunauli ICP,324.66,Lal Bahadur Shastri International Airport (VNS),137.96,MMLP Varanasi,144.76,Varanasi Multi-Modal Terminal,144.76,FCI Depot Varanasi,144.76
MADAR VEERAN,REWA,430,464978,village,SHANKARGARH,16.39,Sathnaraini,99.35,Dhamra Port,705.12,ICD Kanpur,198.89,Sunauli ICP,320.83,Lal Bahadur Shastri International Airport (VNS),133.1,MMLP Varanasi,139.9,Varanasi Multi-Modal Terminal,139.9,FCI Depot Varanasi,139.9
MAHULI,REWA,430,464975,village,MAJHIARI,17.14,Sathnaraini,98.35,Dhamra Port,706.83,ICD Kanpur,197.65,Sunauli ICP,322.76,Lal Bahadur Shastri International Airport (VNS),135.77,MMLP Varanasi,142.6,Varanasi Multi-Modal Terminal,142.6,FCI Depot Varanasi,142.6
BIJHWAR,REWA,430,464979,village,SHANKARGARH,17.87,Sathnaraini,100.42,Dhamra Port,704.4,ICD Kanpur,199.86,Sunauli ICP,322.19,Lal Bahadur Shastri International Airport (VNS),133.88,MMLP Varanasi,140.51,Varanasi Multi-Modal Terminal,140.51,FCI Depot Varanasi,140.51
LEDA,REWA,430,464976,village,SHANKARGARH,17.87,Sathnaraini,99.63,Dhamra Port,705.42,ICD Kanpur,198.99,Sunauli ICP,322.66,Lal Bahadur Shastri International Airport (VNS),134.87,MMLP Varanasi,141.57,Varanasi Multi-Modal Terminal,141.57,FCI Depot Varanasi,141.57
