district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,toll_plaza_median_km,toll_plaza_mean_km,toll_plaza_within_10km_pct,toll_plaza_within_25km_pct,toll_plaza_within_50km_pct,census2011_population
KANNIYAKUMARI,187,4.71,5.36,87.16577540106952,100.0,100.0,462.67,462.89,0.0,0.0,0.0,5.18,5.87,86.63101604278076,100.0,100.0,36.71,38.21,0.0,19.786096256684495,77.00534759358288,39.79,42.14,0.0,12.299465240641712,66.84491978609626,53.83,54.94,0.0,0.0,41.711229946524064,2036.69,2035.6,0.0,0.0,0.0,51.84,53.54,0.0,0.0,47.05882352941176,311.61,311.87,0.0,0.0,0.0,107.33,108.11,0.0,0.0,0.0,208.03,206.77,0.0,0.0,0.0,14.81,14.29,26.737967914438503,98.93048128342245,100.0,1865666.0
KARUR,186,4.9350000000000005,6.18,81.72043010752688,100.0,100.0,225.375,226.06,0.0,0.0,0.0,9.065,10.29,57.52688172043011,96.7741935483871,100.0,159.21,159.41,0.0,0.0,0.0,188.61,184.31,0.0,0.0,0.0,80.19999999999999,80.5,0.0,0.0,0.5376344086021506,1744.635,1747.04,0.0,0.0,0.0,66.405,64.28,0.0,6.989247311827956,30.64516129032258,129.66000000000003,132.43,0.0,0.0,0.0,214.89999999999998,215.48,0.0,0.0,0.0,65.27000000000001,62.78,0.0,6.989247311827956,32.25806451612903,15.870000000000001,15.67,22.043010752688172,89.24731182795699,100.0,1066913.0
KRISHNAGIRI,673,4.72,7.92,71.02526002971769,94.35364041604754,100.0,79.53,83.85,0.0,0.0,16.047548291233284,13.15,13.3,35.95839524517088,95.24517087667161,99.70282317979198,185.6,175.39,0.0,0.0,0.0,239.03,239.92,0.0,0.0,0.0,70.67,66.77,0.0,0.0,21.545319465081725,1602.48,1606.99,0.0,0.0,0.0,87.54,93.59,0.0,0.0,7.280832095096583,97.37,106.97,0.0,0.0,0.0,337.89,333.72,0.0,0.0,0.0,64.73,71.04,0.0,6.537890044576524,33.7295690936107,17.27,17.31,14.85884101040119,86.92421991084696,100.0,1879875.0
MADURAI,639,3.42,4.11,94.05320813771519,100.0,100.0,309.97,310.2,0.0,0.0,0.0,9.98,12.42,50.07824726134585,88.88888888888889,100.0,200.96,197.86,0.0,0.0,0.0,131.21,129.86,0.0,0.0,0.0,20.04,22.77,12.519561815336463,61.97183098591549,98.90453834115806,1832.72,1835.51,0.0,0.0,0.0,115.11,117.83,0.0,0.0,0.0,173.97,172.85,0.0,0.0,0.0,185.21,184.96,0.0,0.0,0.0,20.06,22.81,11.424100156494523,62.1283255086072,98.74804381846636,10.55,12.36,47.417840375586856,90.61032863849765,100.0,3046063.0
MAYILADUTHURAI,280,4.44,4.67,96.42857142857143,100.0,100.0,234.42000000000002,233.19,0.0,0.0,0.0,5.66,6.62,78.21428571428571,100.0,100.0,55.51,54.96,0.0,0.0,32.142857142857146,31.905,30.9,0.7142857142857143,26.071428571428573,99.64285714285714,178.9,179.2,0.0,0.0,0.0,1622.545,1622.11,0.0,0.0,0.0,117.13,115.97,0.0,0.0,0.0,223.04500000000002,221.79,0.0,0.0,0.0,386.305,385.25,0.0,0.0,0.0,116.85,115.53,0.0,0.0,0.0,25.585,25.25,1.7857142857142856,46.42857142857143,100.0,2472171.0
NAGAPATTINAM,235,6.24,7.29,74.46808510638297,98.29787234042553,100.0,282.86,284.74,0.0,0.0,0.0,8.61,12.7,56.59574468085107,82.12765957446808,100.0,101.45,103.23,0.0,0.0,0.0,28.74,31.54,2.9787234042553195,42.97872340425532,82.97872340425532,196.16,195.79,0.0,0.0,0.0,1659.55,1661.51,0.0,0.0,0.0,116.01,116.51,0.0,0.0,0.0,270.63,272.75,0.0,0.0,0.0,380.73,380.3,0.0,0.0,0.0,116.75,117.32,0.0,0.0,0.0,68.91,67.55,0.0,0.0,13.191489361702127,827350.0
NAMAKKAL,423,8.19,9.14,61.702127659574465,96.92671394799054,100.0,180.83,181.14,0.0,0.0,0.0,16.96,17.66,25.295508274231675,75.65011820330969,100.0,144.25,145.18,0.0,0.0,0.0,195.38,195.41,0.0,0.0,0.0,40.93,40.96,0.0,14.893617021276595,70.2127659574468,1708.47,1708.04,0.0,0.0,0.0,93.69,92.85,0.0,0.0,0.0,134.31,132.9,0.0,0.0,0.0,239.08,238.0,0.0,0.0,0.0,91.19,89.06,0.0,0.0,0.2364066193853428,19.63,19.36,9.219858156028367,78.4869976359338,100.0,1730664.0
PERAMBALUR,165,6.02,6.32,78.78787878787878,100.0,100.0,210.22,210.64,0.0,0.0,0.0,19.73,19.71,19.393939393939394,66.66666666666666,100.0,65.16,64.82,0.0,0.0,17.575757575757574,109.81,110.84,0.0,0.0,0.0,94.16,93.84,0.0,0.0,0.0,1661.31,1660.52,0.0,0.0,0.0,62.66,61.59,0.0,0.0,21.21212121212121,213.92,212.46,0.0,0.0,0.0,310.37,309.34,0.0,0.0,0.0,60.3,59.24,0.0,0.0,27.27272727272727,18.28,18.19,13.333333333333334,81.81818181818183,100.0,565375.0
PUDUKKOTTAI,773,9.62,10.12,51.48771021992238,99.74126778783958,100.0,312.98,314.47,0.0,0.0,0.0,14.79,15.27,29.75420439844761,85.1228978007762,100.0,151.52,148.94,0.0,0.0,0.0,125.29,125.08,0.0,0.0,0.0,103.76,101.93,0.0,0.0,0.0,1748.28,1746.02,0.0,0.0,0.0,56.81,59.47,0.38809831824062097,7.503234152652006,38.55109961190168,233.93,231.15,0.0,0.0,0.0,288.64,284.49,0.0,0.0,0.0,59.02,61.93,0.129366106080207,5.433376455368694,34.28201811125485,19.82,21.79,18.240620957309183,63.518758085381634,100.0,1619897.0
RAMANATHAPURAM,404,4.93,6.63,75.0,99.75247524752476,100.0,389.05,389.81,0.0,0.0,0.0,18.12,20.17,28.960396039603957,63.11881188118812,100.0,205.58999999999997,205.37,0.0,0.0,0.0,92.15,95.51,0.0,0.0,3.217821782178218,87.935,86.51,0.0,0.0,0.0,1841.225,1837.84,0.0,0.0,0.0,148.375,146.48,0.0,0.0,0.0,259.95500000000004,259.59,0.0,0.0,0.0,240.61,240.8,0.0,0.0,0.0,87.63,86.2,0.0,0.0,0.0,44.625,43.36,1.7326732673267329,18.06930693069307,62.37623762376238,1398496.0
RANIPET,338,9.760000000000002,9.6,51.183431952662716,100.0,100.0,35.34,36.34,0.0,15.384615384615385,86.98224852071006,8.08,9.68,59.46745562130178,96.7455621301775,100.0,77.59,74.82,0.0,0.0,3.5502958579881656,96.055,92.72,0.0,0.0,0.0,24.305,24.06,9.171597633136095,53.25443786982249,100.0,1478.49,1477.86,0.0,0.0,0.0,81.795,78.13,0.0,0.0,2.6627218934911245,56.41,53.73,0.0,6.21301775147929,39.64497041420118,411.71500000000003,411.78,0.0,0.0,0.0,75.82,76.78,0.0,0.0,0.0,13.55,13.34,28.994082840236686,97.92899408284023,100.0,2472171.0
SALEM,681,4.52,5.86,81.79148311306902,99.55947136563876,100.0,153.98,155.86,0.0,0.0,0.0,6.29,7.93,71.21879588839941,98.53157121879589,100.0,136.43,132.9,0.0,0.0,0.0,203.19,197.16,0.0,0.0,0.0,25.59,29.01,8.223201174743025,46.69603524229075,87.22466960352423,1669.88,1671.65,0.0,0.0,0.0,119.67,117.42,0.0,0.0,0.0,157.66,157.22,0.0,0.0,0.0,272.95,270.73,0.0,0.0,0.0,115.58,111.86,0.0,0.0,0.0,14.26,14.76,27.75330396475771,91.62995594713657,100.0,3476500.0
SIVAGANGA,542,4.09,5.35,84.68634686346863,100.0,100.0,343.875,342.58,0.0,0.0,0.0,11.030000000000001,12.57,45.38745387453875,91.5129151291513,100.0,201.015,198.91,0.0,0.0,0.0,132.78,131.52,0.0,0.0,0.0,57.325,56.55,0.5535055350553505,5.904059040590406,35.608856088560884,1802.33,1803.94,0.0,0.0,0.0,100.16,98.81,0.0,0.0,0.36900369003690037,220.3,219.83,0.0,0.0,0.0,241.175,242.1,0.0,0.0,0.0,56.745,56.09,0.5535055350553505,6.088560885608856,35.239852398523986,17.045,17.64,23.247232472324722,76.56826568265683,100.0,1325676.0
TENKASI,242,13.96,13.05,40.49586776859504,94.62809917355372,100.0,376.755,377.6,0.0,0.0,0.0,11.215,12.3,44.62809917355372,96.69421487603306,100.0,81.60499999999999,84.44,0.0,0.0,0.0,78.835,80.18,0.0,0.0,0.0,79.19999999999999,78.9,0.0,0.0,0.0,1956.9650000000001,1954.38,0.0,0.0,0.0,87.18,88.84,0.0,0.0,0.0,225.73000000000002,226.49,0.0,0.0,0.0,97.285,96.98,0.0,0.0,0.0,125.175,122.73,0.0,0.0,0.0,39.91,40.56,0.0,9.917355371900827,75.20661157024794,2472171.0
