village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
,WEST,96,,village,DELHI CANTT,3.72,Narela,23.25,Dahej Port,877.65,ICD Patparganj,18.79,Attari ICP,358.91,Indira Gandhi International Airport (DEL),8.56,MMLP Sangrur,211.34,Varanasi Multi-Modal Terminal,677.9,FCI Depot Delhi (NCR),12.09
,WEST,96,,village,MANGOLPURI,4.97,Narela,22.47,Dahej Port,877.59,ICD Patparganj,20.31,Attari ICP,357.34,Indira Gandhi International Airport (DEL),9.7,MMLP Sangrur,209.84,Varanasi Multi-Modal Terminal,679.57,FCI Depot Delhi (NCR),13.67
,WEST,96,,village,NANGLOI,5.83,Narela,23.56,Dahej Port,875.82,ICD Patparganj,22.16,Attari ICP,356.76,Indira Gandhi International Airport (DEL),9.66,MMLP Sangrur,209.52,Varanasi Multi-Modal Terminal,680.78,FCI Depot Delhi (NCR),15.43
,WEST,96,,village,DELHI CANTT,3.97,Narela,22.04,Dahej Port,879.22,ICD Patparganj,17.94,Attari ICP,358.63,Indira Gandhi International Airport (DEL),9.69,MMLP Sangrur,210.87,Varanasi Multi-Modal Terminal,677.68,FCI Depot Delhi (NCR),11.42
,WEST,96,,village,NANGLOI,3.84,Narela,21.42,Dahej Port,878.17,ICD Patparganj,21.15,Attari ICP,356.04,Indira Gandhi International Airport (DEL),10.98,MMLP Sangrur,208.53,Varanasi Multi-Modal Terminal,680.74,FCI Depot Delhi (NCR),14.63
,WEST,96,,village,MANGOLPURI,3.94,Narela,21.69,Dahej Port,878.79,ICD Patparganj,19.33,Attari ICP,357.49,Indira Gandhi International Airport (DEL),10.17,MMLP Sangrur,209.84,Varanasi Multi-Modal Terminal,679.02,FCI Depot Delhi (NCR),12.81
,WEST,96,,village,MANGOLPURI,3.57,Narela,21.32,Dahej Port,880.14,ICD Patparganj,17.54,Attari ICP,358.41,Indira Gandhi International Airport (DEL),10.43,MMLP Sangrur,210.55,Varanasi Multi-Modal Terminal,677.61,FCI Depot Delhi (NCR),11.16
,WEST,96,,village,NARAINA VIHAR,2.91,Noli,22.06,Dahej Port,880.06,ICD Patparganj,16.34,Attari ICP,359.7,Indira Gandhi International Airport (DEL),9.74,MMLP Sangrur,211.8,Varanasi Multi-Modal Terminal,676.29,FCI Depot Delhi (NCR),9.88
,WEST,96,800441,village,KIRTI NAGAR,1.44,Noli,19.46,Dahej Port,882.37,ICD Patparganj,14.47,Attari ICP,360.16,Indira Gandhi International Airport (DEL),11.53,MMLP Sangrur,211.97,Varanasi Multi-Modal Terminal,675.09,FCI Depot Delhi (NCR),8.49
,WEST,96,,village,MANGOLPURI,2.43,Narela,20.16,Dahej Port,880.14,ICD Patparganj,19.53,Attari ICP,356.4,Indira Gandhi International Airport (DEL),11.66,MMLP Sangrur,208.63,Varanasi Multi-Modal Terminal,679.72,FCI Depot Delhi (NCR),13.24
,WEST,96,,village,MANGOLPURI,0.63,Narela,18.33,Dahej Port,882.34,ICD Patparganj,18.92,Attari ICP,355.79,Indira Gandhi International Airport (DEL),13.4,MMLP Sangrur,207.78,Varanasi Multi-Modal Terminal,679.66,FCI Depot Delhi (NCR),13.07
,WEST,96,,village,MANGOLPURI,1.94,Narela,19.24,Dahej Port,882.17,ICD Patparganj,17.68,Attari ICP,357.1,Indira Gandhi International Airport (DEL),12.57,MMLP Sangrur,209.05,Varanasi Multi-Modal Terminal,678.35,FCI Depot Delhi (NCR),11.75
,WEST,96,,village,SHAKURBASTI,0.93,Narela,19.05,Dahej Port,883.36,ICD Patparganj,16.33,Attari ICP,357.83,Indira Gandhi International Airport (DEL),13.15,MMLP Sangrur,209.62,Varanasi Multi-Modal Terminal,677.22,FCI Depot Delhi (NCR),10.7
,WEST,96,,village,NANGLOI,1.87,Narela,19.59,Dahej Port,879.49,ICD Patparganj,22.13,Attari ICP,354.19,Indira Gandhi International Airport (DEL),12.99,MMLP Sangrur,206.6,Varanasi Multi-Modal Terminal,682.25,FCI Depot Delhi (NCR),15.83
,WEST,96,,village,MUNDKA,0.83,Narela,18.94,Dahej Port,879.13,ICD Patparganj,25.16,Attari ICP,351.4,Indira Gandhi International Airport (DEL),15.27,MMLP Sangrur,203.98,Varanasi Multi-Modal Terminal,685.3,FCI Depot Delhi (NCR),18.91
,WEST,96,800441,village,NANGLOI,1.64,Narela,18.51,Dahej Port,881.0,ICD Patparganj,21.07,Attari ICP,354.38,Indira Gandhi International Airport (DEL),13.54,MMLP Sangrur,206.58,Varanasi Multi-Modal Terminal,681.56,FCI Depot Delhi (NCR),14.99
,WEST,96,,village,GHEVRA,2.47,Narela,20.93,Dahej Port,876.57,ICD Garhi Harsaru,27.01,Attari ICP,348.17,Indira Gandhi International Airport (DEL),18.1,MMLP Sangrur,201.27,Varanasi Multi-Modal Terminal,689.58,FCI Depot Delhi (NCR),23.58
,CENTRAL,95,,village,DELHI KISHANGANJ,1.21,Noli,14.39,Dahej Port,885.59,ICD Patparganj,8.18,Attari ICP,364.82,Indira Gandhi International Airport (DEL),14.63,MMLP Sangrur,216.13,Varanasi Multi-Modal Terminal,669.28,FCI Depot Delhi (NCR),4.39
,CENTRAL,95,,village,VIVEKANAND PURI HALT,0.09,Noli,15.22,Dahej Port,885.41,ICD Patparganj,10.4,Attari ICP,362.75,Indira Gandhi International Airport (DEL),14.19,MMLP Sangrur,214.14,Varanasi Multi-Modal Terminal,671.5,FCI Depot Delhi (NCR),5.91
,CENTRAL,95,,village,DAYA BASTI,1.48,Noli,14.97,Dahej Port,886.52,ICD Patparganj,12.14,Attari ICP,360.73,Indira Gandhi International Airport (DEL),15.34,MMLP Sangrur,212.08,Varanasi Multi-Modal Terminal,673.26,FCI Depot Delhi (NCR),8.01
,CENTRAL,95,800441,village,NEW DELHI,0.17,Noli,14.47,Dahej Port,885.2,ICD Patparganj,6.21,Attari ICP,366.91,Indira Gandhi International Airport (DEL),14.78,MMLP Sangrur,218.19,Varanasi Multi-Modal Terminal,667.24,FCI Depot Delhi (NCR),3.11
,CENTRAL,95,,village,SUBZI MANDI,0.86,Noli,12.79,Dahej Port,887.48,ICD Patparganj,9.02,Attari ICP,363.55,Indira Gandhi International Airport (DEL),16.37,MMLP Sangrur,214.71,Varanasi Multi-Modal Terminal,670.07,FCI Depot Delhi (NCR),6.39
,CENTRAL,95,,village,SUBZI MANDI,1.8,Noli,13.5,Dahej Port,887.56,ICD Patparganj,11.02,Attari ICP,361.59,Indira Gandhi International Airport (DEL),16.33,MMLP Sangrur,212.8,Varanasi Multi-Modal Terminal,672.08,FCI Depot Delhi (NCR),7.74
JAGATPUR DELHI,CENTRAL,95,063954,village,DELHI AZADPUR,6.16,Noli,8.11,Dahej Port,894.48,ICD Loni,5.27,Attari ICP,359.62,Indira Gandhi International Airport (DEL),23.26,MMLP Sangrur,210.24,Varanasi Multi-Modal Terminal,672.27,FCI Depot Delhi (NCR),13.61
,CENTRAL,95,,village,NAYA AZADPUR,4.4,Noli,10.05,Dahej Port,893.1,ICD Loni,7.22,Attari ICP,358.64,Indira Gandhi International Airport (DEL),21.92,MMLP Sangrur,209.41,Varanasi Multi-Modal Terminal,673.64,FCI Depot Delhi (NCR),13.05
,CENTRAL,95,,village,DELHI AZADPUR,5.05,Noli,8.77,Dahej Port,893.06,ICD Loni,6.14,Attari ICP,360.42,Indira Gandhi International Airport (DEL),21.83,MMLP Sangrur,211.14,Varanasi Multi-Modal Terminal,671.81,FCI Depot Delhi (NCR),12.12
JAGATPUR SHAHDRA,CENTRAL,95,063953,village,BEHTA HAZIPUR HALT,6.7,Noli,7.25,Dahej Port,894.7,ICD Loni,4.5,Attari ICP,360.48,Indira Gandhi International Airport (DEL),23.49,MMLP Sangrur,211.06,Varanasi Multi-Modal Terminal,671.33,FCI Depot Delhi (NCR),13.44
,CENTRAL,95,800441,village,DELHI AZADPUR,5.96,Noli,7.79,Dahej Port,893.41,ICD Loni,5.33,Attari ICP,361.42,Indira Gandhi International Airport (DEL),22.22,MMLP Sangrur,212.09,Varanasi Multi-Modal Terminal,670.69,FCI Depot Delhi (NCR),12.0
,CENTRAL,95,,village,SUBZI MANDI,2.87,Noli,10.9,Dahej Port,889.59,ICD Loni,8.9,Attari ICP,362.79,Indira Gandhi International Airport (DEL),18.44,MMLP Sangrur,213.77,Varanasi Multi-Modal Terminal,670.28,FCI Depot Delhi (NCR),8.33
,CENTRAL,95,,village,NAYA AZADPUR,3.17,Noli,12.16,Dahej Port,892.45,ICD Loni,9.25,Attari ICP,356.71,Indira Gandhi International Airport (DEL),21.55,MMLP Sangrur,207.59,Varanasi Multi-Modal Terminal,675.81,FCI Depot Delhi (NCR),13.86
,CENTRAL,95,,village,NAYA AZADPUR,4.25,Noli,11.42,Dahej Port,893.53,ICD Loni,8.47,Attari ICP,356.59,Indira Gandhi International Airport (DEL),22.58,MMLP Sangrur,207.38,Varanasi Multi-Modal Terminal,675.64,FCI Depot Delhi (NCR),14.58
,CENTRAL,95,800441,village,NAYA AZADPUR,5.98,Noli,9.71,Dahej Port,895.13,ICD Loni,6.73,Attari ICP,357.21,Indira Gandhi International Airport (DEL),24.03,MMLP Sangrur,207.84,Varanasi Multi-Modal Terminal,674.59,FCI Depot Delhi (NCR),15.28
,CENTRAL,95,,village,BADLI,6.96,Noli,10.77,Dahej Port,896.64,ICD Loni,7.84,Attari ICP,355.16,Indira Gandhi International Airport (DEL),25.76,MMLP Sangrur,205.7,Varanasi Multi-Modal Terminal,676.34,FCI Depot Delhi (NCR),17.49
BADARPUR,CENTRAL,95,063952,village,BADLI,8.12,Noli,9.92,Dahej Port,897.61,ICD Loni,7.06,Attari ICP,355.54,Indira Gandhi International Airport (DEL),26.62,MMLP Sangrur,205.99,Varanasi Multi-Modal Terminal,675.71,FCI Depot Delhi (NCR),17.97
,CENTRAL,95,800441,village,TILAK BRIDGE,1.81,Noli,12.93,Dahej Port,886.74,ICD Patparganj,3.82,Attari ICP,368.71,Indira Gandhi International Airport (DEL),17.06,MMLP Sangrur,219.79,Varanasi Multi-Modal Terminal,664.93,FCI Depot Delhi (NCR),4.84
,CENTRAL,95,800441,village,TILAK BRIDGE,3.34,Noli,12.07,Dahej Port,887.87,ICD Patparganj,2.69,Attari ICP,369.93,Indira Gandhi International Airport (DEL),18.74,MMLP Sangrur,220.87,Varanasi Multi-Modal Terminal,663.37,FCI Depot Delhi (NCR),6.5
,EAST,93,,village,ANAND VIHAR,5.0,Noli,15.69,Dahej Port,886.65,ICD Patparganj,3.81,Rupaidiha ICP,376.02,Indira Gandhi International Airport (DEL),21.26,MMLP Sangrur,227.0,Varanasi Multi-Modal Terminal,657.33,FCI Depot Delhi (NCR),10.21
CHILLA SARODA KHADAR,EAST,93,063990,village,DELHI H NIZAMUDDIN,4.12,Noli,16.63,Dahej Port,884.96,ICD Patparganj,3.19,Attari ICP,375.59,Indira Gandhi International Airport (DEL),19.36,MMLP Sangrur,226.64,Varanasi Multi-Modal Terminal,658.34,FCI Depot Delhi (NCR),8.66
,EAST,93,,village,MANDAWALI CHANDER VIHAR,3.55,Noli,15.48,Dahej Port,885.61,ICD Patparganj,1.78,Attari ICP,374.22,Indira Gandhi International Airport (DEL),19.01,MMLP Sangrur,225.25,Varanasi Multi-Modal Terminal,659.57,FCI Depot Delhi (NCR),7.77
,EAST,93,,village,MANDAWALI CHANDER VIHAR,3.02,Noli,14.63,Dahej Port,886.15,ICD Patparganj,0.76,Attari ICP,373.23,Indira Gandhi International Airport (DEL),18.88,MMLP Sangrur,224.24,Varanasi Multi-Modal Terminal,660.43,FCI Depot Delhi (NCR),7.28
SHAKARPUR BARAMAD,EAST,93,063983,village,MANDAWALI CHANDER VIHAR,2.6,Noli,14.01,Dahej Port,886.47,ICD Patparganj,0.17,Attari ICP,372.31,Indira Gandhi International Airport (DEL),18.62,MMLP Sangrur,223.32,Varanasi Multi-Modal Terminal,661.29,FCI Depot Delhi (NCR),6.77
,EAST,93,,village,MANDAWALI CHANDER VIHAR,2.91,Noli,13.59,Dahej Port,886.9,ICD Patparganj,0.53,Attari ICP,372.14,Indira Gandhi International Airport (DEL),18.93,MMLP Sangrur,223.11,Varanasi Multi-Modal Terminal,661.35,FCI Depot Delhi (NCR),7.0
,EAST,93,,village,MANDAWALI CHANDER VIHAR,3.55,Noli,14.84,Dahej Port,886.19,ICD Patparganj,1.34,Attari ICP,373.81,Indira Gandhi International Airport (DEL),19.28,MMLP Sangrur,224.81,Varanasi Multi-Modal Terminal,659.82,FCI Depot Delhi (NCR),7.82
,EAST,93,,village,MANDAWALI CHANDER VIHAR,4.43,Noli,14.92,Dahej Port,886.53,ICD Patparganj,2.14,Attari ICP,374.52,Indira Gandhi International Airport (DEL),20.06,MMLP Sangrur,225.47,Varanasi Multi-Modal Terminal,658.99,FCI Depot Delhi (NCR),8.69
,EAST,93,,village,DELHI H NIZAMUDDIN,4.92,Noli,16.58,Dahej Port,885.4,ICD Patparganj,3.65,Attari ICP,376.13,Indira Gandhi International Airport (DEL),20.15,MMLP Sangrur,227.13,Varanasi Multi-Modal Terminal,657.65,FCI Depot Delhi (NCR),9.44
,EAST,93,,village,ANAND VIHAR,4.64,Noli,15.27,Dahej Port,887.6,ICD Patparganj,4.53,Rupaidiha ICP,375.05,Indira Gandhi International Airport (DEL),22.34,MMLP Sangrur,227.24,Varanasi Multi-Modal Terminal,656.73,FCI Depot Delhi (NCR),11.17
,EAST,93,,village,ANAND VIHAR,4.05,Noli,14.42,Dahej Port,888.89,ICD Patparganj,5.22,Rupaidiha ICP,374.22,Indira Gandhi International Airport (DEL),23.45,MMLP Sangrur,227.04,Varanasi Multi-Modal Terminal,656.48,FCI Depot Delhi (NCR),12.03
,EAST,93,,village,ANAND VIHAR,3.32,Noli,14.0,Dahej Port,887.92,ICD Patparganj,3.06,Attari ICP,374.7,Indira Gandhi International Airport (DEL),21.48,MMLP Sangrur,225.52,Varanasi Multi-Modal Terminal,658.43,FCI Depot Delhi (NCR),9.9
,EAST,93,,village,ANAND VIHAR,1.78,Noli,12.43,Dahej Port,889.61,ICD Patparganj,3.96,Attari ICP,373.98,Indira Gandhi International Airport (DEL),22.63,MMLP Sangrur,224.67,Varanasi Multi-Modal Terminal,658.73,FCI Depot Delhi (NCR),10.73
,EAST,93,,village,ANAND VIHAR,1.42,Noli,12.03,Dahej Port,889.45,ICD Patparganj,3.34,Attari ICP,373.11,Indira Gandhi International Airport (DEL),21.97,MMLP Sangrur,223.83,Varanasi Multi-Modal Terminal,659.67,FCI Depot Delhi (NCR),9.96
,EAST,93,,village,ANAND VIHAR,2.72,Noli,12.66,Dahej Port,888.18,ICD Patparganj,1.8,Attari ICP,372.44,Indira Gandhi International Airport (DEL),20.35,MMLP Sangrur,223.29,Varanasi Multi-Modal Terminal,660.69,FCI Depot Delhi (NCR),8.35
,EAST,93,,village,ANAND VIHAR,2.8,Noli,11.35,Dahej Port,888.98,ICD Patparganj,2.77,Attari ICP,370.83,Indira Gandhi International Airport (DEL),20.29,MMLP Sangrur,221.64,Varanasi Multi-Modal Terminal,662.14,FCI Depot Delhi (NCR),8.08
,NEW DELHI,94,,village,Shankar,1.7,Noli,27.75,Dahej Port,872.03,ICD Tughlakabad,15.23,Attari ICP,368.87,Indira Gandhi International Airport (DEL),3.1,MMLP Sangrur,221.55,Varanasi Multi-Modal Terminal,669.36,FCI Depot Delhi (NCR),10.44
KUSUMPUR,NEW DELHI,94,064056,village,Shankar,1.31,Noli,25.91,Dahej Port,873.76,ICD Tughlakabad,13.56,Attari ICP,369.63,Indira Gandhi International Airport (DEL),5.01,MMLP Sangrur,222.06,Varanasi Multi-Modal Terminal,667.98,FCI Depot Delhi (NCR),8.48
,NEW DELHI,94,,village,Shankar,3.4,Noli,27.31,Dahej Port,872.32,ICD Tughlakabad,12.17,Attari ICP,371.76,Indira Gandhi International Airport (DEL),6.2,MMLP Sangrur,224.28,Varanasi Multi-Modal Terminal,666.25,FCI Depot Delhi (NCR),9.87
,NEW DELHI,94,,village,Shankar,3.42,Noli,29.34,Dahej Port,870.37,ICD Tughlakabad,15.12,Attari ICP,370.02,Indira Gandhi International Airport (DEL),3.77,MMLP Sangrur,222.86,Varanasi Multi-Modal Terminal,668.74,FCI Depot Delhi (NCR),11.93
,NEW DELHI,94,,village,SHAHABAD MOHAMADPUR,4.22,Farukh Nagar,26.96,Dahej Port,868.83,ICD Tughlakabad,17.8,Attari ICP,368.35,Indira Gandhi International Airport (DEL),2.79,MMLP Sangrur,221.46,Varanasi Multi-Modal Terminal,671.04,FCI Depot Delhi (NCR),13.94
,NEW DELHI,94,,village,SHAHABAD MOHAMADPUR,2.4,Farukh Nagar,27.1,Dahej Port,870.37,ICD Tughlakabad,18.73,Attari ICP,366.37,Indira Gandhi International Airport (DEL),0.88,MMLP Sangrur,219.38,Varanasi Multi-Modal Terminal,672.58,FCI Depot Delhi (NCR),13.08
MURADABAD PAHARI,NEW DELHI,94,064055,village,Shankar,1.29,Noli,24.79,Dahej Port,874.97,ICD Patparganj,13.68,Attari ICP,368.36,Indira Gandhi International Airport (DEL),5.03,MMLP Sangrur,220.71,Varanasi Multi-Modal Terminal,668.9,FCI Depot Delhi (NCR),7.5
,NEW DELHI,94,800442,village,DELHI SAFDARJUNG,2.24,Noli,23.76,Dahej Port,875.87,ICD Patparganj,11.79,Attari ICP,370.23,Indira Gandhi International Airport (DEL),7.26,MMLP Sangrur,222.4,Varanasi Multi-Modal Terminal,666.65,FCI Depot Delhi (NCR),6.3
,NEW DELHI,94,,village,SARDAR PATEL ROAD,2.23,Noli,23.71,Dahej Port,876.12,ICD Patparganj,13.04,Attari ICP,367.54,Indira Gandhi International Airport (DEL),5.67,MMLP Sangrur,219.79,Varanasi Multi-Modal Terminal,669.37,FCI Depot Delhi (NCR),6.59
,NEW DELHI,94,800442,village,SAROJINI NAGAR,0.92,Noli,21.77,Dahej Port,877.89,ICD Patparganj,9.34,Attari ICP,371.06,Indira Gandhi International Airport (DEL),9.69,MMLP Sangrur,222.97,Varanasi Multi-Modal Terminal,665.14,FCI Depot Delhi (NCR),4.56
,NEW DELHI,94,,village,SHAHABAD MOHAMADPUR,0.55,Farukh Nagar,25.16,Dahej Port,869.68,ICD Garhi Harsaru,17.98,Attari ICP,364.36,Indira Gandhi International Airport (DEL),2.94,MMLP Sangrur,217.56,Varanasi Multi-Modal Terminal,674.93,FCI Depot Delhi (NCR),14.83
,NEW DELHI,94,,village,SHAHABAD MOHAMADPUR,1.32,Farukh Nagar,24.96,Dahej Port,870.36,ICD Garhi Harsaru,18.45,Attari ICP,362.84,Indira Gandhi International Airport (DEL),3.98,MMLP Sangrur,216.02,Varanasi Multi-Modal Terminal,676.29,FCI Depot Delhi (NCR),15.09
,NEW DELHI,94,800443,village,SHAHABAD MOHAMADPUR,0.7,Farukh Nagar,25.47,Dahej Port,870.53,ICD Garhi Harsaru,18.7,Attari ICP,363.44,Indira Gandhi International Airport (DEL),3.27,MMLP Sangrur,216.57,Varanasi Multi-Modal Terminal,675.6,FCI Depot Delhi (NCR),14.53
,NEW DELHI,94,,village,SHAHABAD MOHAMADPUR,0.92,Farukh Nagar,26.29,Dahej Port,871.15,ICD Garhi Harsaru,19.4,Attari ICP,363.77,Indira Gandhi International Airport (DEL),2.64,MMLP Sangrur,216.81,Varanasi Multi-Modal Terminal,675.02,FCI Depot Delhi (NCR),13.7
,NEW DELHI,94,,village,NASIRPUR HALT,0.6,Noli,25.36,Dahej Port,875.73,ICD Patparganj,17.11,Attari ICP,362.56,Indira Gandhi International Airport (DEL),5.13,MMLP Sangrur,215.06,Varanasi Multi-Modal Terminal,674.72,FCI Depot Delhi (NCR),10.25
,NEW DELHI,94,,village,NASIRPUR HALT,0.38,Noli,24.45,Dahej Port,876.47,ICD Patparganj,16.15,Attari ICP,362.96,Indira Gandhi International Airport (DEL),5.54,MMLP Sangrur,215.35,Varanasi Multi-Modal Terminal,674.05,FCI Depot Delhi (NCR),9.28
,NEW DELHI,94,,village,INDRAPURI,1.03,Noli,21.62,Dahej Port,879.23,ICD Patparganj,14.04,Attari ICP,362.79,Indira Gandhi International Airport (DEL),8.09,MMLP Sangrur,214.86,Varanasi Multi-Modal Terminal,673.33,FCI Depot Delhi (NCR),7.29
,NEW DELHI,94,,village,INDRAPURI,1.46,Noli,19.75,Dahej Port,880.59,ICD Patparganj,11.72,Attari ICP,364.22,Indira Gandhi International Airport (DEL),9.39,MMLP Sangrur,216.08,Varanasi Multi-Modal Terminal,671.41,FCI Depot Delhi (NCR),5.03
,NEW DELHI,94,,village,BRAR SQUARE,2.42,Noli,23.71,Dahej Port,876.43,ICD Patparganj,14.02,Attari ICP,365.7,Indira Gandhi International Airport (DEL),5.31,MMLP Sangrur,217.98,Varanasi Multi-Modal Terminal,671.2,FCI Depot Delhi (NCR),7.27
,NEW DELHI,94,,village,Shankar,5.54,Farukh Nagar,28.2,Dahej Port,868.24,ICD Tughlakabad,15.98,Attari ICP,370.75,Indira Gandhi International Airport (DEL),4.8,MMLP Sangrur,223.83,Varanasi Multi-Modal Terminal,668.73,FCI Depot Delhi (NCR),14.03
,NEW DELHI,94,,village,Shankar,7.29,Farukh Nagar,29.6,Dahej Port,867.3,ICD Tughlakabad,14.29,Attari ICP,373.57,Indira Gandhi International Airport (DEL),7.53,MMLP Sangrur,226.64,Varanasi Multi-Modal Terminal,666.12,FCI Depot Delhi (NCR),14.9
,NEW DELHI,94,800442,village,SHIVAJI BRIDGE,2.59,Noli,17.27,Dahej Port,882.35,ICD Patparganj,6.41,Attari ICP,368.74,Indira Gandhi International Airport (DEL),12.6,MMLP Sangrur,220.25,Varanasi Multi-Modal Terminal,666.17,FCI Depot Delhi (NCR),0.47
,NORTH,91,,village,DELHI AZADPUR,2.26,Noli,12.14,Dahej Port,889.13,ICD Loni,9.83,Attari ICP,361.14,Indira Gandhi International Airport (DEL),17.9,MMLP Sangrur,212.21,Varanasi Multi-Modal Terminal,672.11,FCI Depot Delhi (NCR),8.93
,NORTH,91,,village,DELHI AZADPUR,0.88,Noli,12.95,Dahej Port,889.09,ICD Loni,10.45,Attari ICP,359.77,Indira Gandhi International Airport (DEL),17.92,MMLP Sangrur,210.88,Varanasi Multi-Modal Terminal,673.54,FCI Depot Delhi (NCR),9.87
,NORTH,91,,village,DELHI AZADPUR,3.53,Noli,10.23,Dahej Port,891.31,ICD Loni,7.76,Attari ICP,360.71,Indira Gandhi International Airport (DEL),20.08,MMLP Sangrur,211.58,Varanasi Multi-Modal Terminal,671.97,FCI Depot Delhi (NCR),10.66
,NORTH,91,,village,DELHI AZADPUR,2.92,Noli,10.97,Dahej Port,891.39,ICD Loni,8.32,Attari ICP,359.46,Indira Gandhi International Airport (DEL),20.19,MMLP Sangrur,210.36,Varanasi Multi-Modal Terminal,673.24,FCI Depot Delhi (NCR),11.42
,NORTH,91,800441,village,DELHI AZADPUR,0.87,Noli,13.43,Dahej Port,889.43,ICD Loni,10.78,Attari ICP,358.51,Indira Gandhi International Airport (DEL),18.4,MMLP Sangrur,209.63,Varanasi Multi-Modal Terminal,674.75,FCI Depot Delhi (NCR),10.98
,NORTH,91,,village,NAYA AZADPUR,0.38,Noli,14.21,Dahej Port,889.58,ICD Loni,11.45,Attari ICP,357.23,Indira Gandhi International Airport (DEL),18.77,MMLP Sangrur,208.37,Varanasi Multi-Modal Terminal,676.04,FCI Depot Delhi (NCR),12.07
,NORTH,91,,village,ADARSH NAGAR DELHI,0.41,Noli,14.02,Dahej Port,889.23,ICD Loni,11.33,Attari ICP,357.95,Indira Gandhi International Airport (DEL),18.3,MMLP Sangrur,209.1,Varanasi Multi-Modal Terminal,675.39,FCI Depot Delhi (NCR),11.34
SANJAR PUR,NORTH,91,063949,village,NAYA AZADPUR,2.47,Noli,12.0,Dahej Port,891.56,ICD Loni,9.19,Attari ICP,357.83,Indira Gandhi International Airport (DEL),20.53,MMLP Sangrur,208.76,Varanasi Multi-Modal Terminal,674.88,FCI Depot Delhi (NCR),12.58
,NORTH,91,,village,BADLI,2.87,Noli,13.81,Dahej Port,891.86,ICD Loni,10.87,Attari ICP,355.32,Indira Gandhi International Airport (DEL),21.3,MMLP Sangrur,206.3,Varanasi Multi-Modal Terminal,677.39,FCI Depot Delhi (NCR),14.57
,NORTH,91,,village,BADLI,6.22,Noli,12.14,Dahej Port,896.54,ICD Loni,9.23,Attari ICP,353.83,Indira Gandhi International Airport (DEL),25.92,MMLP Sangrur,204.42,Varanasi Multi-Modal Terminal,677.73,FCI Depot Delhi (NCR),18.22
TAHDI DAULATPUR,NORTH,91,063899,village,BADLI,7.7,Noli,11.55,Dahej Port,898.0,ICD Loni,8.75,Attari ICP,353.78,Indira Gandhi International Airport (DEL),27.29,MMLP Sangrur,204.24,Varanasi Multi-Modal Terminal,677.44,FCI Depot Delhi (NCR),19.22
,NORTH,91,,village,BADLI,5.89,Narela,11.27,Dahej Port,896.55,ICD Loni,10.34,Attari ICP,352.73,Indira Gandhi International Airport (DEL),26.19,MMLP Sangrur,203.35,Varanasi Multi-Modal Terminal,678.87,FCI Depot Delhi (NCR),18.94
,NORTH,91,,village,KHERA KALAN,6.71,Narela,10.12,Dahej Port,897.68,ICD Loni,11.33,Attari ICP,351.37,Indira Gandhi International Airport (DEL),27.58,MMLP Sangrur,201.92,Varanasi Multi-Modal Terminal,680.0,FCI Depot Delhi (NCR),20.52
,NORTH,91,,village,KHERA KALAN,7.75,Narela,10.84,Dahej Port,898.5,ICD Loni,10.64,Attari ICP,351.82,Indira Gandhi International Airport (DEL),28.19,MMLP Sangrur,202.28,Varanasi Multi-Modal Terminal,679.34,FCI Depot Delhi (NCR),20.73
,NORTH,91,,village,BADLI,8.51,Narela,11.41,Dahej Port,899.2,ICD Loni,10.2,Attari ICP,352.11,Indira Gandhi International Airport (DEL),28.76,MMLP Sangrur,202.5,Varanasi Multi-Modal Terminal,678.87,FCI Depot Delhi (NCR),21.02
,NORTH,91,,village,HOLAMBI KALAN,9.12,Narela,10.87,Dahej Port,900.47,ICD Loni,11.2,Attari ICP,350.99,Indira Gandhi International Airport (DEL),30.19,MMLP Sangrur,201.31,Varanasi Multi-Modal Terminal,679.73,FCI Depot Delhi (NCR),22.53
SUNGARPUR - DELHI,NORTH,91,063877,village,FAKHARPUR HALT,8.25,Noli,12.37,Dahej Port,901.43,ICD Loni,10.02,Attari ICP,352.19,Indira Gandhi International Airport (DEL),30.8,MMLP Sangrur,202.41,Varanasi Multi-Modal Terminal,678.27,FCI Depot Delhi (NCR),22.53
,NORTH,91,,village,FAKHARPUR HALT,8.19,Narela,11.94,Dahej Port,902.57,ICD Loni,11.48,Attari ICP,350.82,Indira Gandhi International Airport (DEL),32.15,MMLP Sangrur,200.98,Varanasi Multi-Modal Terminal,679.43,FCI Depot Delhi (NCR),24.09
,NORTH,91,,village,NARELA,11.55,Narela,11.55,Dahej Port,887.96,ICD Loni,29.7,Attari ICP,338.18,Indira Gandhi International Airport (DEL),29.34,MMLP Sangrur,190.25,Varanasi Multi-Modal Terminal,696.4,FCI Depot Delhi (NCR),30.35
,NORTH,91,,village,NARELA,10.22,Narela,10.22,Dahej Port,888.37,ICD Loni,27.74,Attari ICP,339.91,Indira Gandhi International Airport (DEL),28.03,MMLP Sangrur,191.84,Varanasi Multi-Modal Terminal,694.46,FCI Depot Delhi (NCR),28.55
