village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
FOREST,KORAPUT,398,51,village,Padua,3.42,ICD Raipur,326.15,Visakhapatnam Port,97.61,Visakhapatnam International Airport (VTZ),94.87,Petrapole ICP,806.78
FOREST,KORAPUT,398,51,village,Shimiliaguda,13.18,ICD Raipur,339.48,Visakhapatnam Port,82.54,Visakhapatnam International Airport (VTZ),79.1,Petrapole ICP,783.06
FOREST,KORAPUT,398,51,village,DAMANJODI,19.26,ICD Raipur,316.37,Visakhapatnam Port,107.31,Visakhapatnam International Airport (VTZ),103.76,Petrapole ICP,766.7
FOREST,KORAPUT,398,51,village,JEYPORE,18.82,ICD Raipur,286.57,Visakhapatnam Port,138.6,Visakhapatnam International Airport (VTZ),135.85,Petrapole ICP,803.25
FOREST,KORAPUT,398,51,village,JEYPORE,21.21,ICD Raipur,285.52,Visakhapatnam Port,140.87,Visakhapatnam International Airport (VTZ),138.19,Petrapole ICP,806.79
FOREST,KORAPUT,398,51,village,JEYPORE,18.05,ICD Raipur,285.75,Visakhapatnam Port,139.31,Visakhapatnam International Airport (VTZ),136.54,Petrapole ICP,802.72
FOREST,KORAPUT,398,51,village,Suku,3.91,ICD Raipur,294.12,Visakhapatnam Port,127.23,Visakhapatnam International Airport (VTZ),124.09,Petrapole ICP,783.45
FOREST,KORAPUT,398,51,village,KAKIRIGUMMA,6.65,ICD Raipur,284.98,Visakhapatnam Port,140.13,Visakhapatnam International Airport (VTZ),136.57,Petrapole ICP,750.85
FOREST,KORAPUT,398,51,village,Padua,5.83,ICD Raipur,333.78,Visakhapatnam Port,91.88,Visakhapatnam International Airport (VTZ),89.36,Petrapole ICP,814.38
FOREST,KORAPUT,398,51,village,Bheja,1.95,ICD Raipur,320.73,Visakhapatnam Port,103.12,Visakhapatnam International Airport (VTZ),100.38,Petrapole ICP,805.92
FOREST,KORAPUT,398,51,village,Bheja,12.84,ICD Raipur,318.04,Visakhapatnam Port,108.99,Visakhapatnam International Airport (VTZ),106.49,Petrapole ICP,814.8
FOREST,KORAPUT,398,51,village,DHANAPUR ORISSA,22.56,ICD Raipur,275.58,Visakhapatnam Port,152.6,Visakhapatnam International Airport (VTZ),149.98,Petrapole ICP,809.82
FOREST,KORAPUT,398,51,village,BAIGUDA,4.56,ICD Raipur,301.74,Visakhapatnam Port,123.1,Visakhapatnam International Airport (VTZ),119.53,Petrapole ICP,757.26
FOREST,KORAPUT,398,51,village,Padua,16.37,ICD Raipur,340.8,Visakhapatnam Port,88.72,Visakhapatnam International Airport (VTZ),86.55,Petrapole ICP,824.46
FOREST,KORAPUT,398,51,village,Padua,5.04,ICD Raipur,327.56,Visakhapatnam Port,95.51,Visakhapatnam International Airport (VTZ),92.7,Petrapole ICP,804.39
FOREST,KORAPUT,398,51,village,Arakku,11.29,ICD Raipur,333.57,Visakhapatnam Port,87.69,Visakhapatnam International Airport (VTZ),84.46,Petrapole ICP,790.16
FOREST,KORAPUT,398,51,village,Shimiliaguda,21.92,ICD Raipur,332.4,Visakhapatnam Port,90.46,Visakhapatnam International Airport (VTZ),86.94,Petrapole ICP,776.01
FOREST,KORAPUT,398,51,village,Karakavalasa,24.37,ICD Raipur,333.02,Visakhapatnam Port,90.84,Visakhapatnam International Airport (VTZ),87.26,Petrapole ICP,772.24
FOREST,KORAPUT,398,51,village,Bheja,4.68,ICD Raipur,324.12,Visakhapatnam Port,100.34,Visakhapatnam International Airport (VTZ),97.67,Petrapole ICP,808.77
FOREST,KORAPUT,398,51,village,Padua,13.93,ICD Raipur,337.13,Visakhapatnam Port,91.97,Visakhapatnam International Airport (VTZ),89.73,Petrapole ICP,823.0
FOREST,KORAPUT,398,51,village,Darliput,3.04,ICD Raipur,337.14,Visakhapatnam Port,86.58,Visakhapatnam International Airport (VTZ),83.89,Petrapole ICP,809.19
FOREST,KORAPUT,398,51,village,Padua,4.07,ICD Raipur,333.14,Visakhapatnam Port,91.2,Visakhapatnam International Airport (VTZ),88.55,Petrapole ICP,810.36
FOREST,KORAPUT,398,51,village,Padua,7.35,ICD Raipur,329.14,Visakhapatnam Port,97.61,Visakhapatnam International Airport (VTZ),95.15,Petrapole ICP,816.28
FOREST,KORAPUT,398,51,village,Darliput,4.48,ICD Raipur,331.71,Visakhapatnam Port,90.78,Visakhapatnam International Airport (VTZ),87.91,Petrapole ICP,802.71
FOREST,KORAPUT,398,51,village,Bheja,10.22,ICD Raipur,316.85,Visakhapatnam Port,109.0,Visakhapatnam International Airport (VTZ),106.4,Petrapole ICP,811.43
FOREST,KORAPUT,398,51,village,Bheja,2.69,ICD Raipur,318.64,Visakhapatnam Port,104.88,Visakhapatnam International Airport (VTZ),102.09,Petrapole ICP,804.15
FOREST,KORAPUT,398,51,village,Machhakunda,14.37,ICD Raipur,312.75,Visakhapatnam Port,114.09,Visakhapatnam International Airport (VTZ),111.55,Petrapole ICP,813.3
FOREST,KORAPUT,398,51,village,Bheja,5.89,ICD Raipur,319.66,Visakhapatnam Port,102.6,Visakhapatnam International Airport (VTZ),99.66,Petrapole ICP,798.45
FOREST,KORAPUT,398,51,village,Machhakunda,15.38,ICD Raipur,311.19,Visakhapatnam Port,115.97,Visakhapatnam International Airport (VTZ),113.44,Petrapole ICP,813.82
FOREST,KORAPUT,398,51,village,Bheja,4.09,ICD Raipur,317.51,Visakhapatnam Port,105.44,Visakhapatnam International Airport (VTZ),102.58,Petrapole ICP,801.44
FOREST,KORAPUT,398,51,village,Machhakunda,13.95,ICD Raipur,310.63,Visakhapatnam Port,115.99,Visakhapatnam International Airport (VTZ),113.42,Petrapole ICP,812.29
FOREST,KORAPUT,398,51,village,Bheja,14.01,ICD Raipur,321.15,Visakhapatnam Port,100.22,Visakhapatnam International Airport (VTZ),97.1,Petrapole ICP,791.05
FOREST,KORAPUT,398,51,village,Machhakunda,8.91,ICD Raipur,313.33,Visakhapatnam Port,111.67,Visakhapatnam International Airport (VTZ),109.0,Petrapole ICP,808.18
FOREST,KORAPUT,398,51,village,Machhakunda,7.07,ICD Raipur,315.62,Visakhapatnam Port,106.4,Visakhapatnam International Airport (VTZ),103.41,Petrapole ICP,795.84
FOREST,KORAPUT,398,51,village,Bheja,5.22,ICD Raipur,323.1,Visakhapatnam Port,99.35,Visakhapatnam International Airport (VTZ),96.45,Petrapole ICP,800.37
FOREST,KORAPUT,398,51,village,Bheja,11.41,ICD Raipur,316.84,Visakhapatnam Port,109.45,Visakhapatnam International Airport (VTZ),106.88,Petrapole ICP,812.62
RESERVOIR,KORAPUT,398,47,village,Padua,13.09,ICD Raipur,338.96,Visakhapatnam Port,89.08,Visakhapatnam International Airport (VTZ),86.79,Petrapole ICP,821.1
RESERVOIR,KORAPUT,398,47,village,Padua,2.51,ICD Raipur,329.28,Visakhapatnam Port,95.81,Visakhapatnam International Airport (VTZ),93.22,Petrapole ICP,811.83
AMPABALLI,KORAPUT,398,430091,village,Shimiliaguda,10.5,ICD Raipur,339.52,Visakhapatnam Port,81.99,Visakhapatnam International Airport (VTZ),78.64,Petrapole ICP,787.1
TUMBIGUDA,KORAPUT,398,430098,village,Karakavalasa,14.34,ICD Raipur,341.36,Visakhapatnam Port,81.35,Visakhapatnam International Airport (VTZ),77.83,Petrapole ICP,780.15
DORASUBALAR,KORAPUT,398,429686,village,Padua,2.38,ICD Raipur,326.75,Visakhapatnam Port,97.56,Visakhapatnam International Airport (VTZ),94.88,Petrapole ICP,808.82
KONA,KORAPUT,398,429947,village,Darliput,6.32,ICD Raipur,330.45,Visakhapatnam Port,91.78,Visakhapatnam International Airport (VTZ),88.86,Petrapole ICP,801.01
PANABADI,KORAPUT,398,430096,village,Shimiliaguda,14.59,ICD Raipur,339.21,Visakhapatnam Port,83.07,Visakhapatnam International Airport (VTZ),79.6,Petrapole ICP,781.43
MALISUBULAR,KORAPUT,398,429685,village,Padua,3.19,ICD Raipur,326.27,Visakhapatnam Port,98.36,Visakhapatnam International Airport (VTZ),95.71,Petrapole ICP,809.78
ATANDA,KORAPUT,398,429673,village,Padua,7.05,ICD Raipur,324.25,Visakhapatnam Port,101.42,Visakhapatnam International Airport (VTZ),98.85,Petrapole ICP,812.44
SORADA,KORAPUT,398,430086,village,Shimiliaguda,13.05,ICD Raipur,336.25,Visakhapatnam Port,85.17,Visakhapatnam International Airport (VTZ),81.85,Petrapole ICP,787.1
BANGARUGUDI,KORAPUT,398,430097,village,Karakavalasa,16.75,ICD Raipur,339.76,Visakhapatnam Port,83.3,Visakhapatnam International Airport (VTZ),79.76,Petrapole ICP,777.97
MALIBHIMDOLA,KORAPUT,398,429692,village,Padua,4.53,ICD Raipur,326.67,Visakhapatnam Port,96.6,Visakhapatnam International Airport (VTZ),93.81,Petrapole ICP,805.0
CHILOM,KORAPUT,398,429671,village,Bheja,4.08,ICD Raipur,324.65,Visakhapatnam Port,99.43,Visakhapatnam International Airport (VTZ),96.72,Petrapole ICP,807.59
LULUBURU,KORAPUT,398,429690,village,Padua,3.95,ICD Raipur,325.64,Visakhapatnam Port,98.05,Visakhapatnam International Airport (VTZ),95.31,Petrapole ICP,806.43
KURLI,KORAPUT,398,430092,village,Shimiliaguda,13.98,ICD Raipur,336.04,Visakhapatnam Port,85.54,Visakhapatnam International Airport (VTZ),82.18,Petrapole ICP,785.24
PARAJABHIMDOL,KORAPUT,398,429662,village,Bheja,4.62,ICD Raipur,325.46,Visakhapatnam Port,97.65,Visakhapatnam International Airport (VTZ),94.84,Petrapole ICP,804.04
SABUN,KORAPUT,398,429648,village,Bheja,12.08,ICD Raipur,320.26,Visakhapatnam Port,106.77,Visakhapatnam International Airport (VTZ),104.28,Petrapole ICP,815.22
REDING,KORAPUT,398,429649,village,Bheja,8.56,ICD Raipur,322.95,Visakhapatnam Port,102.94,Visakhapatnam International Airport (VTZ),100.38,Petrapole ICP,812.77
KHINIBAR,KORAPUT,398,429946,village,Darliput,8.22,ICD Raipur,328.17,Visakhapatnam Port,93.95,Visakhapatnam International Airport (VTZ),91.02,Petrapole ICP,799.82
BANUR,KORAPUT,398,429672,village,Bheja,6.15,ICD Raipur,322.62,Visakhapatnam Port,102.47,Visakhapatnam International Airport (VTZ),99.84,Petrapole ICP,810.42
BALDA,KORAPUT,398,429670,village,Bheja,3.55,ICD Raipur,324.55,Visakhapatnam Port,99.27,Visakhapatnam International Airport (VTZ),96.53,Petrapole ICP,806.63
MALLPUT,KORAPUT,398,429664,village,Bheja,3.97,ICD Raipur,325.03,Visakhapatnam Port,98.23,Visakhapatnam International Airport (VTZ),95.44,Petrapole ICP,804.6
AMBEL,KORAPUT,398,429665,village,Bheja,3.39,ICD Raipur,324.51,Visakhapatnam Port,98.8,Visakhapatnam International Airport (VTZ),96.01,Petrapole ICP,804.7
KOTIAPUT,KORAPUT,398,429667,village,Bheja,2.8,ICD Raipur,324.01,Visakhapatnam Port,99.45,Visakhapatnam International Airport (VTZ),96.68,Petrapole ICP,805.18
UPARHARAGANDA,KORAPUT,398,429647,village,Bheja,12.35,ICD Raipur,319.62,Visakhapatnam Port,107.44,Visakhapatnam International Airport (VTZ),104.94,Petrapole ICP,815.18
TADAVA,KORAPUT,398,429650,village,Bheja,8.3,ICD Raipur,320.5,Visakhapatnam Port,105.22,Visakhapatnam International Airport (VTZ),102.63,Petrapole ICP,811.8
KANDARA,KORAPUT,398,429693,village,Darliput,7.52,ICD Raipur,327.55,Visakhapatnam Port,94.94,Visakhapatnam International Airport (VTZ),92.06,Petrapole ICP,801.7
PARALPUT,KORAPUT,398,429668,village,Bheja,2.16,ICD Raipur,323.36,Visakhapatnam Port,100.05,Visakhapatnam International Airport (VTZ),97.27,Petrapole ICP,804.81
KARAPUT,KORAPUT,398,429669,village,Bheja,1.88,ICD Raipur,322.98,Visakhapatnam Port,100.64,Visakhapatnam International Airport (VTZ),97.87,Petrapole ICP,805.53
KUDASING,KORAPUT,398,429661,village,Bheja,5.87,ICD Raipur,325.46,Visakhapatnam Port,97.19,Visakhapatnam International Airport (VTZ),94.32,Petrapole ICP,801.94
MULDA,KORAPUT,398,429663,village,Bheja,3.86,ICD Raipur,324.46,Visakhapatnam Port,98.56,Visakhapatnam International Airport (VTZ),95.74,Petrapole ICP,803.45
DUDHARI,KORAPUT,398,429967,village,DAMANJODI,11.87,ICD Raipur,308.59,Visakhapatnam Port,114.67,Visakhapatnam International Airport (VTZ),111.17,Petrapole ICP,765.72
SINDHIGUDA,KORAPUT,398,429313,village,JEYPORE,23.42,ICD Raipur,285.79,Visakhapatnam Port,141.47,Visakhapatnam International Airport (VTZ),138.83,Petrapole ICP,809.25
LACHMIPUR,KORAPUT,398,429314,village,JEYPORE,22.91,ICD Raipur,286.23,Visakhapatnam Port,140.72,Visakhapatnam International Airport (VTZ),138.07,Petrapole ICP,808.52
GONIPUT,KORAPUT,398,429333,village,JEYPORE,24.7,ICD Raipur,285.86,Visakhapatnam Port,141.93,Visakhapatnam International Airport (VTZ),139.32,Petrapole ICP,810.67
GUNJI-III,KORAPUT,398,429267,village,JEYPORE,18.87,ICD Raipur,288.45,Visakhapatnam Port,136.17,Visakhapatnam International Airport (VTZ),133.38,Petrapole ICP,801.75
MANIA,KORAPUT,398,429965,village,DAMANJODI,6.9,ICD Raipur,305.34,Visakhapatnam Port,116.9,Visakhapatnam International Airport (VTZ),113.47,Petrapole ICP,770.08
KURUKUTI,KORAPUT,398,429319,village,JEYPORE,20.34,ICD Raipur,289.48,Visakhapatnam Port,135.49,Visakhapatnam International Airport (VTZ),132.73,Petrapole ICP,803.13
KENDUPADA,KORAPUT,398,429315,village,JEYPORE,23.57,ICD Raipur,288.5,Visakhapatnam Port,138.24,Visakhapatnam International Airport (VTZ),135.59,Petrapole ICP,808.38
DANDABAR,KORAPUT,398,429347,village,KOTAPAR ROAD,36.47,ICD Raipur,281.65,Visakhapatnam Port,154.19,Visakhapatnam International Airport (VTZ),151.88,Petrapole ICP,826.76
RANITOLA,KORAPUT,398,429740,village,Paliba,15.4,ICD Raipur,291.32,Visakhapatnam Port,132.02,Visakhapatnam International Airport (VTZ),129.14,Petrapole ICP,797.31
ATALGUDA,KORAPUT,398,429317,village,JEYPORE,20.52,ICD Raipur,287.46,Visakhapatnam Port,138.2,Visakhapatnam International Airport (VTZ),135.48,Petrapole ICP,804.98
BAPANIGUDA,KORAPUT,398,429321,village,JEYPORE,17.68,ICD Raipur,289.39,Visakhapatnam Port,134.24,Visakhapatnam International Airport (VTZ),131.38,Petrapole ICP,798.13
HATAPETA,KORAPUT,398,429739,village,Paliba,16.02,ICD Raipur,290.38,Visakhapatnam Port,132.92,Visakhapatnam International Airport (VTZ),130.04,Petrapole ICP,796.92
CHHENDA,KORAPUT,398,429736,village,Paliba,10.04,ICD Raipur,293.31,Visakhapatnam Port,128.92,Visakhapatnam International Airport (VTZ),125.93,Petrapole ICP,791.84
CHIKIMA,KORAPUT,398,429318,village,JEYPORE,20.2,ICD Raipur,288.12,Visakhapatnam Port,137.21,Visakhapatnam International Airport (VTZ),134.47,Petrapole ICP,804.08
RAMPUR,KORAPUT,398,429334,village,JEYPORE,26.59,ICD Raipur,285.45,Visakhapatnam Port,143.23,Visakhapatnam International Airport (VTZ),140.66,Petrapole ICP,812.82
MATIAGUMANDI,KORAPUT,398,430001,village,BAIGUDA,12.35,ICD Raipur,309.56,Visakhapatnam Port,115.73,Visakhapatnam International Airport (VTZ),112.13,Petrapole ICP,758.5
BARI,KORAPUT,398,428650,village,BAIGUDA,15.86,ICD Raipur,312.06,Visakhapatnam Port,114.87,Visakhapatnam International Airport (VTZ),111.21,Petrapole ICP,754.63
DAMANJODI,KORAPUT,398,429299,village,KOTAPAR ROAD,33.57,ICD Raipur,279.15,Visakhapatnam Port,155.59,Visakhapatnam International Airport (VTZ),153.23,Petrapole ICP,824.39
HATIMUNDA,KORAPUT,398,429998,village,BAIGUDA,11.36,ICD Raipur,308.62,Visakhapatnam Port,116.02,Visakhapatnam International Airport (VTZ),112.45,Petrapole ICP,760.32
BATRIPUT,KORAPUT,398,429312,village,JEYPORE,22.0,ICD Raipur,284.72,Visakhapatnam Port,142.14,Visakhapatnam International Airport (VTZ),139.47,Petrapole ICP,807.96
TENTULIGUMA,KORAPUT,398,429348,village,NAKTISEMRA,37.73,ICD Raipur,280.08,Visakhapatnam Port,159.39,Visakhapatnam International Airport (VTZ),157.18,Petrapole ICP,832.61
BANDRAGURA,KORAPUT,398,429732,village,Paliba,16.69,ICD Raipur,289.22,Visakhapatnam Port,133.99,Visakhapatnam International Airport (VTZ),131.09,Petrapole ICP,796.23
PARAL,KORAPUT,398,429320,village,JEYPORE,17.99,ICD Raipur,288.79,Visakhapatnam Port,135.28,Visakhapatnam International Airport (VTZ),132.45,Petrapole ICP,799.77
SUKU,KORAPUT,398,428987,village,Suku,2.04,ICD Raipur,296.03,Visakhapatnam Port,125.34,Visakhapatnam International Airport (VTZ),122.2,Petrapole ICP,784.22
BHOIGURA,KORAPUT,398,428991,village,Suku,2.72,ICD Raipur,295.63,Visakhapatnam Port,125.67,Visakhapatnam International Airport (VTZ),122.5,Petrapole ICP,782.48
CHIKALGUMANDI,KORAPUT,398,428645,village,BAIGUDA,12.26,ICD Raipur,309.28,Visakhapatnam Port,116.36,Visakhapatnam International Airport (VTZ),112.75,Petrapole ICP,757.3
PICHURI,KORAPUT,398,428646,village,BAIGUDA,13.16,ICD Raipur,309.84,Visakhapatnam Port,116.3,Visakhapatnam International Airport (VTZ),112.67,Petrapole ICP,756.0
MARICHAMAL,KORAPUT,398,429992,village,DAMANJODI,6.15,ICD Raipur,303.9,Visakhapatnam Port,118.63,Visakhapatnam International Airport (VTZ),115.18,Petrapole ICP,767.86
CHOTAR,KORAPUT,398,429993,village,BAIGUDA,9.95,ICD Raipur,306.01,Visakhapatnam Port,117.49,Visakhapatnam International Airport (VTZ),113.97,Petrapole ICP,763.83
KURUPAKOT,KORAPUT,398,429127,village,CHARAMULA KUSUM,7.6,ICD Raipur,258.21,Visakhapatnam Port,167.35,Visakhapatnam International Airport (VTZ),164.54,Petrapole ICP,799.12
KANDHABEDAPADAR,KORAPUT,398,428483,village,KAKIRIGUMMA,10.1,ICD Raipur,282.25,Visakhapatnam Port,142.18,Visakhapatnam International Airport (VTZ),138.66,Petrapole ICP,752.47
DANGARAGAN,KORAPUT,398,428281,village,CHATTRIPUT,4.71,ICD Raipur,267.07,Visakhapatnam Port,154.5,Visakhapatnam International Airport (VTZ),151.39,Petrapole ICP,780.4
GHORATIKIR,KORAPUT,398,428536,village,LAXMIPUR ROAD,3.83,ICD Raipur,291.1,Visakhapatnam Port,140.32,Visakhapatnam International Airport (VTZ),136.62,Petrapole ICP,735.89
GOLUMIGURA,KORAPUT,398,428773,village,LAXMIPUR ROAD,16.33,ICD Raipur,299.62,Visakhapatnam Port,139.4,Visakhapatnam International Airport (VTZ),135.62,Petrapole ICP,724.48
SEMBI,KORAPUT,398,428480,village,KAKIRIGUMMA,13.19,ICD Raipur,280.94,Visakhapatnam Port,142.71,Visakhapatnam International Airport (VTZ),139.22,Petrapole ICP,755.28
TABAJAGURA,KORAPUT,398,428481,village,KAKIRIGUMMA,14.27,ICD Raipur,279.31,Visakhapatnam Port,144.33,Visakhapatnam International Airport (VTZ),140.84,Petrapole ICP,754.87
CHINTAGUDA,KORAPUT,398,428747,village,KUNERU,14.74,ICD Bhubaneswar,298.07,Gangavaram Port,139.8,Visakhapatnam International Airport (VTZ),136.04,Petrapole ICP,720.93
KANDIPUT,KORAPUT,398,428278,village,CHATTRIPUT,6.19,ICD Raipur,265.6,Visakhapatnam Port,155.96,Visakhapatnam International Airport (VTZ),152.84,Petrapole ICP,779.83
BHATARA,KORAPUT,398,429009,village,DHANAPUR ORISSA,2.98,ICD Raipur,263.89,Visakhapatnam Port,158.31,Visakhapatnam International Airport (VTZ),155.28,Petrapole ICP,785.23
KUSUMAGUDA,KORAPUT,398,428551,village,KAKIRIGUMMA,5.85,ICD Raipur,286.72,Visakhapatnam Port,141.46,Visakhapatnam International Airport (VTZ),137.82,Petrapole ICP,742.18
DANGARKARACHI,KORAPUT,398,428361,village,MALIGURA,3.47,ICD Raipur,269.8,Visakhapatnam Port,151.47,Visakhapatnam International Airport (VTZ),148.23,Petrapole ICP,772.39
PANDAS,KORAPUT,398,428876,village,MALIGURA,8.42,ICD Raipur,271.58,Visakhapatnam Port,149.87,Visakhapatnam International Airport (VTZ),146.56,Petrapole ICP,767.96
PUJHARIPUT,KORAPUT,398,428357,village,MALIGURA,2.19,ICD Raipur,268.36,Visakhapatnam Port,152.92,Visakhapatnam International Airport (VTZ),149.73,Petrapole ICP,775.35
RAISILI,KORAPUT,398,428558,village,LAXMIPUR ROAD,4.59,ICD Raipur,290.23,Visakhapatnam Port,140.07,Visakhapatnam International Airport (VTZ),136.39,Petrapole ICP,738.11
HARIDAPUT,KORAPUT,398,428280,village,DHANAPUR ORISSA,4.56,ICD Raipur,265.28,Visakhapatnam Port,156.57,Visakhapatnam International Airport (VTZ),153.5,Petrapole ICP,782.8
SAMATHUR,KORAPUT,398,428748,village,KUNERU,14.05,ICD Bhubaneswar,297.6,Gangavaram Port,139.53,Visakhapatnam International Airport (VTZ),135.81,Petrapole ICP,720.57
CHARGAN,KORAPUT,398,428279,village,CHATTRIPUT,6.56,ICD Raipur,265.23,Visakhapatnam Port,156.41,Visakhapatnam International Airport (VTZ),153.3,Petrapole ICP,780.65
GIRLIGUDA,KORAPUT,398,429119,village,KHADAPA,4.69,ICD Raipur,261.82,Visakhapatnam Port,161.82,Visakhapatnam International Airport (VTZ),158.91,Petrapole ICP,792.57
SINGIBANDHA,KORAPUT,398,428358,village,MALIGURA,2.24,ICD Raipur,269.08,Visakhapatnam Port,152.18,Visakhapatnam International Airport (VTZ),148.96,Petrapole ICP,773.86
BISALI,KORAPUT,398,428886,village,MALIGURA,12.69,ICD Raipur,274.16,Visakhapatnam Port,147.6,Visakhapatnam International Airport (VTZ),144.24,Petrapole ICP,764.82
DUMURIPADAR,KORAPUT,398,428554,village,KAKIRIGUMMA,6.05,ICD Raipur,288.43,Visakhapatnam Port,140.26,Visakhapatnam International Airport (VTZ),136.6,Petrapole ICP,741.43
KERIMITI,KORAPUT,398,428534,village,LAXMIPUR ROAD,7.98,ICD Raipur,294.19,Visakhapatnam Port,140.37,Visakhapatnam International Airport (VTZ),136.63,Petrapole ICP,730.51
RANJITAGURA,KORAPUT,398,428537,village,LAXMIPUR ROAD,3.44,ICD Raipur,290.54,Visakhapatnam Port,140.69,Visakhapatnam International Airport (VTZ),136.99,Petrapole ICP,736.11
KANHUGURA,KORAPUT,398,428356,village,MALIGURA,3.04,ICD Raipur,267.61,Visakhapatnam Port,153.66,Visakhapatnam International Airport (VTZ),150.46,Petrapole ICP,774.41
TELIA,KORAPUT,398,429008,village,DHANAPUR ORISSA,3.67,ICD Raipur,262.83,Visakhapatnam Port,159.58,Visakhapatnam International Airport (VTZ),156.57,Petrapole ICP,786.38
BIRIJODI,KORAPUT,398,428548,village,KAKIRIGUMMA,6.06,ICD Raipur,285.09,Visakhapatnam Port,142.5,Visakhapatnam International Airport (VTZ),138.88,Petrapole ICP,743.23
SANDHAGURA,KORAPUT,398,428359,village,MALIGURA,3.18,ICD Raipur,268.94,Visakhapatnam Port,152.32,Visakhapatnam International Airport (VTZ),149.09,Petrapole ICP,772.82
KEBIRI,KORAPUT,398,428282,village,MALIGURA,1.18,ICD Raipur,270.06,Visakhapatnam Port,151.26,Visakhapatnam International Airport (VTZ),148.09,Petrapole ICP,776.78
GHUMURA,KORAPUT,398,428769,village,KUNERU,17.24,ICD Bhubaneswar,300.08,Visakhapatnam Port,140.09,Visakhapatnam International Airport (VTZ),136.3,Petrapole ICP,722.63
ATIGAN,KORAPUT,398,429116,village,CHARAMULA KUSUM,4.26,ICD Raipur,259.16,Visakhapatnam Port,164.99,Visakhapatnam International Airport (VTZ),162.1,Petrapole ICP,794.21
GECHELA,KORAPUT,398,428533,village,LAXMIPUR ROAD,7.32,ICD Raipur,293.82,Visakhapatnam Port,140.35,Visakhapatnam International Airport (VTZ),136.61,Petrapole ICP,731.13
TINGIRIPUT,KORAPUT,398,428360,village,MALIGURA,4.4,ICD Raipur,268.79,Visakhapatnam Port,152.48,Visakhapatnam International Airport (VTZ),149.24,Petrapole ICP,771.52
GOLURU,KORAPUT,398,429710,village,Darliput,3.62,ICD Raipur,335.59,Visakhapatnam Port,88.66,Visakhapatnam International Airport (VTZ),86.02,Petrapole ICP,810.62
GOLGANDA,KORAPUT,398,429699,village,Darliput,4.13,ICD Raipur,334.34,Visakhapatnam Port,90.07,Visakhapatnam International Airport (VTZ),87.43,Petrapole ICP,810.84
RANTA,KORAPUT,398,429709,village,Padua,4.71,ICD Raipur,332.67,Visakhapatnam Port,92.79,Visakhapatnam International Airport (VTZ),90.24,Petrapole ICP,813.6
MADIPUT,KORAPUT,398,429706,village,Padua,8.61,ICD Raipur,329.63,Visakhapatnam Port,97.64,Visakhapatnam International Airport (VTZ),95.22,Petrapole ICP,817.61
TANGASINGA,KORAPUT,398,429707,village,Padua,6.89,ICD Raipur,331.45,Visakhapatnam Port,95.14,Visakhapatnam International Airport (VTZ),92.68,Petrapole ICP,816.32
SAMBAI,KORAPUT,398,430083,village,Arakku,12.0,ICD Raipur,331.15,Visakhapatnam Port,90.12,Visakhapatnam International Airport (VTZ),86.94,Petrapole ICP,791.48
GALALPUT,KORAPUT,398,429654,village,Bheja,0.53,ICD Raipur,321.75,Visakhapatnam Port,101.69,Visakhapatnam International Airport (VTZ),98.9,Petrapole ICP,804.54
PATURU,KORAPUT,398,430094,village,Shimiliaguda,16.75,ICD Raipur,334.65,Visakhapatnam Port,87.29,Visakhapatnam International Airport (VTZ),83.86,Petrapole ICP,781.84
NUAPUT,KORAPUT,398,429643,village,Bheja,10.27,ICD Raipur,318.29,Visakhapatnam Port,107.84,Visakhapatnam International Airport (VTZ),105.27,Petrapole ICP,812.49
PANDEI,KORAPUT,398,430084,village,Arakku,13.87,ICD Raipur,330.83,Visakhapatnam Port,90.44,Visakhapatnam International Airport (VTZ),87.2,Petrapole ICP,788.59
BRAHMANGUDA,KORAPUT,398,429229,village,DHANAPUR ORISSA,20.49,ICD Raipur,276.96,Visakhapatnam Port,150.21,Visakhapatnam International Airport (VTZ),147.54,Petrapole ICP,807.38
JANTAGUDA,KORAPUT,398,429230,village,DHANAPUR ORISSA,21.09,ICD Raipur,276.47,Visakhapatnam Port,151.0,Visakhapatnam International Airport (VTZ),148.35,Petrapole ICP,808.14
KIRAJOLA,KORAPUT,398,428635,village,BAIGUDA,6.5,ICD Raipur,302.48,Visakhapatnam Port,123.27,Visakhapatnam International Airport (VTZ),119.67,Petrapole ICP,754.53
KAUDIAGUDA,KORAPUT,398,429202,village,DHANAPUR ORISSA,20.36,ICD Raipur,276.41,Visakhapatnam Port,150.78,Visakhapatnam International Airport (VTZ),148.11,Petrapole ICP,807.36
PUJARIPUT,KORAPUT,398,429240,village,KOTAPAR ROAD,28.7,ICD Raipur,273.04,Visakhapatnam Port,161.2,Visakhapatnam International Airport (VTZ),158.8,Petrapole ICP,822.51
KALAPARA,KORAPUT,398,429225,village,JEYPORE,17.17,ICD Raipur,278.01,Visakhapatnam Port,147.82,Visakhapatnam International Airport (VTZ),145.08,Petrapole ICP,803.71
RAMPURIAGUDA,KORAPUT,398,429207,village,DHANAPUR ORISSA,18.36,ICD Raipur,276.89,Visakhapatnam Port,149.43,Visakhapatnam International Airport (VTZ),146.72,Petrapole ICP,804.97
