village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
SETHUR,KARAIKAL,637,645009,village,Punthottam,9.41,Uttangal Mangalam,75.57,Karaikal Port,10.97,ICD Salem,192.33,Petrapole ICP,1637.37,Tiruchirappalli International Airport (TRZ),115.19,MMLP Chennai (Mappedu),243.24,Aluva Terminal,384.68,FCI Depot Tiruchirappalli,115.3
SORAKUDY,KARAIKAL,637,645004,village,Karaikal,7.11,Uttangal Mangalam,76.64,Karaikal Port,7.43,ICD Salem,195.4,Petrapole ICP,1634.5,Tiruchirappalli International Airport (TRZ),119.09,MMLP Chennai (Mappedu),242.08,Aluva Terminal,388.59,FCI Depot Tiruchirappalli,119.19
SUPRAYAPURAM,KARAIKAL,637,645005,village,Karaikal,5.71,Uttangal Mangalam,77.26,Karaikal Port,6.05,ICD Salem,196.72,Petrapole ICP,1633.46,Tiruchirappalli International Airport (TRZ),120.65,MMLP Chennai (Mappedu),241.79,Aluva Terminal,390.14,FCI Depot Tiruchirappalli,120.75
THENNANKUDY,KARAIKAL,637,645008,village,Karaikal,9.46,Uttangal Mangalam,77.04,Karaikal Port,9.72,ICD Salem,193.83,Petrapole ICP,1637.58,Tiruchirappalli International Airport (TRZ),116.19,MMLP Chennai (Mappedu),244.2,Aluva Terminal,385.59,FCI Depot Tiruchirappalli,116.33
THIRUNALLAR,KARAIKAL,637,645007,village,Karaikal,5.69,Uttangal Mangalam,78.87,Karaikal Port,5.95,ICD Salem,197.24,Petrapole ICP,1635.44,Tiruchirappalli International Airport (TRZ),119.93,MMLP Chennai (Mappedu),243.92,Aluva Terminal,389.28,FCI Depot Tiruchirappalli,120.08
Vizhidiur,KARAIKAL,637,64988,village,Karaikal,7.83,Uttangal Mangalam,80.37,Karaikal Port,7.98,ICD Salem,196.87,Petrapole ICP,1638.6,Tiruchirappalli International Airport (TRZ),117.91,MMLP Chennai (Mappedu),246.7,Aluva Terminal,387.06,FCI Depot Tiruchirappalli,118.12
Thattanchavady,PUDUCHERRY,635,,village,Puducherry,4.89,Uttangal Mangalam,61.32,Karaikal Port,114.1,ICD Melpakkam,131.37,Petrapole ICP,1542.13,Chennai International Airport (MAA),122.73,MMLP Chennai (Mappedu),130.54,Aluva Terminal,429.56,FCI Depot Chennai,135.78
Pillaichavady,PUDUCHERRY,635,937514,village,Puducherry,10.54,Uttangal Mangalam,71.43,Karaikal Port,121.52,ICD Melpakkam,126.54,Petrapole ICP,1532.07,Chennai International Airport (MAA),113.43,MMLP Chennai (Mappedu),122.51,Aluva Terminal,439.06,FCI Depot Chennai,126.27
Alankuppam,PUDUCHERRY,635,937515,village,Puducherry,11.13,Uttangal Mangalam,67.9,Karaikal Port,122.01,ICD Melpakkam,124.07,Petrapole ICP,1535.3,Chennai International Airport (MAA),115.03,MMLP Chennai (Mappedu),122.57,Aluva Terminal,433.96,FCI Depot Chennai,128.19
Kalapet,PUDUCHERRY,635,937516,village,Puducherry,12.94,Uttangal Mangalam,73.63,Karaikal Port,123.81,ICD Melpakkam,124.7,Petrapole ICP,1529.8,Chennai International Airport (MAA),111.03,MMLP Chennai (Mappedu),120.19,Aluva Terminal,440.78,FCI Depot Chennai,123.88
Karuvadikuppam,PUDUCHERRY,635,937520,village,Puducherry,4.55,Uttangal Mangalam,64.27,Karaikal Port,115.64,ICD Melpakkam,130.65,Petrapole ICP,1539.28,Chennai International Airport (MAA),120.34,MMLP Chennai (Mappedu),128.68,Aluva Terminal,432.62,FCI Depot Chennai,133.29
Saram,PUDUCHERRY,635,804037,village,Puducherry,2.61,Uttangal Mangalam,63.25,Karaikal Port,113.75,ICD Melpakkam,132.59,Petrapole ICP,1540.5,Chennai International Airport (MAA),121.96,MMLP Chennai (Mappedu),130.52,Aluva Terminal,432.2,FCI Depot Chennai,134.84
Reddiarpalayam,PUDUCHERRY,635,937518,village,Puducherry,3.06,Uttangal Mangalam,60.39,Karaikal Port,111.82,ICD Melpakkam,133.84,Petrapole ICP,1543.31,Chennai International Airport (MAA),124.5,MMLP Chennai (Mappedu),132.67,Aluva Terminal,429.47,FCI Depot Chennai,137.45
OZHUKARAI,PUDUCHERRY,635,937513,village,Villianur,3.01,Uttangal Mangalam,59.27,Karaikal Port,112.29,ICD Melpakkam,132.87,Petrapole ICP,1544.22,Chennai International Airport (MAA),124.82,MMLP Chennai (Mappedu),132.5,Aluva Terminal,427.82,FCI Depot Chennai,137.88
Kommapakkam,PUDUCHERRY,635,947968,village,Villianur,3.51,Uttangal Mangalam,57.97,Karaikal Port,109.78,ICD Melpakkam,135.45,Petrapole ICP,1545.78,Chennai International Airport (MAA),126.91,MMLP Chennai (Mappedu),134.89,Aluva Terminal,427.34,FCI Depot Chennai,139.89
Murungapakkam,PUDUCHERRY,635,947969,village,Puducherry,3.31,Uttangal Mangalam,58.98,Karaikal Port,109.53,ICD Melpakkam,136.1,Petrapole ICP,1544.98,Chennai International Airport (MAA),126.56,MMLP Chennai (Mappedu),134.92,Aluva Terminal,428.68,FCI Depot Chennai,139.46
Thengaithittu,PUDUCHERRY,635,937557,village,Puducherry,1.85,Uttangal Mangalam,60.49,Karaikal Port,109.67,ICD Melpakkam,136.5,Petrapole ICP,1543.69,Chennai International Airport (MAA),125.78,MMLP Chennai (Mappedu),134.57,Aluva Terminal,430.48,FCI Depot Chennai,138.59
Pudupalayam,PUDUCHERRY,635,937556,village,Puducherry,1.74,Uttangal Mangalam,61.71,Karaikal Port,112.16,ICD Melpakkam,133.93,Petrapole ICP,1542.12,Chennai International Airport (MAA),123.65,MMLP Chennai (Mappedu),132.16,Aluva Terminal,430.97,FCI Depot Chennai,136.54
Olandai,PUDUCHERRY,635,947959,village,Puducherry,2.32,Uttangal Mangalam,60.33,Karaikal Port,110.97,ICD Melpakkam,134.85,Petrapole ICP,1543.54,Chennai International Airport (MAA),125.04,MMLP Chennai (Mappedu),133.43,Aluva Terminal,429.75,FCI Depot Chennai,137.94
Akkaravattam,KARAIKAL,637,948025,village,Karaikal,3.2,Uttangal Mangalam,84.71,Karaikal Port,2.9,ICD Salem,203.94,Petrapole ICP,1634.83,Tiruchirappalli International Airport (TRZ),125.37,MMLP Chennai (Mappedu),246.87,Aluva Terminal,394.34,FCI Depot Tiruchirappalli,125.62
Oduthurai,KARAIKAL,637,948031,village,Karaikal,3.09,Uttangal Mangalam,82.79,Karaikal Port,3.06,ICD Salem,201.56,Petrapole ICP,1635.36,Tiruchirappalli International Airport (TRZ),123.26,MMLP Chennai (Mappedu),246.11,Aluva Terminal,392.34,FCI Depot Tiruchirappalli,123.47
Kizhavely,KARAIKAL,637,948030,village,Karaikal,0.87,Uttangal Mangalam,82.79,Karaikal Port,0.48,ICD Salem,203.21,Petrapole ICP,1632.52,Tiruchirappalli International Airport (TRZ),126.04,MMLP Chennai (Mappedu),244.33,Aluva Terminal,395.23,FCI Depot Tiruchirappalli,126.22
Dharmapuram,KARAIKAL,637,948026,village,Karaikal,2.55,Uttangal Mangalam,80.98,Karaikal Port,2.76,ICD Salem,200.35,Petrapole ICP,1634.09,Tiruchirappalli International Airport (TRZ),123.02,MMLP Chennai (Mappedu),244.28,Aluva Terminal,392.28,FCI Depot Tiruchirappalli,123.19
KARAIKAL,KARAIKAL,637,948027,village,Karaikal,1.08,Uttangal Mangalam,81.9,Karaikal Port,1.21,ICD Salem,201.82,Petrapole ICP,1633.28,Tiruchirappalli International Airport (TRZ),124.57,MMLP Chennai (Mappedu),244.3,Aluva Terminal,393.8,FCI Depot Tiruchirappalli,124.75
Kovilpattu,KARAIKAL,637,,village,Karaikal,1.5,Uttangal Mangalam,80.43,Karaikal Port,1.88,ICD Salem,201.13,Petrapole ICP,1631.75,Tiruchirappalli International Airport (TRZ),124.88,MMLP Chennai (Mappedu),242.5,Aluva Terminal,394.25,FCI Depot Tiruchirappalli,125.02
Kizhakasakudy,KARAIKAL,637,948028,village,Karaikal,3.22,Uttangal Mangalam,78.94,Karaikal Port,3.56,ICD Salem,200.49,Petrapole ICP,1630.09,Tiruchirappalli International Airport (TRZ),125.31,MMLP Chennai (Mappedu),240.58,Aluva Terminal,394.81,FCI Depot Tiruchirappalli,125.4
Pallur,PUDUCHERRY,635,,village,MAHE,2.75,New Makardhokda,153.94,New Mangalore Port,153.94,ICD Mangalore (Panambur),152.53,Petrapole ICP,1866.15,Calicut International Airport (CCJ),79.09,MMLP Coimbatore,173.27,Kottapuram Terminal,184.1,FCI Depot Kozhikode,57.65
ADIVIPALAM,PUDUCHERRY,635,<Null>,village,Kakinada Port,25.87,Jaggayyapet,228.24,Visakhapatnam Port,146.06,ICD Hyderabad (Sanathnagar),406.17,Petrapole ICP,968.33,Visakhapatnam International Airport (VTZ),149.23,MMLP Visakhapatnam,146.06,Vijayawada Terminals (Durga Ghat / Bhavani Island),171.5,FCI Depot Visakhapatnam,146.06
Chalakkara,PUDUCHERRY,635,,village,JAGANNATH TEMPLE GATE,3.08,New Makardhokda,153.18,New Mangalore Port,153.18,ICD Mangalore (Panambur),151.79,Petrapole ICP,1867.28,Calicut International Airport (CCJ),79.97,MMLP Coimbatore,174.65,Kottapuram Terminal,184.69,FCI Depot Kozhikode,58.34
Kallayee,PUDUCHERRY,635,,village,MAHE,2.06,New Makardhokda,154.35,New Mangalore Port,154.35,ICD Mangalore (Panambur),152.96,Petrapole ICP,1867.98,Calicut International Airport (CCJ),78.85,MMLP Coimbatore,173.92,Kottapuram Terminal,183.48,FCI Depot Kozhikode,57.15
MAHE,PUDUCHERRY,635,958035,village,MAHE,1.27,New Makardhokda,155.52,New Mangalore Port,155.52,ICD Mangalore (Panambur),154.13,Petrapole ICP,1868.73,Calicut International Airport (CCJ),77.75,MMLP Coimbatore,173.22,Kottapuram Terminal,182.28,FCI Depot Kozhikode,55.98
Pandakkal,PUDUCHERRY,635,948037,village,JAGANNATH TEMPLE GATE,3.93,New Makardhokda,151.48,New Mangalore Port,151.48,ICD Mangalore (Panambur),150.07,Petrapole ICP,1864.63,Calicut International Airport (CCJ),81.48,MMLP Coimbatore,174.82,Kottapuram Terminal,186.65,FCI Depot Kozhikode,60.17
Mettakur,PUDUCHERRY,635,948041,village,Kakinada Port,23.13,Jaggayyapet,223.38,Visakhapatnam Port,147.29,ICD Hyderabad (Sanathnagar),401.05,Petrapole ICP,969.46,Visakhapatnam International Airport (VTZ),150.38,MMLP Visakhapatnam,147.29,Vijayawada Terminals (Durga Ghat / Bhavani Island),167.31,FCI Depot Visakhapatnam,147.29
KANKALAPET,PUDUCHERRY,635,948040,village,Kakinada Port,24.6,Jaggayyapet,221.62,Visakhapatnam Port,149.47,ICD Hyderabad (Sanathnagar),399.47,Petrapole ICP,971.62,Visakhapatnam International Airport (VTZ),152.55,MMLP Visakhapatnam,149.47,Vijayawada Terminals (Durga Ghat / Bhavani Island),165.28,FCI Depot Visakhapatnam,149.47
France-Thippa,PUDUCHERRY,635,948039,village,Kakinada Port,25.37,Jaggayyapet,222.6,Visakhapatnam Port,149.48,ICD Hyderabad (Sanathnagar),400.55,Petrapole ICP,971.68,Visakhapatnam International Airport (VTZ),152.58,MMLP Visakhapatnam,149.48,Vijayawada Terminals (Durga Ghat / Bhavani Island),166.04,FCI Depot Visakhapatnam,149.48
Iskitippah,PUDUCHERRY,635,<Null>,village,Kakinada Port,26.45,Jaggayyapet,232.76,Visakhapatnam Port,142.85,ICD Hyderabad (Sanathnagar),410.59,Petrapole ICP,965.11,Visakhapatnam International Airport (VTZ),146.06,MMLP Visakhapatnam,142.85,Vijayawada Terminals (Durga Ghat / Bhavani Island),176.03,FCI Depot Visakhapatnam,142.85
YANAM,PUDUCHERRY,635,948042,village,Kakinada Port,24.36,Jaggayyapet,223.36,Visakhapatnam Port,148.24,ICD Hyderabad (Sanathnagar),401.19,Petrapole ICP,970.43,Visakhapatnam International Airport (VTZ),151.34,MMLP Visakhapatnam,148.24,Vijayawada Terminals (Durga Ghat / Bhavani Island),167.01,FCI Depot Visakhapatnam,148.24
