district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,toll_plaza_median_km,toll_plaza_mean_km,toll_plaza_within_10km_pct,toll_plaza_within_25km_pct,toll_plaza_within_50km_pct,census2011_population
GANJAM,3286,7.81,9.12,59.03834449178332,98.20450395617772,100.0,494.32,495.55,0.0,0.0,0.0,25.11,30.4,19.963481436396833,49.72611077297626,78.91052951917224,146.385,147.33,0.0,0.0,0.0,213.735,212.16,0.0,0.0,0.0,143.60500000000002,144.64,0.0,0.0,0.0,570.43,571.64,0.0,0.0,0.0,140.35000000000002,141.1,0.0,0.0,0.0,257.28499999999997,254.72,0.0,0.0,0.0,161.575,164.37,0.0,0.0,0.0,143.67000000000002,144.72,0.0,0.0,0.0,35.365,36.49,5.9038344491783326,31.923311016433352,76.78027997565428,3509632.0
JAGATSINGHPUR,1308,7.865,8.24,62.920489296636084,100.0,100.0,327.155,325.57,0.0,0.0,0.0,7.54,9.99,59.862385321100916,95.25993883792049,100.0,31.47,29.42,7.2629969418960245,29.510703363914377,100.0,42.67,41.31,1.529051987767584,13.53211009174312,72.55351681957187,49.09,49.47,0.0,3.4403669724770642,52.828746177370036,403.88,402.26,0.0,0.0,0.0,50.87,51.53,0.0,0.9938837920489296,47.018348623853214,331.3,329.72,0.0,0.0,0.0,42.67,39.75,1.529051987767584,13.53211009174312,80.65749235474006,50.245000000000005,50.02,0.0,4.128440366972478,49.159021406727824,45.305,45.01,0.0,3.211009174311927,65.90214067278288,1120376.0
JAJPUR,1823,3.56,4.56,89.46791003839824,100.0,100.0,287.82,287.95,0.0,0.0,0.0,9.18,12.22,52.98957761930884,86.88974218321448,100.0,21.98,22.76,13.165112452002194,57.432803071859574,99.7805814591333,72.54,71.62,0.0,0.0,11.684037301151948,72.41,72.01,0.0,0.0,5.37575425123423,363.94,364.04,0.0,0.0,0.0,75.93,75.52,0.0,0.0,2.303894679100384,291.83,291.97,0.0,0.0,0.0,16.82,17.91,24.684585847504113,76.57707076247942,99.23203510696655,53.77,53.04,0.0,1.6456390565002743,40.53757542512342,12.62,14.21,34.11958310477235,88.15139879319803,100.0,1827544.0
JHARSUGUDA,376,5.255,6.92,71.01063829787235,100.0,100.0,420.71500000000003,421.34,0.0,0.0,0.0,8.04,8.81,64.09574468085107,100.0,100.0,25.435,24.78,16.22340425531915,48.67021276595745,98.13829787234043,318.15999999999997,320.07,0.0,0.0,0.0,207.885,207.39,0.0,0.0,0.0,512.37,512.19,0.0,0.0,0.0,254.6,257.24,0.0,0.0,0.0,391.945,392.58,0.0,0.0,0.0,158.54500000000002,161.75,0.0,0.0,0.0,40.485,40.81,0.0,8.24468085106383,77.3936170212766,60.754999999999995,61.18,0.0,0.0,33.51063829787234,576512.0
KALAHANDI,2370,13.245000000000001,14.94,39.40928270042194,80.67510548523207,100.0,593.52,593.82,0.0,0.0,0.0,16.9,18.39,29.19831223628692,71.77215189873418,99.70464135021096,138.825,135.04,0.0,0.0,0.0,239.82999999999998,240.36,0.0,0.0,0.0,220.10500000000002,218.9,0.0,0.0,0.0,674.12,674.41,0.0,0.0,0.0,231.865,229.25,0.0,0.0,0.0,239.82999999999998,240.47,0.0,0.0,0.0,241.775,242.36,0.0,0.0,0.0,188.79500000000002,183.01,0.0,0.0,0.0,115.92,111.12,0.0,0.0,0.8438818565400843,1587808.0
KANDHAMAL,2572,9.44,10.52,52.79937791601866,93.04043545878694,100.0,500.17,503.63,0.0,0.0,0.0,63.585,61.46,0.038880248833592534,5.482115085536547,24.922239502332815,136.64499999999998,138.42,0.0,0.0,0.0,255.79,257.3,0.0,0.0,0.0,180.215,182.53,0.0,0.0,0.0,573.385,576.9,0.0,0.0,0.0,177.94,180.19,0.0,0.0,0.0,292.59,288.12,0.0,0.0,0.0,142.42000000000002,145.19,0.0,0.0,0.0,136.935,140.13,0.0,0.0,0.0,75.695,78.31,0.0,0.0,13.413685847589424,736047.0
KENDRAPARA,1555,10.88,11.44,45.91639871382637,97.2347266881029,100.0,283.44,281.52,0.0,0.0,0.0,27.6,28.58,8.55305466237942,44.37299035369775,95.56270096463022,35.93,34.8,2.057877813504823,21.672025723472668,90.54662379421222,28.58,29.59,4.244372990353698,36.78456591639871,96.91318327974277,82.15,82.01,0.0,0.0,3.1511254019292605,360.07,358.2,0.0,0.0,0.0,85.37,85.16,0.0,0.0,0.8360128617363344,287.59,285.67,0.0,0.0,0.0,28.06,27.11,4.244372990353698,37.10610932475884,100.0,74.21,72.72,0.0,0.0,17.041800643086816,45.92,45.06,0.0,7.845659163987138,60.77170418006431,1435800.0
KEONJHAR,2223,5.4,7.07,74.1340530814215,99.05533063427801,100.0,282.3,284.07,0.0,0.0,0.0,13.51,14.94,36.75213675213676,83.44579397210975,100.0,50.59,48.36,0.6747638326585695,15.879442195231668,48.897885739991004,148.32,142.03,0.0,0.0,0.0,120.08,119.63,0.0,0.0,0.0,352.03,354.36,0.0,0.0,0.0,145.69,144.05,0.0,0.0,0.0,285.86,287.61,0.0,0.0,0.0,80.46,77.44,0.0,0.0,25.68600989653621,101.15,101.67,0.0,0.0,0.0,16.42,17.93,21.052631578947366,77.95771479982007,99.91003148897886,1813036.0
KHORDHA,1606,3.925,4.99,89.1656288916563,99.87546699875467,100.0,395.19,396.3,0.0,0.0,0.0,7.89,11.39,57.534246575342465,87.29763387297635,100.0,49.95,52.27,3.4246575342465753,20.049813200498132,50.186799501867995,129.35000000000002,127.54,0.0,0.0,0.0,44.585,46.59,8.21917808219178,27.14819427148194,59.33997509339976,471.505,472.7,0.0,0.0,0.0,41.45,44.09,8.779576587795766,29.265255292652554,63.013698630136986,350.865,343.36,0.0,0.0,0.0,89.39500000000001,94.57,0.0,0.0,0.0,44.585,46.92,7.347447073474471,26.214196762141967,59.52677459526775,15.03,16.27,26.089663760896638,82.81444582814446,100.0,2328209.0
KORAPUT,2165,10.64,11.25,47.39030023094688,95.51963048498845,100.0,613.41,616.24,0.0,0.0,0.0,12.03,13.0,41.75519630484988,91.87066974595844,100.0,73.42,72.16,0.41570438799076215,5.265588914549654,26.836027713625864,137.48,135.72,0.0,0.0,0.0,291.25,290.25,0.0,0.0,0.0,783.72,777.81,0.0,0.0,0.0,134.31,132.58,0.0,0.0,0.0,137.48,135.73,0.0,0.0,0.0,312.91,312.3,0.0,0.0,0.0,137.48,135.73,0.0,0.0,0.0,31.45,30.99,6.51270207852194,33.30254041570439,91.40877598152424,1331316.0
MALKANGIRI,1104,10.575,13.29,47.01086956521739,82.42753623188406,100.0,534.555,528.31,0.0,0.0,0.0,59.73,60.62,0.0,0.0,28.07971014492754,88.235,89.33,0.0,0.0,3.713768115942029,141.64999999999998,142.45,0.0,0.0,0.0,325.03499999999997,323.7,0.0,0.0,0.0,865.875,870.58,0.0,0.0,0.0,140.29500000000002,141.27,0.0,0.0,0.0,141.64999999999998,142.19,0.0,0.0,0.0,241.5,236.59,0.0,0.0,0.0,141.64999999999998,142.19,0.0,0.0,0.0,66.035,66.15,0.0,0.0,10.326086956521738,611009.0
MAYURBHANJ,3985,7.85,10.36,60.10037641154329,90.48933500627354,100.0,195.18,200.07,0.0,0.0,0.0,13.5,16.75,38.24341279799247,73.27478042659975,99.94981179422837,101.66,100.16,0.0,0.0,1.8820577164366372,136.07,136.02,0.0,0.0,0.0,104.73,102.96,0.0,0.0,5.395232120451694,265.01,269.64,0.0,0.0,0.0,187.35,188.07,0.0,0.0,0.0,198.89,203.72,0.0,0.0,0.0,109.66,108.12,0.0,0.0,0.4265997490589712,37.91,44.16,5.06900878293601,26.072772898368886,61.9573400250941,31.12,30.9,8.155583437892096,34.00250941028858,89.20953575909661,2537032.0
NABARANGPUR,939,19.46,20.55,24.70713525026624,62.51331203407881,100.0,614.2,613.11,0.0,0.0,0.0,46.39,48.73,0.7454739084132056,10.543130990415335,57.082002129925456,60.18,61.36,0.5324813631522897,6.070287539936102,31.416400425985092,217.66,220.55,0.0,0.0,0.0,204.29,202.29,0.0,0.0,0.0,766.54,765.29,0.0,0.0,0.0,214.6,217.37,0.0,0.0,0.0,217.66,220.55,0.0,0.0,0.0,331.19,330.23,0.0,0.0,0.0,187.16,184.89,0.0,0.0,0.0,50.56,53.35,0.0,2.3429179978700745,47.92332268370607,1255617.0
NAYAGARH,1741,8.8,9.3,56.69155657668007,99.77024698449168,100.0,422.22,423.05,0.0,0.0,0.0,45.16,43.98,1.9529006318207927,13.383113153360139,61.458931648477886,73.19,73.83,0.0,0.0,0.17231476163124643,171.71,173.45,0.0,0.0,0.0,84.47,86.25,0.0,0.0,0.80413555427915,497.66,498.34,0.0,0.0,0.0,82.25,83.82,0.0,0.0,3.2165422171166,333.23,333.27,0.0,0.0,0.0,87.96,86.96,0.0,0.0,0.0,83.4,85.0,0.0,0.0,1.263641585295807,28.61,27.74,7.754164273406089,41.29810453762205,100.0,968485.0
NUAPADA,707,8.85,9.44,55.58698727015559,100.0,100.0,541.81,535.33,0.0,0.0,0.0,23.4,24.35,19.660537482319658,54.596888260254595,96.46393210749646,132.43,132.79,0.0,0.0,0.0,301.35,308.32,0.0,0.0,0.0,137.96,134.65,0.0,0.0,0.0,692.59,694.12,0.0,0.0,0.0,297.75,302.32,0.0,0.0,0.0,301.35,308.32,0.0,0.0,0.0,273.54,274.47,0.0,0.0,0.0,138.09,134.78,0.0,0.0,0.0,92.44,83.26,0.0,0.0,20.226308345120223,610872.0
PURI,1718,6.975,7.69,64.66821885913853,100.0,100.0,374.66,379.73,0.0,0.0,0.0,13.445,15.74,37.834691501746214,77.24097788125728,100.0,48.754999999999995,50.23,0.0,2.270081490104773,54.190919674039584,92.855,94.89,0.0,0.0,0.6984866123399301,40.055,41.37,0.2910360884749709,14.90104772991851,77.53201396973225,451.42,456.45,0.0,0.0,0.0,37.72,39.13,1.1059371362048895,20.256111757857976,80.79161816065192,362.67,357.76,0.0,0.0,0.0,86.66,90.03,0.0,0.0,0.6984866123399301,42.63,43.96,0.0,10.419091967403958,71.0128055878929,22.975,23.32,11.641443538998836,55.937136204889406,99.18509895227008,1661262.0
RAYAGADA,2758,18.53,18.74,28.281363306744016,66.35242929659174,100.0,598.615,601.99,0.0,0.0,0.0,10.92,13.49,46.37418419144307,86.11312545322698,100.0,150.41500000000002,145.5,0.0,0.0,0.0,187.73000000000002,190.01,0.0,0.0,0.0,251.67,251.87,0.0,0.0,0.0,673.395,676.58,0.0,0.0,0.0,184.74,186.9,0.0,0.0,0.0,188.535,190.79,0.0,0.0,0.0,245.845,246.94,0.0,0.0,0.0,184.81,183.64,0.0,0.0,0.0,84.05,86.8,0.0,0.0,5.0761421319796955,968526.0
SAMBALPUR,1427,6.55,7.86,66.5031534688157,99.71969166082691,100.0,429.48,428.74,0.0,0.0,0.0,14.72,17.19,37.91170287316047,70.98808689558514,100.0,58.32,59.94,0.0,1.9621583742116329,29.222144358794672,278.89,277.54,0.0,0.0,0.0,200.72,198.01,0.0,0.0,0.0,496.38,495.24,0.0,0.0,0.0,212.61,208.48,0.0,0.0,0.0,405.87,403.66,0.0,0.0,0.0,119.28,116.33,0.0,0.0,0.0,42.21,40.99,8.61948142957253,26.3489838822705,62.718990889978976,62.73,58.65,0.0,1.89208128941836,28.731604765241762,1018647.0
SUBARNAPUR,1004,7.08,8.12,65.13944223107569,100.0,100.0,489.38,489.63,0.0,0.0,0.0,21.564999999999998,21.72,8.764940239043826,65.63745019920319,100.0,97.09,99.78,0.0,0.0,0.0,306.755,302.89,0.0,0.0,0.0,212.32999999999998,209.39,0.0,0.0,0.0,561.315,560.74,0.0,0.0,0.0,220.20999999999998,217.12,0.0,0.0,0.0,361.15,356.77,0.0,0.0,0.0,147.07,143.99,0.0,0.0,0.0,62.335,65.1,0.0,0.0,13.94422310756972,53.97,53.85,0.0,0.199203187250996,40.1394422310757,609309.0
SUNDARGARH,1936,10.645,14.26,47.5206611570248,79.02892561983471,100.0,369.895,369.57,0.0,0.0,0.0,12.87,15.77,39.514462809917354,79.44214876033058,99.69008264462809,54.175,53.07,0.0,5.991735537190083,43.02685950413223,272.56,280.11,0.0,0.0,0.0,162.52,162.79,0.0,0.0,0.0,432.57,449.45,0.0,0.0,0.0,248.82999999999998,242.45,0.0,0.0,0.0,357.01,356.89,0.0,0.0,0.0,154.885,147.58,0.0,0.0,0.0,95.225,91.93,0.0,0.0,3.770661157024793,52.44,55.52,1.3429752066115703,17.5103305785124,47.210743801652896,2104442.0
__STATE__,53025,,10.094792667831905,58.01791607732202,92.72795851013673,100.0,,398.85699683770144,0.0,0.0,0.0,,20.906603708491037,31.057048561999057,64.24893917963225,90.1989627534182,,78.56102188403047,1.640735502121641,9.26921263554927,29.382366808109385,,171.0465437164221,0.31494578029231496,2.1046676096181045,6.966525223950966,,135.08763969403597,0.2659123055162659,1.9387081565299387,9.537010843941538,,487.15099598455873,0.0,0.0,0.0,,147.41885684175392,0.30174446016030176,2.031117397454031,8.916548797736915,,288.98747266363415,0.0,0.0,0.0,,125.93775943040266,1.8387553041018387,8.224422442244224,20.754361150400754,,91.01641352697126,1.0165016501650164,5.62942008486563,21.112682696841112,,41.84415061270354,6.896746817538897,28.05846298915606,62.99669966996699,41974215.0
