district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,toll_plaza_median_km,toll_plaza_mean_km,toll_plaza_within_10km_pct,toll_plaza_within_25km_pct,toll_plaza_within_50km_pct,census2011_population
Ghazipur,3386,3.61,4.65,89.10218546958063,100.0,100.0,141.575,140.49,0.0,0.0,0.0,5.1,5.86,85.70584760779681,100.0,100.0,72.09,73.91,0.0,0.0,4.57767277023036,581.55,582.76,0.0,0.0,0.0,155.435,156.78,0.0,0.0,0.0,189.315,190.09,0.0,0.0,0.0,73.47999999999999,72.54,0.0,0.32486709982279977,17.542823390431188,69.25,68.74,0.0,0.1772002362669817,18.606024808033077,69.25,68.69,0.0,0.1772002362669817,18.606024808033077,69.25,68.74,0.0,0.1772002362669817,18.606024808033077,12.844999999999999,13.35,32.36857649143533,95.45186060248079,100.0,3613922.0
Gonda,1811,5.2,6.36,75.26228602981779,100.0,100.0,165.77,166.65,0.0,0.0,0.0,6.43,7.48,70.40309221424627,100.0,100.0,58.49,54.56,0.0,8.61402540033131,36.05742683600221,795.7,793.26,0.0,0.0,0.0,114.25,113.9,0.0,0.0,0.0,137.49,135.42,0.0,0.0,0.0,123.18,122.29,0.0,0.0,0.0,214.34,213.95,0.0,0.0,0.0,214.34,213.95,0.0,0.0,0.0,104.32,102.93,0.0,0.0,0.0,34.99,34.94,0.7730535615681944,19.98895637769188,91.71728326891221,3410218.0
Gorakhpur,3175,3.73,4.52,91.30708661417323,100.0,100.0,170.21,172.94,0.0,0.0,0.0,16.71,17.98,33.29133858267716,66.74015748031496,100.0,49.21,46.13,2.9921259842519685,10.26771653543307,52.44094488188976,662.54,662.88,0.0,0.0,0.0,208.72,205.63,0.0,0.0,0.0,97.59,95.18,0.0,0.0,1.3543307086614174,130.01,133.48,0.0,0.0,0.0,140.79,143.94,0.0,0.0,0.0,140.79,143.94,0.0,0.0,0.0,26.68,28.19,4.850393700787402,44.031496062992126,95.62204724409449,22.06,22.93,18.614173228346456,59.023622047244096,98.23622047244095,4362240.0
Hamirpur,617,16.02,16.23,27.39059967585089,80.71312803889789,100.0,122.5,121.29,0.0,0.0,0.0,20.27,20.2,22.366288492706644,61.750405186385734,100.0,112.38,116.91,0.0,0.0,0.0,854.31,850.75,0.0,0.0,0.0,91.26,91.43,0.0,0.0,0.3241491085899514,313.98,313.99,0.0,0.0,0.0,147.24,149.58,0.0,0.0,0.0,307.6,310.87,0.0,0.0,0.0,307.6,310.87,0.0,0.0,0.0,90.31,89.84,0.0,0.0,1.1345218800648298,29.59,29.54,2.755267423014587,34.84602917341977,99.83792544570503,1009952.0
Hapur,356,3.3499999999999996,3.83,96.62921348314607,100.0,100.0,57.505,57.84,0.0,0.0,36.235955056179776,5.0600000000000005,5.55,90.1685393258427,100.0,100.0,54.61,55.16,0.0,0.2808988764044944,41.57303370786517,929.4300000000001,927.99,0.0,0.0,0.0,37.85,37.33,0.2808988764044944,29.49438202247191,71.34831460674157,323.855,323.22,0.0,0.0,0.0,77.71000000000001,77.13,0.0,0.0,2.8089887640449436,255.0,255.49,0.0,0.0,0.0,620.245,619.59,0.0,0.0,0.0,16.33,17.51,24.719101123595504,75.84269662921348,100.0,11.215,11.19,39.325842696629216,100.0,100.0,1348775.0
Hardoi,2065,8.93,8.98,57.14285714285714,100.0,100.0,239.37,234.98,0.0,0.0,0.0,10.44,10.86,47.893462469733656,99.61259079903148,100.0,112.32,105.87,0.0,0.0,1.791767554479419,954.34,952.29,0.0,0.0,0.0,96.53,92.69,0.0,0.0,7.506053268765134,156.8,155.85,0.0,0.0,0.0,104.31,99.0,0.0,0.0,6.392251815980629,360.84,355.41,0.0,0.0,0.0,360.84,355.41,0.0,0.0,0.0,97.12,93.19,0.0,0.0,7.4092009685230025,42.53,40.9,2.8087167070217918,15.108958837772397,68.42615012106538,4085302.0
Hathras,669,3.17,3.89,96.26307922272048,100.0,100.0,140.64,139.53,0.0,0.0,0.0,5.35,6.27,82.36173393124065,100.0,100.0,54.36,51.98,0.0,2.8400597907324365,39.01345291479821,846.69,847.65,0.0,0.0,0.0,115.71,114.52,0.0,0.0,0.0,311.44,309.37,0.0,0.0,0.0,147.62,146.48,0.0,0.0,0.0,364.04,363.55,0.0,0.0,0.0,535.54,534.13,0.0,0.0,0.0,128.67,127.8,0.0,0.0,0.0,19.87,18.82,11.509715994020926,83.5575485799701,100.0,1595549.0
Jalaun,1155,14.5,13.99,33.33333333333333,93.93939393939394,100.0,190.17,185.12,0.0,0.0,0.0,16.28,18.26,31.255411255411254,69.43722943722945,100.0,154.35,152.59,0.0,0.0,0.0,835.46,833.72,0.0,0.0,0.0,94.67,93.21,0.0,0.0,0.0,301.59,304.07,0.0,0.0,0.0,166.37,166.75,0.0,0.0,0.0,371.79,368.44,0.0,0.0,0.0,371.79,368.44,0.0,0.0,0.0,94.49,92.95,0.0,0.0,0.0,22.99,22.11,10.043290043290042,59.22077922077922,100.0,1687840.0
Jaunpur,3292,3.05,3.64,97.29647630619684,100.0,100.0,58.5,58.67,0.0,2.4301336573511545,33.0498177399757,5.33,6.47,79.0097205346294,100.0,100.0,119.875,117.34,0.0,0.0,0.0,671.16,669.76,0.0,0.0,0.0,199.305,198.82,0.0,0.0,0.0,205.625,205.12,0.0,0.0,0.0,45.55,45.87,0.0,15.765492102065615,55.98420413122722,63.295,62.98,0.0,0.12150668286755771,32.56379100850547,63.295,62.98,0.0,0.12150668286755771,32.56379100850547,63.295,62.98,0.0,0.12150668286755771,32.56379100850547,25.775,25.25,5.953827460510328,47.4179829890644,100.0,4490982.0
Jhansi,835,7.44,9.14,63.47305389221557,95.44910179640719,100.0,194.43,196.83,0.0,0.0,0.0,9.19,11.25,54.49101796407185,91.73652694610779,100.0,137.9,133.11,0.0,0.0,0.0,771.29,767.39,0.0,0.0,0.0,107.63,110.05,0.0,0.0,0.0,376.54,378.47,0.0,0.0,0.0,229.02,231.64,0.0,0.0,0.0,390.03,389.97,0.0,0.0,0.0,393.01,396.55,0.0,0.0,0.0,80.84,80.7,0.0,0.0,4.431137724550898,18.88,20.06,14.850299401197606,69.10179640718563,100.0,1969320.0
Kannauj,756,4.73,5.97,78.3068783068783,100.0,100.0,231.77,232.04,0.0,0.0,0.0,11.36,12.6,46.42857142857143,89.41798941798942,100.0,116.19,113.33,0.0,0.0,0.0,919.92,919.09,0.0,0.0,0.0,89.89,89.38,0.0,0.0,0.0,206.11,206.6,0.0,0.0,0.0,119.66,120.61,0.0,0.0,0.0,372.385,372.18,0.0,0.0,0.0,372.385,372.18,0.0,0.0,0.0,90.775,90.29,0.0,0.0,0.0,38.045,37.91,3.968253968253968,23.677248677248677,70.8994708994709,1645746.0
Kanpur Dehat,1002,7.725,9.45,58.88223552894212,97.70459081836327,100.0,170.445,170.4,0.0,0.0,0.0,8.425,10.23,56.187624750499,97.30538922155688,100.0,123.555,122.61,0.0,0.0,0.0,891.585,891.82,0.0,0.0,0.0,53.415,51.2,0.0,5.089820359281437,41.11776447105788,250.315,249.66,0.0,0.0,0.0,111.055,109.92,0.0,0.0,0.0,332.555,331.74,0.0,0.0,0.0,332.555,331.74,0.0,0.0,0.0,53.56,51.34,0.0,5.189620758483033,40.618762475049905,25.985,25.29,8.78243512974052,47.00598802395209,100.0,1758960.0
Kanpur Nagar,1015,4.35,5.25,85.32019704433498,100.0,100.0,142.99,151.13,0.0,0.0,0.0,5.24,6.02,85.51724137931035,100.0,100.0,88.75,89.07,0.0,0.0,0.0,901.84,904.86,0.0,0.0,0.0,30.07,31.07,2.857142857142857,37.24137931034483,89.35960591133005,232.05,232.57,0.0,0.0,0.0,78.09,80.8,0.0,0.0,0.0,299.44,299.55,0.0,0.0,0.0,299.44,299.55,0.0,0.0,0.0,29.98,31.03,3.4482758620689653,37.04433497536946,89.45812807881774,23.17,25.34,8.571428571428571,57.33990147783251,93.00492610837439,4662665.0
Kasganj,726,12.76,13.51,39.94490358126722,88.29201101928375,100.0,175.38,175.54,0.0,0.0,0.0,6.205,7.02,74.51790633608816,100.0,100.0,31.505,32.34,0.0,23.829201101928373,96.55647382920111,908.06,908.07,0.0,0.0,0.0,117.45,117.64,0.0,0.0,0.0,240.935,240.19,0.0,0.0,0.0,186.975,185.14,0.0,0.0,0.0,392.505,392.31,0.0,0.0,0.0,486.225,485.99,0.0,0.0,0.0,145.275,144.86,0.0,0.0,0.0,50.475,49.46,0.0,3.8567493112947657,48.62258953168045,1406850.0
Kaushambi,817,5.73,6.36,77.11138310893513,100.0,100.0,20.9,19.78,16.034271725826194,71.1138310893513,100.0,9.11,10.77,54.22276621787026,94.859241126071,100.0,53.44,51.86,0.0,2.203182374541004,42.83965728274174,748.2,750.23,0.0,0.0,0.0,152.76,150.51,0.0,0.0,0.0,290.66,291.73,0.0,0.0,0.0,133.25,133.28,0.0,0.0,0.0,154.14,153.83,0.0,0.0,0.0,154.14,153.83,0.0,0.0,0.0,140.64,140.05,0.0,0.0,0.0,17.68,18.0,16.034271725826194,82.12974296205631,100.0,1412375.0
Kheri,1819,6.87,8.1,67.06981858163826,98.68059373282023,100.0,278.42,278.91,0.0,0.0,0.0,10.75,12.13,46.2341946124244,93.45794392523365,100.0,131.08,128.99,0.0,0.0,0.0,970.66,967.89,0.0,0.0,0.0,131.55,134.17,0.0,0.0,0.0,71.99,75.1,0.0,1.7592083562396923,14.898295766904893,138.55,143.12,0.0,0.0,0.0,377.42,375.49,0.0,0.0,0.0,377.42,375.49,0.0,0.0,0.0,131.66,135.44,0.0,0.0,0.0,42.28,41.95,5.222649807586586,21.82517866959868,65.58548653106102,3976759.0
Kushinagar,1460,4.4,4.81,92.46575342465754,100.0,100.0,237.58499999999998,235.02,0.0,0.0,0.0,7.275,8.18,66.98630136986301,100.0,100.0,50.879999999999995,50.0,0.0,0.0,45.0,642.185,638.57,0.0,0.0,0.0,183.485,179.98,0.0,0.0,0.0,72.08500000000001,71.38,0.0,0.0,4.315068493150685,170.45,171.92,0.0,0.0,0.0,176.615,176.3,0.0,0.0,0.0,159.72,156.21,0.0,0.0,0.0,62.165000000000006,58.98,0.0,4.178082191780822,26.986301369863014,20.93,22.02,15.547945205479452,66.71232876712328,98.63013698630137,3549532.0
Lalitpur,754,11.83,11.46,41.37931034482759,99.20424403183023,100.0,241.91000000000003,243.01,0.0,0.0,0.0,12.71,17.02,39.92042440318303,75.06631299734748,100.0,125.725,126.68,0.0,0.0,0.0,686.425,685.28,0.0,0.0,0.0,178.555,175.78,0.0,0.0,0.0,482.66499999999996,481.44,0.0,0.0,0.0,321.9,319.95,0.0,0.0,0.0,343.09000000000003,342.81,0.0,0.0,0.0,443.09000000000003,443.84,0.0,0.0,0.0,35.38,36.79,7.6923076923076925,32.360742705570296,71.88328912466844,21.275,21.7,8.885941644562333,68.70026525198939,100.0,1223569.0
Lucknow,726,3.1399999999999997,4.01,93.25068870523417,100.0,100.0,160.04000000000002,152.9,0.0,0.0,0.0,5.1,5.57,89.94490358126723,100.0,100.0,30.310000000000002,30.38,5.785123966942149,39.66942148760331,93.25068870523417,880.195,873.97,0.0,0.0,0.0,23.765,23.62,0.4132231404958678,57.162534435261705,100.0,167.66000000000003,167.18,0.0,0.0,0.0,25.345,25.15,3.8567493112947657,48.484848484848484,100.0,271.655,264.76,0.0,0.0,0.0,271.655,264.76,0.0,0.0,0.0,23.689999999999998,23.57,0.4132231404958678,56.473829201101935,100.0,11.690000000000001,11.9,39.66942148760331,99.86225895316805,100.0,4576219.0
Mahoba,526,5.67,6.88,76.80608365019012,98.85931558935361,100.0,126.75999999999999,125.74,0.0,0.0,0.0,9.995000000000001,11.16,50.0,97.33840304182509,100.0,148.22,144.32,0.0,0.0,0.0,813.05,816.03,0.0,0.0,0.0,140.29500000000002,138.35,0.0,0.0,0.0,362.975,362.34,0.0,0.0,0.0,198.74,195.94,0.0,0.0,0.0,328.655,327.33,0.0,0.0,0.0,328.655,327.33,0.0,0.0,0.0,112.19,111.7,0.0,0.0,0.0,21.605,21.98,13.878326996197718,61.21673003802282,100.0,901016.0
Mahrajganj,1219,3.84,4.51,91.79655455291223,100.0,100.0,233.5,234.74,0.0,0.0,0.0,8.89,9.89,55.45529122231338,99.50779327317474,100.0,33.04,33.64,3.6915504511894994,30.926989335520922,83.83921246923708,692.31,694.09,0.0,0.0,0.0,230.43,230.29,0.0,0.0,0.0,34.33,33.39,5.742411812961444,26.004922067268254,89.25348646431502,200.64,201.1,0.0,0.0,0.0,211.79,211.66,0.0,0.0,0.0,203.95,205.15,0.0,0.0,0.0,52.46,52.31,0.0,3.281378178835111,44.46267432321575,23.01,23.39,13.945857260049221,53.8966365873667,99.75389663658737,2753342.0
Mainpuri,844,6.92,8.12,66.70616113744076,100.0,100.0,233.985,232.05,0.0,0.0,0.0,11.805,12.72,41.58767772511848,92.41706161137441,100.0,61.93,60.1,0.0,0.0,28.791469194312796,886.74,882.5,0.0,0.0,0.0,130.535,130.28,0.0,0.0,0.0,241.55,244.16,0.0,0.0,0.0,184.555,183.56,0.0,0.0,0.0,429.2,427.76,0.0,0.0,0.0,434.44000000000005,433.52,0.0,0.0,0.0,130.82,130.6,0.0,0.0,0.0,17.445,19.26,25.473933649289098,71.32701421800948,100.0,1921981.0
Mathura,820,7.9,8.41,60.853658536585364,100.0,100.0,109.605,109.46,0.0,0.0,0.0,8.0,10.09,59.14634146341463,93.90243902439023,100.0,69.39500000000001,65.95,0.0,0.0,27.195121951219512,820.58,819.77,0.0,0.0,0.0,88.53999999999999,87.38,0.0,0.0,0.6097560975609756,350.745,353.03,0.0,0.0,0.0,118.6,117.88,0.0,0.0,0.0,336.79,336.33,0.0,0.0,0.0,577.005,575.99,0.0,0.0,0.0,118.44999999999999,114.21,0.0,0.0,0.0,10.985,11.86,43.90243902439025,95.85365853658536,100.0,2525210.0
Mau,1524,4.92,5.56,85.03937007874016,100.0,100.0,156.63,153.86,0.0,0.0,0.0,7.995,9.23,61.023622047244096,99.67191601049869,100.0,40.07,41.93,0.13123359580052493,10.564304461942257,68.30708661417323,610.68,609.34,0.0,0.0,0.0,166.26999999999998,164.88,0.0,0.0,0.0,152.445,152.63,0.0,0.0,0.0,96.725,93.7,0.0,0.0,0.0,99.485,97.46,0.0,0.0,0.0,99.485,97.45,0.0,0.0,0.0,76.325,76.76,0.0,0.0,0.0,26.895,27.44,2.2965879265091864,44.2257217847769,100.0,2228668.0
Meerut,679,4.28,5.12,87.48159057437408,100.0,100.0,48.79,47.32,0.0,12.223858615611192,53.01914580265096,13.68,13.18,36.22974963181149,95.58173784977909,100.0,58.86,58.43,0.0,0.29455081001472755,31.22238586156112,952.61,952.34,0.0,0.0,0.0,57.22,56.45,0.0,0.0,33.28424153166421,334.7,335.39,0.0,0.0,0.0,87.12,86.54,0.0,0.0,0.0,230.71,227.93,0.0,0.0,0.0,644.25,646.68,0.0,0.0,0.0,20.57,21.54,9.278350515463918,67.74668630338734,100.0,15.19,16.13,27.982326951399116,83.50515463917526,100.0,3374014.0
Mirzapur,1971,4.76,6.59,79.04616945712836,98.07204464738712,100.0,59.0,61.66,0.0,2.89193302891933,32.57229832572298,7.05,11.63,60.476915271435814,87.41755454084222,99.74632166412988,83.36,83.29,0.0,0.0,0.76103500761035,630.45,627.55,0.0,0.0,0.0,239.34,237.02,0.0,0.0,0.0,267.78,272.69,0.0,0.0,0.0,48.84,53.19,0.0,0.60882800608828,52.308472856418064,45.58,47.4,0.0,20.040588533739218,55.09893455098934,45.58,47.4,0.0,20.040588533739218,55.09893455098934,45.58,47.4,0.0,20.040588533739218,55.09893455098934,19.54,20.88,18.51851851851852,66.10857432775241,99.89852866565195,2432275.0
Moradabad,1175,5.48,6.89,75.57446808510639,99.57446808510639,100.0,140.86,139.85,0.0,0.0,0.0,4.89,5.77,86.38297872340426,100.0,100.0,40.19,41.36,0.0,11.23404255319149,69.95744680851064,996.73,996.06,0.0,0.0,0.0,21.86,22.31,10.382978723404255,59.148936170212764,100.0,240.86,242.22,0.0,0.0,0.0,166.66,166.54,0.0,0.0,0.0,316.62,316.04,0.0,0.0,0.0,566.32,565.08,0.0,0.0,0.0,99.29,99.11,0.0,0.0,0.0,16.68,16.36,23.23404255319149,86.97872340425532,100.0,3918702.0
Muzaffarnagar,707,5.73,5.94,83.45120226308345,100.0,100.0,32.78,31.37,14.144271570014144,37.1994342291372,84.86562942008487,12.19,11.7,36.49222065063649,100.0,100.0,77.96,79.31,0.0,0.0,2.1216407355021216,983.9,983.76,0.0,0.0,0.0,85.28,86.03,0.0,0.0,0.0,339.08,337.63,0.0,0.0,0.0,113.95,113.64,0.0,0.0,0.0,204.03,203.03,0.0,0.0,0.0,677.84,675.87,0.0,0.0,0.0,48.41,49.17,0.0,0.14144271570014144,55.16265912305516,20.47,20.26,12.871287128712872,71.71145685997172,100.0,2728286.0
Pilibhit,1446,3.6950000000000003,4.73,88.24343015214384,100.0,100.0,252.555,256.41,0.0,0.0,0.0,6.09,7.1,77.731673582296,100.0,100.0,84.935,86.99,0.0,0.0,0.0,1033.03,1032.54,0.0,0.0,0.0,118.34,119.79,0.0,0.0,0.0,128.905,124.76,0.0,0.0,0.0,208.675,210.96,0.0,0.0,0.0,430.645,428.5,0.0,0.0,0.0,453.255,455.58,0.0,0.0,0.0,193.58,193.52,0.0,0.0,0.0,21.085,21.85,13.76210235131397,64.4536652835408,100.0,2089107.0
Pratapgarh,2064,4.955,5.86,80.32945736434108,100.0,100.0,35.055,35.15,3.9244186046511627,24.273255813953487,84.93217054263566,8.864999999999998,10.05,55.03875968992248,98.54651162790698,100.0,82.995,80.48,0.0,0.0,11.579457364341085,739.295,739.05,0.0,0.0,0.0,140.34500000000003,139.86,0.0,0.0,0.0,231.37,232.6,0.0,0.0,0.0,106.75999999999999,104.08,0.0,0.0,0.0,126.77000000000001,127.05,0.0,0.0,0.0,126.77000000000001,127.05,0.0,0.0,0.0,118.39,116.88,0.0,0.0,0.0,17.41,17.3,17.199612403100776,85.46511627906976,100.0,3192816.0
Prayagraj,2875,3.7,4.28,95.37391304347827,100.0,100.0,13.87,18.79,37.495652173913044,69.73913043478261,96.03478260869565,6.01,8.1,77.35652173913043,95.2695652173913,100.0,105.62,103.08,0.0,0.0,0.0,697.63,698.33,0.0,0.0,0.0,193.64,192.42,0.0,0.0,0.0,267.66,270.94,0.0,0.0,0.0,88.35,89.68,0.0,0.0,0.0,99.27,100.15,0.0,0.0,0.0,99.27,100.15,0.0,0.0,0.0,99.27,100.15,0.0,0.0,0.0,11.14,12.56,43.54782608695652,91.9304347826087,100.0,6180962.0
Rae Bareli,1571,4.59,5.57,83.004455760662,100.0,100.0,77.02,74.44,0.0,0.0,15.213239974538512,6.71,7.96,66.90006365372373,99.61807765754297,100.0,35.0,34.89,2.8644175684277533,17.186505410566518,89.81540420114577,813.59,812.86,0.0,0.0,0.0,73.92,76.6,0.0,0.0,7.129217059197964,241.91,239.01,0.0,0.0,0.0,71.58,72.74,0.0,0.0,11.712285168682367,200.8,200.26,0.0,0.0,0.0,200.8,200.26,0.0,0.0,0.0,73.67,76.29,0.0,0.0,7.574793125397836,13.91,14.64,26.86187141947804,90.38828771483132,100.0,2891023.0
Rampur,1172,7.69,7.97,64.16382252559727,100.0,100.0,171.86,173.15,0.0,0.0,0.0,8.35,8.77,61.60409556313993,100.0,100.0,21.015,21.73,16.21160409556314,61.774744027303754,100.0,1011.9,1009.37,0.0,0.0,0.0,37.825,37.87,0.0,10.409556313993173,88.99317406143345,209.7,208.62,0.0,0.0,0.0,194.93,195.87,0.0,0.0,0.0,350.04,348.92,0.0,0.0,0.0,532.72,535.06,0.0,0.0,0.0,128.095,129.2,0.0,0.0,0.0,17.035,16.64,15.955631399317404,91.89419795221842,100.0,2102783.0
Saharanpur,1586,7.1850000000000005,7.71,65.88902900378311,100.0,100.0,15.07,14.92,33.16519546027743,83.41740226986128,100.0,9.1,11.68,53.97225725094577,89.84867591424968,100.0,91.07499999999999,91.84,0.0,0.0,0.18915510718789408,1019.145,1021.33,0.0,0.0,0.0,118.94,118.88,0.0,0.0,0.0,304.19,305.56,0.0,0.0,0.0,154.535,156.61,0.0,0.0,0.0,164.84,164.19,0.0,0.0,0.0,731.9449999999999,729.63,0.0,0.0,0.0,48.78,47.99,0.0,3.278688524590164,53.34174022698613,14.195,14.26,27.742749054224465,96.7843631778058,100.0,3453626.0
Sambhal,1019,10.25,10.45,48.282630029440625,99.21491658488715,100.0,125.99,126.48,0.0,0.0,0.0,8.62,9.25,58.68498527968596,99.31305201177625,100.0,59.34,58.71,0.0,0.8832188420019628,26.300294406280667,947.38,945.07,0.0,0.0,0.0,46.27,49.51,0.0,7.163886162904809,55.053974484789,257.76,256.61,0.0,0.0,0.0,141.83,142.14,0.0,0.0,0.0,325.16,325.05,0.0,0.0,0.0,549.24,549.59,0.0,0.0,0.0,82.43,83.13,0.0,0.0,0.0,23.81,23.71,6.47693817468106,53.778213935230625,100.0,2504981.0
Sant Kabir Nagar,1593,2.8,3.49,95.85687382297552,100.0,100.0,169.89,169.81,0.0,0.0,0.0,14.27,14.72,28.562460765850595,91.33709981167608,100.0,33.96,35.42,0.31387319522912743,21.59447583176397,87.00564971751412,699.53,699.25,0.0,0.0,0.0,203.56,203.38,0.0,0.0,0.0,84.88,85.31,0.0,0.0,0.0,148.13,145.73,0.0,0.0,0.0,162.31,159.52,0.0,0.0,0.0,162.31,159.52,0.0,0.0,0.0,38.85,39.08,0.0,1.0043942247332078,94.28750784682988,22.94,22.17,0.9416195856873822,66.85499058380414,100.0,1753973.0
Shahjahanpur,2312,3.86,5.58,84.29930795847751,98.6159169550173,100.0,256.9,258.13,0.0,0.0,0.0,13.17,13.76,38.92733564013841,88.75432525951558,100.0,105.33500000000001,105.41,0.0,0.0,0.0,990.16,988.52,0.0,0.0,0.0,141.34,139.85,0.0,0.0,0.0,144.665,141.5,0.0,0.0,0.0,168.985,168.36,0.0,0.0,0.0,421.21,420.23,0.0,0.0,0.0,421.21,421.47,0.0,0.0,0.0,163.425,163.17,0.0,0.0,0.0,42.445,41.25,0.0,6.487889273356401,81.22837370242215,2747968.0
Shamli,330,3.365,4.57,87.87878787878788,100.0,100.0,13.34,12.19,35.75757575757576,100.0,100.0,8.035,9.29,56.666666666666664,100.0,100.0,42.144999999999996,43.08,0.0,0.6060606060606061,73.93939393939394,968.56,968.07,0.0,0.0,0.0,83.93,82.43,0.0,0.0,0.0,309.04999999999995,308.33,0.0,0.0,0.0,106.015,104.74,0.0,0.0,0.0,159.2,158.28,0.0,0.0,0.0,716.315,717.06,0.0,0.0,0.0,29.085,29.94,0.0,35.45454545454545,100.0,18.505000000000003,17.73,10.606060606060606,91.21212121212122,100.0,1327507.0
Shrawasti,538,14.219999999999999,13.47,36.80297397769517,94.05204460966543,100.0,227.64,228.2,0.0,0.0,0.0,20.509999999999998,21.94,4.275092936802974,67.84386617100373,100.0,103.41499999999999,103.89,0.0,0.0,0.0,848.32,848.5,0.0,0.0,0.0,127.285,129.07,0.0,0.0,0.0,99.43,98.45,0.0,0.0,0.0,138.425,140.13,0.0,0.0,0.0,279.53499999999997,279.96,0.0,0.0,0.0,279.53499999999997,279.96,0.0,0.0,0.0,127.78999999999999,129.59,0.0,0.0,0.0,30.145,30.06,3.1598513011152414,33.82899628252788,97.39776951672863,855678.0
Siddharthnagar,2398,7.155,9.49,64.22018348623854,94.57881567973311,100.0,203.315,205.35,0.0,0.0,0.0,16.415,16.39,29.482902418682233,77.93994995829858,100.0,36.26,37.6,0.0,9.382819015846538,86.65554628857382,741.645,742.98,0.0,0.0,0.0,193.35500000000002,193.1,0.0,0.0,0.0,63.655,63.04,0.0,1.58465387823186,22.602168473728106,188.525,189.89,0.0,0.0,0.0,210.32,210.43,0.0,0.0,0.0,210.32,210.43,0.0,0.0,0.0,71.57,73.12,0.0,0.0,3.1276063386155126,36.28,37.02,0.041701417848206836,19.76647206005004,81.7347789824854,2548878.0
Sitapur,2344,7.06,8.1,68.60068259385666,98.080204778157,100.0,222.365,221.46,0.0,0.0,0.0,7.075,9.49,65.52901023890784,92.83276450511946,100.0,76.42,75.19,0.0,0.0,15.315699658703071,917.155,917.61,0.0,0.0,0.0,78.13499999999999,77.28,0.0,0.0,8.959044368600683,104.795,102.96,0.0,0.0,0.0,87.04499999999999,85.98,0.0,0.0,2.2610921501706485,319.58000000000004,318.68,0.0,0.0,0.0,319.58000000000004,318.68,0.0,0.0,0.0,78.36500000000001,77.57,0.0,0.0,8.447098976109215,23.61,24.47,8.831058020477816,55.33276450511946,100.0,4488980.0
Sonbhadra,1444,29.575,27.19,12.119113573407201,35.45706371191136,100.0,123.67500000000001,126.79,0.0,0.0,0.0,10.79,12.73,47.43767313019391,89.12742382271468,100.0,36.42,36.6,0.6232686980609419,8.448753462603879,91.96675900277008,565.54,562.66,0.0,0.0,0.0,229.42,230.39,0.0,0.0,0.0,302.915,312.88,0.0,0.0,0.0,90.28,100.66,0.0,0.0,0.0,72.98,84.75,0.0,0.0,0.6232686980609419,72.98,84.75,0.0,0.0,0.6232686980609419,72.98,84.75,0.0,0.0,0.6232686980609419,55.879999999999995,63.45,0.0,0.0,24.099722991689752,1915840.0
Sultanpur,1725,4.77,5.81,80.57971014492755,100.0,100.0,81.24,80.75,0.0,0.0,0.0,7.46,8.69,63.82608695652174,100.0,100.0,81.56,82.23,0.0,0.0,0.0,728.74,729.54,0.0,0.0,0.0,140.84,139.71,0.0,0.0,0.0,181.73,180.6,0.0,0.0,0.0,104.95,103.43,0.0,0.0,0.0,125.53,126.91,0.0,0.0,0.0,125.53,126.91,0.0,0.0,0.0,114.11,113.49,0.0,0.0,0.0,11.5,12.45,41.507246376811594,93.97101449275362,100.0,2294491.0
Unnao,1801,10.19,10.53,49.25041643531372,99.33370349805664,100.0,147.75,146.89,0.0,0.0,0.0,7.9,8.43,64.8528595224875,100.0,100.0,54.17,56.0,0.1665741254858412,6.829539144919488,40.977234869516934,888.15,888.78,0.0,0.0,0.0,36.54,36.23,1.5546918378678511,13.270405330372014,90.83842309827872,200.44,203.3,0.0,0.0,0.0,45.39,45.33,0.0,11.438089950027761,58.800666296501944,275.57,276.17,0.0,0.0,0.0,275.57,276.17,0.0,0.0,0.0,36.56,36.34,1.0549694614103275,12.992781787895613,90.89394780677401,19.83,21.89,16.54636313159356,64.18656302054414,97.39033870072183,3070319.0
