village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Sadatpur,AHILYANAGAR,522.0,557363,village,160D,2.24,Mumbai Agra Highway Elevated Corridor,75.87,SAINAGAR SHIRDI,21.37,Patas,121.95,Jawaharlal Nehru Port (JNPT/Navi Mumbai),167.65,ICD Nashik,78.41,Rupaidiha ICP,1169.82,Pune Airport (PNQ),121.77,MMLP Nashik,78.88,Vedadri Terminal,680.0,FCI Depot Nashik,78.88,AHILYANAGAR Toll Plaza,18.1
Mohoj Kh.,AHILYANAGAR,522.0,557930,village,61,6.58,Mumbai Agra Highway Elevated Corridor,147.81,AHMADNAGAR,32.8,Patas,98.16,Jawaharlal Nehru Port (JNPT/Navi Mumbai),214.27,ICD Pune,140.7,Rupaidiha ICP,1172.29,Pune Airport (PNQ),131.82,MMLP Jalna,113.25,Vedadri Terminal,609.06,FCI Depot Pune,140.96,AHILYANAGAR Toll Plaza,22.5
Chichondi,AHILYANAGAR,522.0,557934,village,61,10.8,Mumbai Agra Highway Elevated Corridor,142.65,VILAD,27.75,Patas,95.36,Jawaharlal Nehru Port (JNPT/Navi Mumbai),208.33,ICD Pune,135.94,Rupaidiha ICP,1174.91,Pune Airport (PNQ),127.0,MMLP Jalna,117.83,Vedadri Terminal,614.85,FCI Depot Pune,136.2,AHILYANAGAR Toll Plaza,16.53
Sangavi Kh.,AHILYANAGAR,522.0,557972,village,61,5.76,Mumbai Agra Highway Elevated Corridor,164.31,AHMADNAGAR,52.12,Patas,111.68,Jawaharlal Nehru Port (JNPT/Navi Mumbai),234.82,ICD Pune,158.86,Rupaidiha ICP,1161.18,Pune Airport (PNQ),150.16,MMLP Jalna,96.98,Vedadri Terminal,590.6,FCI Depot Pune,159.14,AHILYANAGAR Toll Plaza,42.3
Sonoshi,AHILYANAGAR,522.0,558012,village,61,4.5,Mumbai Agra Highway Elevated Corridor,176.44,AHMADNAGAR,65.57,Patas,121.56,Jawaharlal Nehru Port (JNPT/Navi Mumbai),248.76,ICD Pune,171.24,Rupaidiha ICP,1154.38,Pune Airport (PNQ),162.67,MMLP Jalna,87.51,Vedadri Terminal,577.78,FCI Depot Pune,171.53,BEED Toll Plaza,43.8
Nipani Jalgaon,AHILYANAGAR,522.0,558015,village,61,1.63,Mumbai Agra Highway Elevated Corridor,170.01,AHMADNAGAR,57.41,Patas,114.88,Jawaharlal Nehru Port (JNPT/Navi Mumbai),240.54,ICD Pune,163.47,Rupaidiha ICP,1159.36,Pune Airport (PNQ),154.85,MMLP Jalna,93.73,Vedadri Terminal,584.7,FCI Depot Pune,163.76,AHILYANAGAR Toll Plaza,46.73
Hatra,AHILYANAGAR,522.0,557974,village,61,3.6,Mumbai Agra Highway Elevated Corridor,159.15,AHMADNAGAR,45.87,Patas,107.04,Jawaharlal Nehru Port (JNPT/Navi Mumbai),228.35,ICD Pune,152.99,Rupaidiha ICP,1164.82,Pune Airport (PNQ),144.24,MMLP Jalna,102.05,Vedadri Terminal,596.29,FCI Depot Pune,153.27,AHILYANAGAR Toll Plaza,36.63
Kasarwadi,AHILYANAGAR,522.0,557960,village,61,4.97,Mumbai Agra Highway Elevated Corridor,150.27,AHMADNAGAR,35.94,Patas,100.39,Jawaharlal Nehru Port (JNPT/Navi Mumbai),217.63,ICD Pune,143.73,Rupaidiha ICP,1170.26,Pune Airport (PNQ),134.87,MMLP Jalna,110.36,Vedadri Terminal,606.16,FCI Depot Pune,143.99,AHILYANAGAR Toll Plaza,25.85
Sangavi Bk.,AHILYANAGAR,522.0,557971,village,61,4.21,Mumbai Agra Highway Elevated Corridor,166.23,AHMADNAGAR,53.49,Patas,112.21,Jawaharlal Nehru Port (JNPT/Navi Mumbai),236.41,ICD Pune,159.94,Rupaidiha ICP,1161.09,Pune Airport (PNQ),151.27,MMLP Jalna,96.37,Vedadri Terminal,588.68,FCI Depot Pune,160.22,AHILYANAGAR Toll Plaza,43.97
Jirewadi,AHILYANAGAR,522.0,558013,village,61,3.3,Mumbai Agra Highway Elevated Corridor,175.67,AHMADNAGAR,64.06,Patas,120.01,Jawaharlal Nehru Port (JNPT/Navi Mumbai),247.32,ICD Pune,169.66,Rupaidiha ICP,1155.76,Pune Airport (PNQ),161.09,MMLP Jalna,89.0,Vedadri Terminal,578.67,FCI Depot Pune,169.95,BEED Toll Plaza,44.97
Raghohivre,AHILYANAGAR,522.0,557940,village,61,7.07,Mumbai Agra Highway Elevated Corridor,146.61,AHMADNAGAR,30.56,Patas,96.31,Jawaharlal Nehru Port (JNPT/Navi Mumbai),212.07,ICD Pune,138.48,Rupaidiha ICP,1174.06,Pune Airport (PNQ),129.59,MMLP Jalna,115.43,Vedadri Terminal,610.68,FCI Depot Pune,138.74,AHILYANAGAR Toll Plaza,20.32
Parewadi,AHILYANAGAR,522.0,557943,village,61,3.34,Mumbai Agra Highway Elevated Corridor,152.7,AHMADNAGAR,38.12,Patas,101.55,Jawaharlal Nehru Port (JNPT/Navi Mumbai),220.18,ICD Pune,145.71,Rupaidiha ICP,1169.35,Pune Airport (PNQ),136.89,MMLP Jalna,108.6,Vedadri Terminal,603.56,FCI Depot Pune,145.98,AHILYANAGAR Toll Plaza,28.44
Dangewadi,AHILYANAGAR,522.0,557973,village,61,3.26,Mumbai Agra Highway Elevated Corridor,162.34,AHMADNAGAR,48.73,Patas,108.63,Jawaharlal Nehru Port (JNPT/Navi Mumbai),231.54,ICD Pune,155.49,Rupaidiha ICP,1163.84,Pune Airport (PNQ),146.78,MMLP Jalna,100.13,Vedadri Terminal,592.95,FCI Depot Pune,155.77,AHILYANAGAR Toll Plaza,39.89
Wasu,AHILYANAGAR,522.0,558016,village,61,2.76,Mumbai Agra Highway Elevated Corridor,168.71,AHMADNAGAR,55.94,Patas,113.79,Jawaharlal Nehru Port (JNPT/Navi Mumbai),239.02,ICD Pune,162.12,Rupaidiha ICP,1160.12,Pune Airport (PNQ),153.48,MMLP Jalna,94.79,Vedadri Terminal,586.09,FCI Depot Pune,162.4,AHILYANAGAR Toll Plaza,45.81
Kolsangavi,AHILYANAGAR,522.0,558014,village,61,2.38,Mumbai Agra Highway Elevated Corridor,174.93,AHMADNAGAR,62.69,Patas,118.65,Jawaharlal Nehru Port (JNPT/Navi Mumbai),246.01,ICD Pune,168.26,Rupaidiha ICP,1156.93,Pune Airport (PNQ),159.69,MMLP Jalna,90.3,Vedadri Terminal,579.52,FCI Depot Pune,168.55,BEED Toll Plaza,46.08
Mandave,AHILYANAGAR,522.0,557941,village,61,3.66,Mumbai Agra Highway Elevated Corridor,150.77,AHMADNAGAR,34.03,Patas,97.93,Jawaharlal Nehru Port (JNPT/Navi Mumbai),216.31,ICD Pune,141.64,Rupaidiha ICP,1172.75,Pune Airport (PNQ),132.81,MMLP Jalna,112.59,Vedadri Terminal,606.21,FCI Depot Pune,141.91,AHILYANAGAR Toll Plaza,24.7
Saidapur,AHILYANAGAR,522.0,557977,village,61,2.17,Mumbai Agra Highway Elevated Corridor,159.55,AHMADNAGAR,44.95,Patas,105.65,Jawaharlal Nehru Port (JNPT/Navi Mumbai),227.71,ICD Pune,151.88,Rupaidiha ICP,1166.28,Pune Airport (PNQ),143.15,MMLP Jalna,103.35,Vedadri Terminal,596.14,FCI Depot Pune,152.16,AHILYANAGAR Toll Plaza,36.1
Kherde,AHILYANAGAR,522.0,557981,village,61,3.73,Mumbai Agra Highway Elevated Corridor,165.07,AHMADNAGAR,50.97,Patas,109.71,Jawaharlal Nehru Port (JNPT/Navi Mumbai),234.04,ICD Pune,157.35,Rupaidiha ICP,1163.36,Pune Airport (PNQ),148.68,MMLP Jalna,98.9,Vedadri Terminal,590.16,FCI Depot Pune,157.63,AHILYANAGAR Toll Plaza,42.5
Dharwadi,AHILYANAGAR,522.0,557939,village,61,8.65,Mumbai Agra Highway Elevated Corridor,144.56,AHMADNAGAR,27.57,Patas,94.12,Jawaharlal Nehru Port (JNPT/Navi Mumbai),208.92,ICD Pune,135.55,Rupaidiha ICP,1176.18,Pune Airport (PNQ),126.65,MMLP Jalna,118.29,Vedadri Terminal,613.27,FCI Depot Pune,135.81,AHILYANAGAR Toll Plaza,17.21
Kolhar,AHILYANAGAR,522.0,557935,village,753F,7.39,Mumbai Agra Highway Elevated Corridor,139.45,VILAD,21.65,Patas,90.44,Jawaharlal Nehru Port (JNPT/Navi Mumbai),202.12,ICD Pune,129.74,Rupaidiha ICP,1179.92,Pune Airport (PNQ),120.78,MMLP Jalna,124.03,Vedadri Terminal,619.44,FCI Depot Pune,130.0,AHILYANAGAR Toll Plaza,10.38
Malegaon,AHILYANAGAR,522.0,557982,village,61,3.15,Mumbai Agra Highway Elevated Corridor,167.14,AHMADNAGAR,53.64,Patas,111.82,Jawaharlal Nehru Port (JNPT/Navi Mumbai),236.75,ICD Pune,159.88,Rupaidiha ICP,1161.72,Pune Airport (PNQ),151.23,MMLP Jalna,96.75,Vedadri Terminal,587.86,FCI Depot Pune,160.16,AHILYANAGAR Toll Plaza,45.04
Tisgaon,AHILYANAGAR,522.0,557944,village,61,0.51,Mumbai Agra Highway Elevated Corridor,155.21,AHMADNAGAR,38.24,Patas,100.18,Jawaharlal Nehru Port (JNPT/Navi Mumbai),221.05,ICD Pune,145.38,Rupaidiha ICP,1171.03,Pune Airport (PNQ),136.62,MMLP Jalna,109.38,Vedadri Terminal,601.39,FCI Depot Pune,145.65,AHILYANAGAR Toll Plaza,29.59
Nandur-nimba-daitya,AHILYANAGAR,522.0,558021,village,61,3.17,Mumbai Agra Highway Elevated Corridor,180.06,AHMADNAGAR,67.45,Patas,121.63,Jawaharlal Nehru Port (JNPT/Navi Mumbai),251.01,ICD Pune,172.33,Rupaidiha ICP,1155.58,Pune Airport (PNQ),163.83,MMLP Jalna,88.1,Vedadri Terminal,574.27,FCI Depot Pune,172.62,BEED Toll Plaza,40.77
Somthane Kh.,AHILYANAGAR,522.0,557942,village,61,2.25,Mumbai Agra Highway Elevated Corridor,152.82,AHMADNAGAR,36.35,Patas,99.42,Jawaharlal Nehru Port (JNPT/Navi Mumbai),218.82,ICD Pune,143.8,Rupaidiha ICP,1171.48,Pune Airport (PNQ),134.99,MMLP Jalna,110.63,Vedadri Terminal,603.88,FCI Depot Pune,144.07,AHILYANAGAR Toll Plaza,27.23
Damalwadi,AHILYANAGAR,522.0,557937,village,61,9.15,Mumbai Agra Highway Elevated Corridor,141.75,AHMADNAGAR,22.73,Patas,90.39,Jawaharlal Nehru Port (JNPT/Navi Mumbai),203.96,ICD Pune,130.74,Rupaidiha ICP,1179.89,Pune Airport (PNQ),121.81,MMLP Jalna,123.05,Vedadri Terminal,617.13,FCI Depot Pune,131.0,AHILYANAGAR Toll Plaza,12.42
Malibabhulgaon,AHILYANAGAR,522.0,557980,village,61,0.49,Mumbai Agra Highway Elevated Corridor,162.08,AHMADNAGAR,46.22,Patas,105.6,Jawaharlal Nehru Port (JNPT/Navi Mumbai),229.38,ICD Pune,152.69,Rupaidiha ICP,1166.84,Pune Airport (PNQ),144.01,MMLP Jalna,103.14,Vedadri Terminal,593.71,FCI Depot Pune,152.97,AHILYANAGAR Toll Plaza,37.98
Pathardi (M Cl),AHILYANAGAR,522.0,251546,village,61,0.03,Mumbai Agra Highway Elevated Corridor,166.3,AHMADNAGAR,48.99,Patas,106.21,Jawaharlal Nehru Port (JNPT/Navi Mumbai),232.58,ICD Pune,154.62,Rupaidiha ICP,1167.21,Pune Airport (PNQ),146.02,MMLP Jalna,102.36,Vedadri Terminal,589.57,FCI Depot Pune,154.91,AHILYANAGAR Toll Plaza,41.56
Agaskhand,AHILYANAGAR,522.0,557984,village,61,0.71,Mumbai Agra Highway Elevated Corridor,169.83,AHMADNAGAR,55.31,Patas,112.18,Jawaharlal Nehru Port (JNPT/Navi Mumbai),238.71,ICD Pune,161.04,Rupaidiha ICP,1162.08,Pune Airport (PNQ),152.44,MMLP Jalna,96.45,Vedadri Terminal,585.23,FCI Depot Pune,161.32,AHILYANAGAR Toll Plaza,47.33
Joharwadi,AHILYANAGAR,522.0,557950,village,61,4.26,Mumbai Agra Highway Elevated Corridor,149.23,AHMADNAGAR,30.52,Patas,94.83,Jawaharlal Nehru Port (JNPT/Navi Mumbai),212.99,ICD Pune,138.14,Rupaidiha ICP,1175.7,Pune Airport (PNQ),129.3,MMLP Jalna,116.03,Vedadri Terminal,608.48,FCI Depot Pune,138.4,AHILYANAGAR Toll Plaza,21.6
Bhutetakali,AHILYANAGAR,522.0,558018,village,61,0.5,Mumbai Agra Highway Elevated Corridor,174.08,AHMADNAGAR,59.64,Patas,115.04,Jawaharlal Nehru Port (JNPT/Navi Mumbai),243.2,ICD Pune,164.84,Rupaidiha ICP,1160.42,Pune Airport (PNQ),156.3,MMLP Jalna,93.9,Vedadri Terminal,580.76,FCI Depot Pune,165.13,BEED Toll Plaza,48.25
Dhupe,AHILYANAGAR,522.0,557419,village,60,11.57,Mumbai Agra Highway Elevated Corridor,63.94,LAHAVIT,51.73,Lonavala-Malavli,98.14,Jawaharlal Nehru Port (JNPT/Navi Mumbai),128.14,ICD Nashik,66.07,Rupaidiha ICP,1203.38,Pune Airport (PNQ),95.43,MMLP Nashik,66.81,Vedadri Terminal,706.93,FCI Depot Nashik,66.81,AHILYANAGAR Toll Plaza,15.06
Jawale Baleshwar,AHILYANAGAR,522.0,557460,village,60,7.96,Mumbai Agra Highway Elevated Corridor,68.43,SAINAGAR SHIRDI,54.63,Lonavala-Malavli,98.6,Jawaharlal Nehru Port (JNPT/Navi Mumbai),130.64,ICD Nashik,70.34,Rupaidiha ICP,1203.41,Pune Airport (PNQ),93.46,MMLP Nashik,71.07,Vedadri Terminal,702.22,FCI Depot Nashik,71.07,AHILYANAGAR Toll Plaza,13.69
Kumbharwadi,AHILYANAGAR,522.0,557440,village,60,14.5,Mumbai Agra Highway Elevated Corridor,82.55,RAHURI,34.15,Patas,105.46,Jawaharlal Nehru Port (JNPT/Navi Mumbai),153.89,ICD Nashik,83.47,Rupaidiha ICP,1188.46,Pune Airport (PNQ),102.89,MMLP Nashik,84.07,Vedadri Terminal,680.3,FCI Depot Nashik,84.07,AHILYANAGAR Toll Plaza,17.47
Rankhambwadi,AHILYANAGAR,522.0,557438,village,60,8.76,Mumbai Agra Highway Elevated Corridor,79.74,RAHURI,39.84,Patas,105.48,Jawaharlal Nehru Port (JNPT/Navi Mumbai),148.21,ICD Nashik,80.27,Rupaidiha ICP,1192.35,Pune Airport (PNQ),99.77,MMLP Nashik,80.9,Vedadri Terminal,685.27,FCI Depot Nashik,80.9,AHILYANAGAR Toll Plaza,13.39
Darewadi,AHILYANAGAR,522.0,557439,village,60,11.61,Mumbai Agra Highway Elevated Corridor,82.03,RAHURI,36.73,Patas,104.47,Jawaharlal Nehru Port (JNPT/Navi Mumbai),150.94,ICD Nashik,82.68,Rupaidiha ICP,1191.05,Pune Airport (PNQ),100.54,MMLP Nashik,83.3,Vedadri Terminal,682.21,FCI Depot Nashik,83.3,AHILYANAGAR Toll Plaza,16.04
Warudi Pathar,AHILYANAGAR,522.0,557464,village,60,2.42,Mumbai Agra Highway Elevated Corridor,71.54,SAINAGAR SHIRDI,50.29,Lonavala-Malavli,103.04,Jawaharlal Nehru Port (JNPT/Navi Mumbai),136.35,ICD Nashik,72.93,Rupaidiha ICP,1199.62,Pune Airport (PNQ),95.39,MMLP Nashik,73.63,Vedadri Terminal,696.87,FCI Depot Nashik,73.63,AHILYANAGAR Toll Plaza,10.2
Kauthewadi,AHILYANAGAR,522.0,557461,village,60,9.83,Mumbai Agra Highway Elevated Corridor,67.0,LAHAVIT,54.78,Lonavala-Malavli,97.54,Jawaharlal Nehru Port (JNPT/Navi Mumbai),128.93,ICD Nashik,69.07,Rupaidiha ICP,1204.25,Pune Airport (PNQ),93.42,MMLP Nashik,69.81,Vedadri Terminal,704.25,FCI Depot Nashik,69.81,AHILYANAGAR Toll Plaza,14.87
Sawargaon Ghule,AHILYANAGAR,522.0,557463,village,60,6.14,Mumbai Agra Highway Elevated Corridor,72.45,SAINAGAR SHIRDI,54.02,Lonavala-Malavli,99.32,Jawaharlal Nehru Port (JNPT/Navi Mumbai),133.08,ICD Nashik,74.18,Rupaidiha ICP,1203.34,Pune Airport (PNQ),91.98,MMLP Nashik,74.9,Vedadri Terminal,697.98,FCI Depot Nashik,74.9,AHILYANAGAR Toll Plaza,13.75
Gunjalwadi,AHILYANAGAR,522.0,557435,village,60,0.75,Mumbai Agra Highway Elevated Corridor,74.19,SAINAGAR SHIRDI,49.08,Lonavala-Malavli,104.62,Jawaharlal Nehru Port (JNPT/Navi Mumbai),138.93,ICD Nashik,75.4,Rupaidiha ICP,1198.59,Pune Airport (PNQ),95.44,MMLP Nashik,76.09,Vedadri Terminal,693.64,FCI Depot Nashik,76.09,AHILYANAGAR Toll Plaza,10.58
Mahalwadi,AHILYANAGAR,522.0,557458,village,60,7.22,Mumbai Agra Highway Elevated Corridor,69.93,SAINAGAR SHIRDI,54.54,Lonavala-Malavli,98.68,Jawaharlal Nehru Port (JNPT/Navi Mumbai),131.37,ICD Nashik,71.79,Rupaidiha ICP,1203.54,Pune Airport (PNQ),92.76,MMLP Nashik,72.51,Vedadri Terminal,700.74,FCI Depot Nashik,72.51,AHILYANAGAR Toll Plaza,13.72
Khambe,AHILYANAGAR,522.0,557444,village,160,18.09,Mumbai Agra Highway Elevated Corridor,89.48,RAHURI,27.05,Patas,101.67,Jawaharlal Nehru Port (JNPT/Navi Mumbai),159.51,ICD Nashik,90.65,Rupaidiha ICP,1187.22,Pune Airport (PNQ),103.35,MMLP Nashik,91.24,Vedadri Terminal,672.59,FCI Depot Nashik,91.24,AHILYANAGAR Toll Plaza,25.16
Sakur,AHILYANAGAR,522.0,557449,village,60,8.18,Mumbai Agra Highway Elevated Corridor,85.82,RAHURI,40.34,Patas,97.36,Jawaharlal Nehru Port (JNPT/Navi Mumbai),145.58,ICD Nashik,86.76,Rupaidiha ICP,1199.2,Pune Airport (PNQ),92.22,MMLP Nashik,87.42,Vedadri Terminal,682.11,FCI Depot Nashik,87.42,AHILYANAGAR Toll Plaza,20.11
Karjule Pathar,AHILYANAGAR,522.0,557436,village,60,0.56,Mumbai Agra Highway Elevated Corridor,75.84,RAHURI,47.79,Lonavala-Malavli,105.12,Jawaharlal Nehru Port (JNPT/Navi Mumbai),140.04,ICD Nashik,76.99,Rupaidiha ICP,1198.46,Pune Airport (PNQ),95.08,MMLP Nashik,77.67,Vedadri Terminal,691.89,FCI Depot Nashik,77.67,AHILYANAGAR Toll Plaza,11.56
Sarole Pathar,AHILYANAGAR,522.0,557465,village,60,3.34,Mumbai Agra Highway Elevated Corridor,74.95,RAHURI,51.85,Lonavala-Malavli,100.84,Jawaharlal Nehru Port (JNPT/Navi Mumbai),135.59,ICD Nashik,76.49,Rupaidiha ICP,1202.37,Pune Airport (PNQ),91.95,MMLP Nashik,77.2,Vedadri Terminal,694.85,FCI Depot Nashik,77.2,AHILYANAGAR Toll Plaza,13.7
Kawthe Malkapur,AHILYANAGAR,522.0,557445,village,60,13.21,Mumbai Agra Highway Elevated Corridor,85.62,RAHURI,34.9,Patas,101.15,Jawaharlal Nehru Port (JNPT/Navi Mumbai),151.7,ICD Nashik,86.23,Rupaidiha ICP,1192.58,Pune Airport (PNQ),98.56,MMLP Nashik,86.86,Vedadri Terminal,679.3,FCI Depot Nashik,86.86,AHILYANAGAR Toll Plaza,19.46
Shendewadi,AHILYANAGAR,522.0,557447,village,60,2.95,Mumbai Agra Highway Elevated Corridor,79.49,RAHURI,45.32,Patas,102.1,Jawaharlal Nehru Port (JNPT/Navi Mumbai),141.57,ICD Nashik,80.6,Rupaidiha ICP,1199.17,Pune Airport (PNQ),93.51,MMLP Nashik,81.28,Vedadri Terminal,688.52,FCI Depot Nashik,81.28,AHILYANAGAR Toll Plaza,14.64
Dolasane,AHILYANAGAR,522.0,557446,village,60,0.6,Mumbai Agra Highway Elevated Corridor,78.18,RAHURI,48.14,Patas,102.25,Jawaharlal Nehru Port (JNPT/Navi Mumbai),138.76,ICD Nashik,79.5,Rupaidiha ICP,1201.2,Pune Airport (PNQ),92.02,MMLP Nashik,80.19,Vedadri Terminal,690.89,FCI Depot Nashik,80.19,AHILYANAGAR Toll Plaza,14.69
Khandgedara,AHILYANAGAR,522.0,557462,village,60,8.65,Mumbai Agra Highway Elevated Corridor,72.33,SAINAGAR SHIRDI,56.93,Lonavala-Malavli,96.35,Jawaharlal Nehru Port (JNPT/Navi Mumbai),130.07,ICD Nashik,74.36,Rupaidiha ICP,1206.14,Pune Airport (PNQ),89.78,MMLP Nashik,75.09,Vedadri Terminal,699.81,FCI Depot Nashik,75.09,AHILYANAGAR Toll Plaza,16.37
Shindodi,AHILYANAGAR,522.0,557452,village,60,16.83,Mumbai Agra Highway Elevated Corridor,90.96,RAHURI,31.69,Patas,96.84,Jawaharlal Nehru Port (JNPT/Navi Mumbai),154.08,ICD Nashik,91.61,Rupaidiha ICP,1193.78,Pune Airport (PNQ),96.84,MMLP Nashik,92.24,Vedadri Terminal,674.38,FCI Depot Nashik,92.24,AHILYANAGAR Toll Plaza,24.84
Birewadi,AHILYANAGAR,522.0,557451,village,60,12.36,Mumbai Agra Highway Elevated Corridor,87.5,RAHURI,36.03,Patas,98.14,Jawaharlal Nehru Port (JNPT/Navi Mumbai),149.97,ICD Nashik,88.12,Rupaidiha ICP,1195.66,Pune Airport (PNQ),95.37,MMLP Nashik,88.76,Vedadri Terminal,678.85,FCI Depot Nashik,88.76,AHILYANAGAR Toll Plaza,21.18
Kauthe Kh.,AHILYANAGAR,522.0,557467,village,60,8.11,Mumbai Agra Highway Elevated Corridor,73.39,RAHURI,57.66,Lonavala-Malavli,95.38,Jawaharlal Nehru Port (JNPT/Navi Mumbai),129.55,ICD Nashik,75.48,Rupaidiha ICP,1207.25,Pune Airport (PNQ),88.5,MMLP Nashik,76.22,Vedadri Terminal,699.38,FCI Depot Nashik,76.22,AHILYANAGAR Toll Plaza,17.53
Bambalewadi,AHILYANAGAR,522.0,557437,village,60,0.07,Mumbai Agra Highway Elevated Corridor,78.78,RAHURI,49.19,Patas,101.07,Jawaharlal Nehru Port (JNPT/Navi Mumbai),137.39,ICD Nashik,80.24,Rupaidiha ICP,1202.95,Pune Airport (PNQ),90.31,MMLP Nashik,80.95,Vedadri Terminal,691.2,FCI Depot Nashik,80.95,AHILYANAGAR Toll Plaza,16.12
Malegaon Pathar,AHILYANAGAR,522.0,557466,village,60,2.75,Mumbai Agra Highway Elevated Corridor,77.53,RAHURI,51.94,Lonavala-Malavli,98.83,Jawaharlal Nehru Port (JNPT/Navi Mumbai),134.68,ICD Nashik,79.21,Rupaidiha ICP,1204.84,Pune Airport (PNQ),89.04,MMLP Nashik,79.93,Vedadri Terminal,693.56,FCI Depot Nashik,79.93,AHILYANAGAR Toll Plaza,16.72
Kauthe Bk.,AHILYANAGAR,522.0,557468,village,60,5.61,Mumbai Agra Highway Elevated Corridor,75.83,RAHURI,56.09,Lonavala-Malavli,95.36,Jawaharlal Nehru Port (JNPT/Navi Mumbai),130.58,ICD Nashik,77.87,Rupaidiha ICP,1207.73,Pune Airport (PNQ),87.21,MMLP Nashik,78.6,Vedadri Terminal,697.11,FCI Depot Nashik,78.6,AHILYANAGAR Toll Plaza,18.44
Kolhewadi,AHILYANAGAR,522.0,558641,village,561,1.7,Mumbai Agra Highway Elevated Corridor,207.76,POPHLAJ,64.78,Patas,104.32,Jawaharlal Nehru Port (JNPT/Navi Mumbai),255.0,ICD Pune,163.86,Rupaidiha ICP,1189.65,Pune Airport (PNQ),156.49,MMLP Jalna,121.59,Vedadri Terminal,553.56,FCI Depot Pune,164.19,DHARASHIV Toll Plaza,36.74
Devkauthe,AHILYANAGAR,522.0,557323,village,160,5.13,Mumbai Agra Highway Elevated Corridor,53.58,SAINAGAR SHIRDI,19.82,Palasdari,138.59,Jawaharlal Nehru Port (JNPT/Navi Mumbai),164.29,ICD Nashik,56.97,Rupaidiha ICP,1162.27,Pune Airport (PNQ),134.28,MMLP Nashik,57.34,Vedadri Terminal,700.56,FCI Depot Nashik,57.34,AHILYANAGAR Toll Plaza,5.41
Chincholi Gurav,AHILYANAGAR,522.0,557322,village,160D,5.05,Mumbai Agra Highway Elevated Corridor,54.02,SAINAGAR SHIRDI,21.48,Palasdari,135.84,Jawaharlal Nehru Port (JNPT/Navi Mumbai),161.79,ICD Nashik,57.05,Rupaidiha ICP,1165.18,Pune Airport (PNQ),131.37,MMLP Nashik,57.46,Vedadri Terminal,700.57,FCI Depot Nashik,57.46,AHILYANAGAR Toll Plaza,5.42
Paregaon Bk.,AHILYANAGAR,522.0,557321,village,160D,2.44,Mumbai Agra Highway Elevated Corridor,51.85,SAINAGAR SHIRDI,25.64,Palasdari,131.96,Jawaharlal Nehru Port (JNPT/Navi Mumbai),157.67,ICD Nashik,54.44,Rupaidiha ICP,1168.67,Pune Airport (PNQ),128.85,MMLP Nashik,54.89,Vedadri Terminal,703.47,FCI Depot Nashik,54.89,AHILYANAGAR Toll Plaza,9.28
Nimon,AHILYANAGAR,522.0,557319,village,160D,0.26,Mumbai Agra Highway Elevated Corridor,49.65,SAINAGAR SHIRDI,29.9,Palasdari,128.13,Jawaharlal Nehru Port (JNPT/Navi Mumbai),153.53,ICD Nashik,51.77,Rupaidiha ICP,1172.07,Pune Airport (PNQ),126.6,MMLP Nashik,52.26,Vedadri Terminal,706.63,FCI Depot Nashik,52.26,AHILYANAGAR Toll Plaza,13.47
Hasanabad,AHILYANAGAR,522.0,557325,village,160D,2.96,Mumbai Agra Highway Elevated Corridor,59.03,SAINAGAR SHIRDI,18.1,Patas,136.28,Jawaharlal Nehru Port (JNPT/Navi Mumbai),164.19,ICD Nashik,62.08,Rupaidiha ICP,1164.79,Pune Airport (PNQ),130.24,MMLP Nashik,62.49,Vedadri Terminal,695.56,FCI Depot Nashik,62.49,AHILYANAGAR Toll Plaza,1.93
Ajampur,AHILYANAGAR,522.0,557327,village,160D,3.71,Mumbai Agra Highway Elevated Corridor,56.16,SAINAGAR SHIRDI,19.85,Palasdari,136.59,Jawaharlal Nehru Port (JNPT/Navi Mumbai),162.92,ICD Nashik,59.22,Rupaidiha ICP,1164.88,Pune Airport (PNQ),130.99,MMLP Nashik,59.63,Vedadri Terminal,698.4,FCI Depot Nashik,59.63,AHILYANAGAR Toll Plaza,3.41
Palaskhede,AHILYANAGAR,522.0,557318,village,160D,0.01,Mumbai Agra Highway Elevated Corridor,47.92,SAINAGAR SHIRDI,33.07,Palasdari,125.49,Jawaharlal Nehru Port (JNPT/Navi Mumbai),150.58,ICD Nashik,49.67,Rupaidiha ICP,1174.38,Pune Airport (PNQ),125.31,MMLP Nashik,50.2,Vedadri Terminal,709.18,FCI Depot Nashik,50.2,NASHIK Toll Plaza,13.67
Talegaon,AHILYANAGAR,522.0,557324,village,160D,0.75,Mumbai Agra Highway Elevated Corridor,57.59,SAINAGAR SHIRDI,21.39,Lonavala-Malavli,133.89,Jawaharlal Nehru Port (JNPT/Navi Mumbai),160.9,ICD Nashik,60.3,Rupaidiha ICP,1167.71,Pune Airport (PNQ),127.89,MMLP Nashik,60.75,Vedadri Terminal,697.57,FCI Depot Nashik,60.75,AHILYANAGAR Toll Plaza,5.05
