village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Chumur,LEH,3.0,245773376,village,505,65.63,Delhi-Dehradun Expressway,270.27,JOGINDER NAGAR,184.46,Chintpurni Marg,259.7,Deendayal Port (Kandla),1326.2,ICD Baddi,252.65,Demchok (planned/under development),196.49,Sri Guru Ram Dass Jee International Airport (ATQ),370.19,MMLP Jammu,347.86,Varanasi Multi-Modal Terminal,905.75,FCI Depot Dehradun,263.43,KULLU Toll Plaza,151.66
Padum,KARGIL,4.0,245773925,village,301,0.06,Facia -Aesthetic Clinic,199.35,CHAMUNDA MARG,155.41,Samba,193.25,Deendayal Port (Kandla),1306.8,ICD Baddi,275.85,Kartarpur Sahib ICP,239.11,Sheikh ul-Alam International Airport (SXR),202.3,MMLP Jammu,204.48,Varanasi Multi-Modal Terminal,1064.21,FCI Depot Jammu,204.48,Yol Cannt Toll,149.1
Tsazar,KARGIL,4.0,245774063,village,301,0.25,Facia -Aesthetic Clinic,207.3,CHAMUNDA MARG,171.87,Samba,210.75,Deendayal Port (Kandla),1324.58,ICD Baddi,289.91,Demchok (planned/under development),226.86,Sheikh ul-Alam International Airport (SXR),210.66,MMLP Jammu,221.07,Varanasi Multi-Modal Terminal,1068.58,FCI Depot Jammu,221.07,Yol Cannt Toll,165.88
Tashidongze,KARGIL,4.0,245774431,village,301,0.77,Facia -Aesthetic Clinic,144.09,Anantnag,121.68,Samba,200.98,Deendayal Port (Kandla),1336.75,ICD Baddi,337.36,Kartarpur Sahib ICP,257.55,Sheikh ul-Alam International Airport (SXR),148.5,MMLP Jammu,200.08,Varanasi Multi-Modal Terminal,1138.9,FCI Depot Jammu,200.08,Qazigund Toll Plaza,121.0
Lamayuru,LEH,3.0,245774824,village,1,0.12,Facia -Aesthetic Clinic,181.63,Anantnag,164.73,Samba,246.6,Deendayal Port (Kandla),1380.18,ICD Baddi,365.58,Demchok (planned/under development),231.93,Sheikh ul-Alam International Airport (SXR),186.68,MMLP Jammu,246.65,Varanasi Multi-Modal Terminal,1144.53,FCI Depot Jammu,246.65,Kachkoot,165.42
Kargil,KARGIL,4.0,245775021,village,1,0.04,Facia -Aesthetic Clinic,133.41,Anantnag,130.35,Samba,242.54,Deendayal Port (Kandla),1380.52,ICD Baddi,400.97,Demchok (planned/under development),291.88,Sheikh ul-Alam International Airport (SXR),139.27,MMLP Jammu,233.7,Varanasi Multi-Modal Terminal,1202.73,FCI Depot Jammu,233.7,Kachkoot,124.96
Chamshen,LEH,3.0,245775061,village,1,56.4,Facia -Aesthetic Clinic,263.17,Anantnag,249.74,Samba,328.19,Deendayal Port (Kandla),1454.35,ICD Baddi,415.45,Demchok (planned/under development),161.43,Sheikh ul-Alam International Airport (SXR),268.6,MMLP Jammu,330.74,Varanasi Multi-Modal Terminal,1144.98,FCI Depot Jammu,330.74,Kachkoot,249.26
Sasoma,LEH,3.0,245775075,village,1,73.32,Facia -Aesthetic Clinic,261.71,Anantnag,252.25,Samba,339.59,Deendayal Port (Kandla),1470.35,ICD Baddi,437.51,Demchok (planned/under development),176.99,Sheikh ul-Alam International Airport (SXR),267.4,MMLP Jammu,339.84,Varanasi Multi-Modal Terminal,1170.49,FCI Depot Jammu,339.84,Kachkoot,250.13
گلمت,LEH,3.0,271958121,village,93,113.9,Facia -Aesthetic Clinic,262.09,Anantnag,294.69,Samba,427.83,Deendayal Port (Kandla),1527.42,ICD Ludhiana,612.68,Demchok (planned/under development),462.63,Sheikh ul-Alam International Airport (SXR),266.51,MMLP Jammu,405.37,Varanasi Multi-Modal Terminal,1435.28,FCI Depot Jammu,405.37,Khunjerab NP entrance fee,54.39
Passu,LEH,3.0,271959710,village,93,109.85,Facia -Aesthetic Clinic,270.84,Anantnag,303.15,Samba,436.35,Deendayal Port (Kandla),1536.57,ICD Ludhiana,620.84,Demchok (planned/under development),464.32,Sheikh ul-Alam International Airport (SXR),275.3,MMLP Jammu,414.07,Varanasi Multi-Modal Terminal,1440.91,FCI Depot Jammu,414.07,Khunjerab NP entrance fee,45.29
كريم آباد,LEH,3.0,275201318,village,93,107.49,Facia -Aesthetic Clinic,255.71,Anantnag,289.95,Samba,422.51,Deendayal Port (Kandla),1515.46,ICD Ludhiana,609.08,Demchok (planned/under development),475.76,Sheikh ul-Alam International Airport (SXR),259.82,MMLP Jammu,398.99,Varanasi Multi-Modal Terminal,1440.01,FCI Depot Jammu,398.99,Khunjerab NP entrance fee,67.13
چلاس,LEH,3.0,275277859,village,701,99.13,Facia -Aesthetic Clinic,167.98,Anantnag,207.84,Samba,333.04,Deendayal Port (Kandla),1404.15,ICD Ludhiana,523.95,Kartarpur Sahib ICP,388.72,Sheikh ul-Alam International Airport (SXR),170.33,MMLP Jammu,305.73,Varanasi Multi-Modal Terminal,1389.86,FCI Depot Jammu,305.73,Thalichi Toll Plaza,51.56
بونجی,LEH,3.0,290494945,village,701,129.42,Facia -Aesthetic Clinic,181.09,Anantnag,216.47,Samba,348.28,Deendayal Port (Kandla),1443.04,ICD Ludhiana,536.08,Kartarpur Sahib ICP,406.97,Sheikh ul-Alam International Airport (SXR),185.03,MMLP Jammu,324.21,Varanasi Multi-Modal Terminal,1380.65,FCI Depot Jammu,324.21,Thalichi Toll Plaza,8.42
Dih,LEH,3.0,298858765,village,93,95.24,Facia -Aesthetic Clinic,315.43,Anantnag,346.94,Samba,480.26,Deendayal Port (Kandla),1581.59,ICD Ludhiana,663.47,Demchok (planned/under development),479.93,Sheikh ul-Alam International Airport (SXR),320.0,MMLP Jammu,458.5,Varanasi Multi-Modal Terminal,1472.97,FCI Depot Jammu,458.5,Khunjerab NP entrance fee,0.07
خپلو,LEH,3.0,298946774,village,1,66.02,Facia -Aesthetic Clinic,187.82,Anantnag,194.22,Samba,312.09,Deendayal Port (Kandla),1449.59,ICD Baddi,464.98,Demchok (planned/under development),284.86,Sheikh ul-Alam International Airport (SXR),193.97,MMLP Jammu,302.01,Varanasi Multi-Modal Terminal,1248.1,FCI Depot Jammu,302.01,Thalichi Toll Plaza,162.48
Istak Naala,LEH,3.0,298968088,village,701,141.33,Facia -Aesthetic Clinic,179.06,Anantnag,210.02,Samba,343.33,Deendayal Port (Kandla),1452.47,ICD Ludhiana,527.48,Kartarpur Sahib ICP,403.37,Sheikh ul-Alam International Airport (SXR),183.85,MMLP Jammu,321.77,Varanasi Multi-Modal Terminal,1357.89,FCI Depot Jammu,321.77,Thalichi Toll Plaza,36.26
Drass,KARGIL,4.0,299754270,village,1,0.12,Facia -Aesthetic Clinic,96.26,Anantnag,96.59,Samba,217.62,Deendayal Port (Kandla),1353.04,ICD Ludhiana,388.47,Kartarpur Sahib ICP,278.52,Sheikh ul-Alam International Airport (SXR),102.16,MMLP Jammu,205.19,Varanasi Multi-Modal Terminal,1210.73,FCI Depot Jammu,205.19,Kachkoot,89.38
جگلوٹ,LEH,3.0,302121925,village,701,133.16,Facia -Aesthetic Clinic,185.06,Anantnag,220.4,Samba,352.24,Deendayal Port (Kandla),1446.73,ICD Ludhiana,540.01,Kartarpur Sahib ICP,410.93,Sheikh ul-Alam International Airport (SXR),189.0,MMLP Jammu,328.18,Varanasi Multi-Modal Terminal,1383.99,FCI Depot Jammu,328.18,Thalichi Toll Plaza,12.38
سسی,LEH,3.0,302217630,village,701,152.17,Facia -Aesthetic Clinic,201.09,Anantnag,235.12,Samba,367.71,Deendayal Port (Kandla),1465.89,ICD Ludhiana,554.32,Kartarpur Sahib ICP,426.9,Sheikh ul-Alam International Airport (SXR),205.3,MMLP Jammu,344.42,Varanasi Multi-Modal Terminal,1391.37,FCI Depot Jammu,344.42,Thalichi Toll Plaza,30.82
Muglib,LEH,3.0,342114838,village,3,47.38,Facia -Aesthetic Clinic,317.04,JOGINDER NAGAR,264.0,Chintpurni Marg,327.68,Deendayal Port (Kandla),1428.61,ICD Baddi,365.27,Demchok (planned/under development),100.95,Sheikh ul-Alam International Airport (SXR),321.51,MMLP Jammu,346.98,Varanasi Multi-Modal Terminal,1053.54,FCI Depot Jammu,346.98,KULLU Toll Plaza,240.73
Tangtse,LEH,3.0,342114844,village,3,38.94,Facia -Aesthetic Clinic,307.81,JOGINDER NAGAR,258.72,Chintpurni Marg,321.39,Deendayal Port (Kandla),1422.88,ICD Baddi,361.24,Demchok (planned/under development),109.87,Sheikh ul-Alam International Airport (SXR),312.27,MMLP Jammu,338.29,Varanasi Multi-Modal Terminal,1057.07,FCI Depot Jammu,338.29,KULLU Toll Plaza,236.21
Durbuk,LEH,3.0,342114851,village,3,39.36,Facia -Aesthetic Clinic,303.68,JOGINDER NAGAR,262.9,Chintpurni Marg,324.49,Deendayal Port (Kandla),1426.45,ICD Baddi,366.42,Demchok (planned/under development),111.76,Sheikh ul-Alam International Airport (SXR),308.24,MMLP Jammu,337.56,Varanasi Multi-Modal Terminal,1065.26,FCI Depot Jammu,337.56,KULLU Toll Plaza,241.07
Gayk,LEH,3.0,342114857,village,3,28.59,Facia -Aesthetic Clinic,311.41,JOGINDER NAGAR,213.68,Chintpurni Marg,280.75,Deendayal Port (Kandla),1378.61,ICD Baddi,311.93,Demchok (planned/under development),137.65,Sheikh ul-Alam International Airport (SXR),315.1,MMLP Jammu,318.64,Varanasi Multi-Modal Terminal,1010.83,FCI Depot Jammu,318.64,KULLU Toll Plaza,188.55
Skidmang,LEH,3.0,342114869,village,3,32.98,Facia -Aesthetic Clinic,326.19,JOGINDER NAGAR,206.74,Chintpurni Marg,276.49,Deendayal Port (Kandla),1370.38,ICD Baddi,300.48,Demchok (planned/under development),142.35,Sheikh ul-Alam International Airport (SXR),329.63,MMLP Jammu,325.15,Varanasi Multi-Modal Terminal,989.42,FCI Depot Jammu,325.15,KULLU Toll Plaza,179.54
Keshar,LEH,3.0,342114877,village,3,30.34,Facia -Aesthetic Clinic,322.6,JOGINDER NAGAR,206.37,Chintpurni Marg,275.65,Deendayal Port (Kandla),1370.38,ICD Baddi,301.07,Demchok (planned/under development),142.76,Sheikh ul-Alam International Airport (SXR),326.06,MMLP Jammu,322.57,Varanasi Multi-Modal Terminal,992.93,FCI Depot Jammu,322.57,KULLU Toll Plaza,179.56
Nurnis,LEH,3.0,342114888,village,3,27.5,Facia -Aesthetic Clinic,318.71,JOGINDER NAGAR,206.1,Chintpurni Marg,274.85,Deendayal Port (Kandla),1370.47,ICD Baddi,301.84,Demchok (planned/under development),143.27,Sheikh ul-Alam International Airport (SXR),322.2,MMLP Jammu,319.83,Varanasi Multi-Modal Terminal,996.81,FCI Depot Jammu,319.83,KULLU Toll Plaza,179.74
Kiari,LEH,3.0,342114898,village,3,22.56,Facia -Aesthetic Clinic,310.83,JOGINDER NAGAR,205.92,Chintpurni Marg,273.5,Deendayal Port (Kandla),1370.76,ICD Baddi,303.67,Demchok (planned/under development),144.6,Sheikh ul-Alam International Airport (SXR),314.39,MMLP Jammu,314.41,Varanasi Multi-Modal Terminal,1004.75,FCI Depot Jammu,314.41,KULLU Toll Plaza,180.49
Spangmik,LEH,3.0,342114930,village,3,59.46,Facia -Aesthetic Clinic,334.88,JOGINDER NAGAR,262.03,Chintpurni Marg,328.59,Deendayal Port (Kandla),1426.97,ICD Baddi,359.48,Demchok (planned/under development),91.59,Sheikh ul-Alam International Airport (SXR),339.17,MMLP Jammu,357.74,Varanasi Multi-Modal Terminal,1033.19,FCI Depot Jammu,357.74,KULLU Toll Plaza,236.75
Puga,LEH,3.0,342114939,village,3,36.59,Delhi-Dehradun Expressway,326.93,JOGINDER NAGAR,195.92,Chintpurni Marg,267.28,Deendayal Port (Kandla),1357.78,ICD Baddi,286.37,Demchok (planned/under development),154.41,Sheikh ul-Alam International Airport (SXR),336.09,MMLP Jammu,324.28,Varanasi Multi-Modal Terminal,972.93,FCI Depot Dehradun,320.57,KULLU Toll Plaza,167.43
Karzok,LEH,3.0,342114958,village,3,47.39,Delhi-Dehradun Expressway,297.88,JOGINDER NAGAR,174.46,Chintpurni Marg,247.76,Deendayal Port (Kandla),1332.67,ICD Baddi,259.89,Demchok (planned/under development),180.23,Sheikh ul-Alam International Airport (SXR),341.54,MMLP Jammu,317.57,Varanasi Multi-Modal Terminal,949.29,FCI Depot Dehradun,291.53,KULLU Toll Plaza,144.27
Chumathang,LEH,3.0,342114966,village,3,38.17,Facia -Aesthetic Clinic,332.32,JOGINDER NAGAR,208.36,Chintpurni Marg,278.8,Deendayal Port (Kandla),1371.26,ICD Baddi,300.49,Demchok (planned/under development),141.05,Sheikh ul-Alam International Airport (SXR),335.73,MMLP Jammu,330.0,Varanasi Multi-Modal Terminal,984.15,FCI Depot Jammu,330.0,KULLU Toll Plaza,180.57
Likche,LEH,3.0,342116252,village,3,15.95,Facia -Aesthetic Clinic,290.43,JOGINDER NAGAR,219.92,Chintpurni Marg,282.99,Deendayal Port (Kandla),1384.16,ICD Baddi,323.02,Demchok (planned/under development),141.62,Sheikh ul-Alam International Airport (SXR),294.38,MMLP Jammu,307.34,Varanasi Multi-Modal Terminal,1036.54,FCI Depot Jammu,307.34,KULLU Toll Plaza,197.69
Basgo,LEH,3.0,342116269,village,1,0.06,Facia -Aesthetic Clinic,226.59,Anantnag,206.62,Samba,273.28,Deendayal Port (Kandla),1397.14,ICD Baddi,361.88,Demchok (planned/under development),186.36,Sheikh ul-Alam International Airport (SXR),231.43,MMLP Jammu,277.9,Varanasi Multi-Modal Terminal,1115.01,FCI Depot Jammu,277.9,Qazigund Toll Plaza,205.61
Nimo,LEH,3.0,342116275,village,1,0.09,Facia -Aesthetic Clinic,231.85,Anantnag,211.25,Samba,275.36,Deendayal Port (Kandla),1397.36,ICD Baddi,359.63,Demchok (planned/under development),181.14,Sheikh ul-Alam International Airport (SXR),236.63,MMLP Jammu,280.65,Varanasi Multi-Modal Terminal,1109.63,FCI Depot Jammu,280.65,Qazigund Toll Plaza,209.81
Gya,LEH,3.0,342116347,village,3,0.19,Facia -Aesthetic Clinic,271.59,BAIJNATH MANDIR,202.92,Chintpurni Marg,264.09,Deendayal Port (Kandla),1366.1,ICD Baddi,308.88,Demchok (planned/under development),163.28,Sheikh ul-Alam International Airport (SXR),275.35,MMLP Jammu,285.53,Varanasi Multi-Modal Terminal,1039.26,FCI Depot Jammu,285.53,KULLU Toll Plaza,182.93
Nurla,LEH,3.0,342116464,village,1,0.12,Facia -Aesthetic Clinic,200.67,Anantnag,183.25,Samba,260.51,Deendayal Port (Kandla),1391.24,ICD Baddi,368.21,Demchok (planned/under development),212.93,Sheikh ul-Alam International Airport (SXR),205.71,MMLP Jammu,262.12,Varanasi Multi-Modal Terminal,1136.42,FCI Depot Jammu,262.12,Qazigund Toll Plaza,184.05
Uleytokpo,LEH,3.0,342116471,village,1,0.08,Facia -Aesthetic Clinic,210.21,Anantnag,191.36,Samba,263.56,Deendayal Port (Kandla),1391.59,ICD Baddi,363.44,Demchok (planned/under development),202.87,Sheikh ul-Alam International Airport (SXR),215.14,MMLP Jammu,266.55,Varanasi Multi-Modal Terminal,1126.42,FCI Depot Jammu,266.55,Qazigund Toll Plaza,191.21
Tirit,LEH,3.0,342116563,village,1,43.41,Facia -Aesthetic Clinic,265.13,Anantnag,249.34,Samba,321.84,Deendayal Port (Kandla),1444.51,ICD Baddi,402.01,Demchok (planned/under development),153.37,Sheikh ul-Alam International Airport (SXR),270.38,MMLP Jammu,325.86,Varanasi Multi-Modal Terminal,1129.31,FCI Depot Jammu,325.86,Kachkoot,249.88
Diskit,LEH,3.0,342116571,village,1,42.75,Facia -Aesthetic Clinic,257.12,Anantnag,241.87,Samba,316.55,Deendayal Port (Kandla),1441.19,ICD Baddi,401.56,Demchok (planned/under development),161.89,Sheikh ul-Alam International Airport (SXR),262.41,MMLP Jammu,319.93,Varanasi Multi-Modal Terminal,1134.31,FCI Depot Jammu,319.93,Kachkoot,242.15
Lagzhung,LEH,3.0,342116578,village,1,48.23,Facia -Aesthetic Clinic,263.93,Anantnag,248.97,Samba,323.66,Deendayal Port (Kandla),1447.68,ICD Baddi,406.56,Demchok (planned/under development),156.44,Sheikh ul-Alam International Airport (SXR),269.25,MMLP Jammu,327.14,Varanasi Multi-Modal Terminal,1134.93,FCI Depot Jammu,327.14,Kachkoot,249.15
Sumur,LEH,3.0,342116591,village,1,51.72,Facia -Aesthetic Clinic,264.4,Anantnag,249.96,Samba,325.86,Deendayal Port (Kandla),1450.52,ICD Baddi,409.95,Demchok (planned/under development),157.4,Sheikh ul-Alam International Airport (SXR),269.76,MMLP Jammu,329.06,Varanasi Multi-Modal Terminal,1138.21,FCI Depot Jammu,329.06,Kachkoot,249.92
Shey,LEH,3.0,342116627,village,3,0.21,Facia -Aesthetic Clinic,259.24,Anantnag,236.11,Samba,288.64,Deendayal Port (Kandla),1400.15,ICD Baddi,351.25,Demchok (planned/under development),155.58,Sheikh ul-Alam International Airport (SXR),263.77,MMLP Jammu,297.02,Varanasi Multi-Modal Terminal,1083.81,FCI Depot Jammu,297.02,KULLU Toll Plaza,225.28
Thiksey,LEH,3.0,342116634,village,3,0.01,Facia -Aesthetic Clinic,261.89,Anantnag,238.41,Samba,289.49,Deendayal Port (Kandla),1399.62,ICD Baddi,349.62,Demchok (planned/under development),153.47,Sheikh ul-Alam International Airport (SXR),266.38,MMLP Jammu,298.23,Varanasi Multi-Modal Terminal,1080.5,FCI Depot Jammu,298.23,KULLU Toll Plaza,223.61
Ranbirpura,LEH,3.0,342116640,village,3,0.37,Facia -Aesthetic Clinic,263.13,BAIJNATH MANDIR,237.92,Samba,289.25,Deendayal Port (Kandla),1398.43,ICD Baddi,347.79,Demchok (planned/under development),152.77,Sheikh ul-Alam International Airport (SXR),267.59,MMLP Jammu,298.26,Varanasi Multi-Modal Terminal,1077.98,FCI Depot Jammu,298.26,KULLU Toll Plaza,221.76
Stakna,LEH,3.0,342116647,village,3,1.31,Facia -Aesthetic Clinic,262.94,BAIJNATH MANDIR,234.88,Samba,287.24,Deendayal Port (Kandla),1395.58,ICD Baddi,344.61,Demchok (planned/under development),153.8,Sheikh ul-Alam International Airport (SXR),267.35,MMLP Jammu,296.54,Varanasi Multi-Modal Terminal,1075.28,FCI Depot Jammu,296.54,KULLU Toll Plaza,218.57
Sakti,LEH,3.0,342116654,village,3,7.97,Facia -Aesthetic Clinic,274.74,BAIJNATH MANDIR,237.2,Samba,295.42,Deendayal Port (Kandla),1399.35,ICD Baddi,344.72,Demchok (planned/under development),143.37,Sheikh ul-Alam International Airport (SXR),279.1,MMLP Jammu,305.61,Varanasi Multi-Modal Terminal,1066.95,FCI Depot Jammu,305.61,KULLU Toll Plaza,218.7
Hymia,LEH,3.0,342116688,village,3,22.6,Facia -Aesthetic Clinic,296.44,JOGINDER NAGAR,215.59,Chintpurni Marg,280.05,Deendayal Port (Kandla),1380.34,ICD Baddi,317.26,Demchok (planned/under development),141.54,Sheikh ul-Alam International Airport (SXR),300.26,MMLP Jammu,309.33,Varanasi Multi-Modal Terminal,1027.14,FCI Depot Jammu,309.33,KULLU Toll Plaza,192.4
Kungyamdo,LEH,3.0,342116692,village,3,27.61,Facia -Aesthetic Clinic,303.97,JOGINDER NAGAR,215.9,Chintpurni Marg,281.61,Deendayal Port (Kandla),1380.89,ICD Baddi,316.02,Demchok (planned/under development),138.17,Sheikh ul-Alam International Airport (SXR),307.75,MMLP Jammu,314.67,Varanasi Multi-Modal Terminal,1020.17,FCI Depot Jammu,314.67,KULLU Toll Plaza,191.78
Miru,LEH,3.0,342116847,village,3,0.01,Facia -Aesthetic Clinic,272.15,BAIJNATH MANDIR,212.21,Chintpurni Marg,272.95,Deendayal Port (Kandla),1375.17,ICD Baddi,318.61,Demchok (planned/under development),157.18,Sheikh ul-Alam International Airport (SXR),276.08,MMLP Jammu,290.82,Varanasi Multi-Modal Terminal,1046.61,FCI Depot Jammu,290.82,KULLU Toll Plaza,192.64
Stok,LEH,3.0,342116879,village,3,5.88,Facia -Aesthetic Clinic,250.79,Anantnag,227.66,Samba,281.41,Deendayal Port (Kandla),1395.08,ICD Baddi,348.73,Demchok (planned/under development),163.99,Sheikh ul-Alam International Airport (SXR),255.32,MMLP Jammu,289.34,Varanasi Multi-Modal Terminal,1087.32,FCI Depot Jammu,289.34,KULLU Toll Plaza,222.95
Danglas Chan,LEH,3.0,342116898,village,3,0.09,Facia -Aesthetic Clinic,275.1,JOGINDER NAGAR,200.75,Chintpurni Marg,262.47,Deendayal Port (Kandla),1364.18,ICD Baddi,305.71,Demchok (planned/under development),162.87,Sheikh ul-Alam International Airport (SXR),278.8,MMLP Jammu,286.78,Varanasi Multi-Modal Terminal,1034.21,FCI Depot Jammu,286.78,KULLU Toll Plaza,179.86
Hundar,LEH,3.0,342116932,village,1,42.5,Facia -Aesthetic Clinic,250.92,Anantnag,236.54,Samba,314.02,Deendayal Port (Kandla),1440.65,ICD Baddi,403.93,Demchok (planned/under development),169.54,Sheikh ul-Alam International Airport (SXR),256.27,MMLP Jammu,316.62,Varanasi Multi-Modal Terminal,1140.94,FCI Depot Jammu,316.62,Kachkoot,236.43
Youlkam,LEH,3.0,342116945,village,1,59.06,Facia -Aesthetic Clinic,263.7,Anantnag,250.8,Samba,330.42,Deendayal Port (Kandla),1457.16,ICD Baddi,418.84,Demchok (planned/under development),162.65,Sheikh ul-Alam International Airport (SXR),269.17,MMLP Jammu,332.68,Varanasi Multi-Modal Terminal,1148.3,FCI Depot Jammu,332.68,Kachkoot,250.1
Terisha,LEH,3.0,342116951,village,1,61.31,Facia -Aesthetic Clinic,263.94,Anantnag,251.51,Samba,332.2,Deendayal Port (Kandla),1459.49,ICD Baddi,421.76,Demchok (planned/under development),164.04,Sheikh ul-Alam International Airport (SXR),269.44,MMLP Jammu,334.2,Varanasi Multi-Modal Terminal,1151.34,FCI Depot Jammu,334.2,Kachkoot,250.62
Panamik,LEH,3.0,342116959,village,1,64.89,Facia -Aesthetic Clinic,262.57,Anantnag,251.2,Samba,334.35,Deendayal Port (Kandla),1463.02,ICD Baddi,427.13,Demchok (planned/under development),168.85,Sheikh ul-Alam International Airport (SXR),268.14,MMLP Jammu,335.71,Varanasi Multi-Modal Terminal,1158.21,FCI Depot Jammu,335.71,Kachkoot,249.86
Takmar,LEH,3.0,342117012,village,1,25.96,Facia -Aesthetic Clinic,263.13,Anantnag,244.73,Samba,310.64,Deendayal Port (Kandla),1429.66,ICD Baddi,384.58,Demchok (planned/under development),150.93,Sheikh ul-Alam International Airport (SXR),268.16,MMLP Jammu,316.16,Varanasi Multi-Modal Terminal,1112.85,FCI Depot Jammu,316.16,Qazigund Toll Plaza,244.21
Khardung,LEH,3.0,342117018,village,1,28.25,Facia -Aesthetic Clinic,263.64,Anantnag,245.56,Samba,312.29,Deendayal Port (Kandla),1431.74,ICD Baddi,386.89,Demchok (planned/under development),150.81,Sheikh ul-Alam International Airport (SXR),268.69,MMLP Jammu,317.63,Varanasi Multi-Modal Terminal,1114.83,FCI Depot Jammu,317.63,Qazigund Toll Plaza,245.22
Khalsar,LEH,3.0,342117030,village,1,39.33,Facia -Aesthetic Clinic,269.46,Anantnag,252.7,Samba,322.25,Deendayal Port (Kandla),1442.74,ICD Baddi,397.87,Demchok (planned/under development),147.3,Sheikh ul-Alam International Airport (SXR),274.64,MMLP Jammu,327.04,Varanasi Multi-Modal Terminal,1121.99,FCI Depot Jammu,327.04,Qazigund Toll Plaza,253.03
Mulbekh,KARGIL,4.0,342118189,village,1,0.05,Facia -Aesthetic Clinic,147.39,Anantnag,135.95,Samba,234.53,Deendayal Port (Kandla),1372.45,ICD Baddi,378.31,Demchok (planned/under development),268.89,Sheikh ul-Alam International Airport (SXR),152.8,MMLP Jammu,229.68,Varanasi Multi-Modal Terminal,1173.77,FCI Depot Jammu,229.68,Kachkoot,134.03
Gyal,KARGIL,4.0,342118195,village,1,0.7,Facia -Aesthetic Clinic,151.02,Anantnag,138.92,Samba,235.72,Deendayal Port (Kandla),1373.4,ICD Baddi,376.95,Demchok (planned/under development),264.88,Sheikh ul-Alam International Airport (SXR),156.39,MMLP Jammu,231.4,Varanasi Multi-Modal Terminal,1170.74,FCI Depot Jammu,231.4,Kachkoot,137.31
Darkit,KARGIL,4.0,342118206,village,1,0.03,Facia -Aesthetic Clinic,141.71,Anantnag,133.2,Samba,237.15,Deendayal Port (Kandla),1375.43,ICD Baddi,386.62,Demchok (planned/under development),277.19,Sheikh ul-Alam International Airport (SXR),147.3,MMLP Jammu,230.79,Varanasi Multi-Modal Terminal,1184.48,FCI Depot Jammu,230.79,Kachkoot,130.02
Lalung,KARGIL,4.0,342118212,village,1,12.81,Facia -Aesthetic Clinic,149.19,Anantnag,144.41,Samba,252.21,Deendayal Port (Kandla),1390.52,ICD Baddi,402.27,Demchok (planned/under development),276.39,Sheikh ul-Alam International Airport (SXR),155.0,MMLP Jammu,244.98,Varanasi Multi-Modal Terminal,1196.84,FCI Depot Jammu,244.98,Kachkoot,139.84
Silmo,KARGIL,4.0,342118219,village,1,16.85,Facia -Aesthetic Clinic,152.7,Anantnag,148.53,Samba,256.66,Deendayal Port (Kandla),1394.97,ICD Baddi,405.99,Demchok (planned/under development),274.75,Sheikh ul-Alam International Airport (SXR),158.54,MMLP Jammu,249.41,Varanasi Multi-Modal Terminal,1199.04,FCI Depot Jammu,249.41,Kachkoot,143.76
Batalik,KARGIL,4.0,342118227,village,1,20.34,Facia -Aesthetic Clinic,155.69,Anantnag,151.98,Samba,260.33,Deendayal Port (Kandla),1398.64,ICD Baddi,409.01,Demchok (planned/under development),273.35,Sheikh ul-Alam International Airport (SXR),161.55,MMLP Jammu,253.07,Varanasi Multi-Modal Terminal,1200.78,FCI Depot Jammu,253.07,Kachkoot,147.06
Rangdum,KARGIL,4.0,342118241,village,301,0.21,Facia -Aesthetic Clinic,142.62,Anantnag,121.05,Samba,202.62,Deendayal Port (Kandla),1338.79,ICD Baddi,340.56,Kartarpur Sahib ICP,259.47,Sheikh ul-Alam International Airport (SXR),147.11,MMLP Jammu,201.22,Varanasi Multi-Modal Terminal,1142.24,FCI Depot Jammu,201.22,Qazigund Toll Plaza,120.93
Rantaksha,KARGIL,4.0,342118360,village,301,0.07,Facia -Aesthetic Clinic,185.96,Anantnag,153.9,Samba,190.19,Deendayal Port (Kandla),1310.29,ICD Baddi,286.12,Kartarpur Sahib ICP,238.73,Sheikh ul-Alam International Airport (SXR),189.09,MMLP Jammu,199.14,Varanasi Multi-Modal Terminal,1078.87,FCI Depot Jammu,199.14,Nashri Toll Plaza,143.9
Sani,KARGIL,4.0,342118366,village,301,0.07,Facia -Aesthetic Clinic,191.96,CHAMUNDA MARG,158.01,Samba,190.31,Deendayal Port (Kandla),1307.31,ICD Baddi,280.08,Kartarpur Sahib ICP,237.52,Sheikh ul-Alam International Airport (SXR),194.97,MMLP Jammu,200.46,Varanasi Multi-Modal Terminal,1071.39,FCI Depot Jammu,200.46,Nashri Toll Plaza,146.29
Skurbuchan,LEH,3.0,342118400,village,1,14.64,Facia -Aesthetic Clinic,179.26,Anantnag,166.33,Samba,256.6,Deendayal Port (Kandla),1392.32,ICD Baddi,382.53,Demchok (planned/under development),237.66,Sheikh ul-Alam International Airport (SXR),184.63,MMLP Jammu,254.64,Varanasi Multi-Modal Terminal,1161.91,FCI Depot Jammu,254.64,Kachkoot,165.29
