village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
HARMAL,CHAMOLI,57,041809,village,KATHGODAM,89.93,Dhamora,162.48,Dahej Port,1155.85,ICD Moradabad,165.33,Rupaidiha ICP,229.1,Indira Gandhi International Airport (DEL),305.55,MMLP Sangrur,375.59,Varanasi Multi-Modal Terminal,601.64,FCI Depot Dehradun,169.54
NAIL LAGA FARAKANDE,CHAMOLI,57,041911,village,RAMNAGAR,74.84,Dhamora,148.99,Dahej Port,1125.39,ICD Moradabad,141.96,Rupaidiha ICP,261.3,Indira Gandhi International Airport (DEL),265.42,MMLP Sangrur,326.81,Varanasi Multi-Modal Terminal,628.65,FCI Depot Dehradun,121.63
ATTHU,CHAMOLI,57,041753,village,RAMNAGAR,84.84,Dhamora,154.94,Dahej Port,1142.42,ICD Moradabad,153.71,Rupaidiha ICP,242.67,Indira Gandhi International Airport (DEL),287.66,MMLP Sangrur,354.15,Varanasi Multi-Modal Terminal,613.29,FCI Depot Dehradun,148.39
KUNELI LAGA MARORA,CHAMOLI,57,041896,village,RAMNAGAR,75.53,Dhamora,149.65,Dahej Port,1126.17,ICD Moradabad,142.7,Rupaidiha ICP,261.37,Indira Gandhi International Airport (DEL),266.19,MMLP Sangrur,327.27,Varanasi Multi-Modal Terminal,628.85,FCI Depot Dehradun,121.98
KALSIRI,CHAMOLI,57,041746,village,RAMNAGAR,86.15,Dhamora,155.88,Dahej Port,1143.94,ICD Moradabad,155.02,Rupaidiha ICP,241.63,Indira Gandhi International Airport (DEL),289.51,MMLP Sangrur,356.12,Varanasi Multi-Modal Terminal,612.49,FCI Depot Dehradun,150.28
RAMPUR LAGA HARMAL,CHAMOLI,57,041812,village,KATHGODAM,89.43,Dhamora,162.01,Dahej Port,1155.44,ICD Moradabad,164.91,Rupaidiha ICP,228.7,Indira Gandhi International Airport (DEL),305.26,MMLP Sangrur,375.6,Varanasi Multi-Modal Terminal,601.22,FCI Depot Dehradun,169.61
POKHRI LAGA ODAR,CHAMOLI,57,041797,village,KATHGODAM,86.55,Dhamora,155.77,Dahej Port,1144.87,ICD Moradabad,155.55,Rupaidiha ICP,239.04,Indira Gandhi International Airport (DEL),291.24,MMLP Sangrur,358.96,Varanasi Multi-Modal Terminal,610.1,FCI Depot Dehradun,153.21
MAJERASAR,CHAMOLI,57,041905,village,RAMNAGAR,74.09,Dhamora,148.41,Dahej Port,1123.62,ICD Moradabad,140.84,Rupaidiha ICP,262.9,Indira Gandhi International Airport (DEL),263.25,MMLP Sangrur,324.32,Varanasi Multi-Modal Terminal,629.88,FCI Depot Dehradun,119.25
MATHAKOT,CHAMOLI,57,041916,village,RAMNAGAR,71.75,Dhamora,146.01,Dahej Port,1122.06,ICD Moradabad,138.71,Rupaidiha ICP,260.66,Indira Gandhi International Airport (DEL),262.27,MMLP Sangrur,325.2,Varanasi Multi-Modal Terminal,627.44,FCI Depot Dehradun,120.55
MODA CHAK PADMALLA,CHAMOLI,57,041790,village,RAMNAGAR,84.68,Dhamora,154.0,Dahej Port,1142.71,ICD Moradabad,153.51,Rupaidiha ICP,239.39,Indira Gandhi International Airport (DEL),288.94,MMLP Sangrur,357.09,Varanasi Multi-Modal Terminal,610.16,FCI Depot Dehradun,151.53
BANGRI,CHAMOLI,57,041419,village,KOTDWARA,89.1,Dhamora,167.04,Dahej Port,1139.6,ICD Moradabad,159.04,Rupaidiha ICP,274.72,Indira Gandhi International Airport (DEL),276.6,MMLP Sangrur,325.55,Varanasi Multi-Modal Terminal,643.85,FCI Depot Dehradun,118.23
JASYARA,CHAMOLI,57,041429,village,KOTDWARA,91.56,Dhamora,167.45,Dahej Port,1141.45,ICD Moradabad,160.04,Rupaidiha ICP,272.74,Indira Gandhi International Airport (DEL),278.91,MMLP Sangrur,328.54,Varanasi Multi-Modal Terminal,642.21,FCI Depot Dehradun,121.2
DEYARKOT,CHAMOLI,57,041347,village,KOTDWARA,86.01,Dhamora,166.84,Dahej Port,1137.34,ICD Moradabad,158.05,Rupaidiha ICP,277.61,Indira Gandhi International Airport (DEL),273.69,MMLP Sangrur,321.53,Varanasi Multi-Modal Terminal,646.29,FCI Depot Dehradun,114.2
MOLI LAGA KOT,CHAMOLI,57,041498,village,RAMNAGAR,94.9,Dhamora,168.72,Dahej Port,1144.96,ICD Moradabad,162.27,Rupaidiha ICP,269.8,Indira Gandhi International Airport (DEL),283.14,MMLP Sangrur,333.59,Varanasi Multi-Modal Terminal,639.84,FCI Depot Dehradun,126.19
KOT,CHAMOLI,57,041501,village,RAMNAGAR,94.06,Dhamora,167.95,Dahej Port,1143.88,ICD Moradabad,161.34,Rupaidiha ICP,269.97,Indira Gandhi International Airport (DEL),282.0,MMLP Sangrur,332.63,Varanasi Multi-Modal Terminal,639.86,FCI Depot Dehradun,125.28
PARTOLI,CHAMOLI,57,041422,village,KOTDWARA,90.95,Dhamora,167.62,Dahej Port,1141.11,ICD Moradabad,160.01,Rupaidiha ICP,273.59,Indira Gandhi International Airport (DEL),278.38,MMLP Sangrur,327.59,Varanasi Multi-Modal Terminal,642.98,FCI Depot Dehradun,120.24
MINGAD GAON,CHAMOLI,57,041224,village,RISHIKESH,87.33,Dhamora,176.81,Dahej Port,1142.34,ICD Moradabad,166.62,Rupaidiha ICP,288.98,Indira Gandhi International Airport (DEL),276.59,MMLP Sangrur,315.96,Varanasi Multi-Modal Terminal,657.98,FCI Depot Dehradun,108.18
MATAI,CHAMOLI,57,041040,village,KOTDWARA,104.64,Dhamora,178.83,Dahej Port,1154.87,ICD Moradabad,172.6,Rupaidiha ICP,274.75,Indira Gandhi International Airport (DEL),292.19,MMLP Sangrur,337.27,Varanasi Multi-Modal Terminal,645.86,FCI Depot Dehradun,129.5
UTTARAUN,CHAMOLI,57,041258,village,KOTDWARA,96.82,Dhamora,177.02,Dahej Port,1148.7,ICD Moradabad,169.03,Rupaidiha ICP,280.62,Indira Gandhi International Airport (DEL),284.66,MMLP Sangrur,327.63,Varanasi Multi-Modal Terminal,650.78,FCI Depot Dehradun,119.87
BAIRON,CHAMOLI,57,041039,village,KOTDWARA,103.44,Dhamora,179.06,Dahej Port,1154.14,ICD Moradabad,172.44,Rupaidiha ICP,276.39,Indira Gandhi International Airport (DEL),291.1,MMLP Sangrur,335.36,Varanasi Multi-Modal Terminal,647.36,FCI Depot Dehradun,127.58
IJJAR,CHAMOLI,57,041221,village,RISHIKESH,87.86,Dhamora,177.18,Dahej Port,1142.89,ICD Moradabad,167.07,Rupaidiha ICP,288.93,Indira Gandhi International Airport (DEL),277.17,MMLP Sangrur,316.42,Varanasi Multi-Modal Terminal,658.01,FCI Depot Dehradun,108.64
GOPTHALA,CHAMOLI,57,041343,village,KOTDWARA,89.85,Dhamora,169.35,Dahej Port,1141.0,ICD Moradabad,161.08,Rupaidiha ICP,277.09,Indira Gandhi International Airport (DEL),277.52,MMLP Sangrur,324.64,Varanasi Multi-Modal Terminal,646.34,FCI Depot Dehradun,117.16
MOKHMALLA,CHAMOLI,57,041107,village,RAMNAGAR,97.39,Dhamora,170.93,Dahej Port,1148.41,ICD Moradabad,165.07,Rupaidiha ICP,268.74,Indira Gandhi International Airport (DEL),286.91,MMLP Sangrur,337.08,Varanasi Multi-Modal Terminal,639.27,FCI Depot Dehradun,129.59
DIMAR,CHAMOLI,57,041342,village,KOTDWARA,88.77,Dhamora,168.62,Dahej Port,1139.97,ICD Moradabad,160.21,Rupaidiha ICP,277.21,Indira Gandhi International Airport (DEL),276.44,MMLP Sangrur,323.78,Varanasi Multi-Modal Terminal,646.3,FCI Depot Dehradun,116.34
GANOLI,CHAMOLI,57,041408,village,KOTDWARA,92.59,Dhamora,170.52,Dahej Port,1143.37,ICD Moradabad,162.76,Rupaidiha ICP,275.87,Indira Gandhi International Airport (DEL),280.19,MMLP Sangrur,327.41,Varanasi Multi-Modal Terminal,645.49,FCI Depot Dehradun,119.88
GAIN SAJA KATA,CHAMOLI,57,041411,village,KOTDWARA,92.96,Dhamora,170.77,Dahej Port,1143.73,ICD Moradabad,163.06,Rupaidiha ICP,275.83,Indira Gandhi International Airport (DEL),280.57,MMLP Sangrur,327.72,Varanasi Multi-Modal Terminal,645.5,FCI Depot Dehradun,120.18
SIRAN,CHAMOLI,57,041283,village,KOTDWARA,85.06,Dhamora,170.11,Dahej Port,1137.69,ICD Moradabad,160.37,Rupaidiha ICP,283.09,Indira Gandhi International Airport (DEL),272.95,MMLP Sangrur,317.28,Varanasi Multi-Modal Terminal,651.63,FCI Depot Dehradun,109.74
KANDA,CHAMOLI,57,041276,village,KOTDWARA,81.14,Dhamora,169.86,Dahej Port,1134.5,ICD Moradabad,159.09,Rupaidiha ICP,286.77,Indira Gandhi International Airport (DEL),269.03,MMLP Sangrur,311.95,Varanasi Multi-Modal Terminal,654.67,FCI Depot Dehradun,104.42
SRIKOT,CHAMOLI,57,041278,village,KOTDWARA,83.71,Dhamora,170.97,Dahej Port,1136.86,ICD Moradabad,160.67,Rupaidiha ICP,285.71,Indira Gandhi International Airport (DEL),271.61,MMLP Sangrur,314.53,Varanasi Multi-Modal Terminal,654.03,FCI Depot Dehradun,106.94
BIJAR,CHAMOLI,57,041099,village,RAMNAGAR,100.89,Dhamora,174.1,Dahej Port,1152.73,ICD Moradabad,168.83,Rupaidiha ICP,268.21,Indira Gandhi International Airport (DEL),291.45,MMLP Sangrur,340.88,Varanasi Multi-Modal Terminal,639.28,FCI Depot Dehradun,133.26
GULARI,CHAMOLI,57,041083,village,RAMNAGAR,104.53,Dhamora,176.73,Dahej Port,1158.69,ICD Moradabad,173.03,Rupaidiha ICP,263.28,Indira Gandhi International Airport (DEL),298.75,MMLP Sangrur,349.68,Varanasi Multi-Modal Terminal,635.15,FCI Depot Dehradun,142.03
HINA,CHAMOLI,57,041055,village,RAMNAGAR,101.04,Dhamora,174.63,Dahej Port,1151.5,ICD Moradabad,168.62,Rupaidiha ICP,271.44,Indira Gandhi International Airport (DEL),289.46,MMLP Sangrur,337.29,Varanasi Multi-Modal Terminal,642.26,FCI Depot Dehradun,129.63
KURUR RAULIPAR,CHAMOLI,57,041062,village,RAMNAGAR,102.01,Dhamora,175.11,Dahej Port,1154.13,ICD Moradabad,170.03,Rupaidiha ICP,267.97,Indira Gandhi International Airport (DEL),292.94,MMLP Sangrur,342.19,Varanasi Multi-Modal Terminal,639.21,FCI Depot Dehradun,134.54
GADONA,CHAMOLI,57,041248,village,KOTDWARA,86.72,Dhamora,172.33,Dahej Port,1139.61,ICD Moradabad,162.57,Rupaidiha ICP,284.53,Indira Gandhi International Airport (DEL),274.63,MMLP Sangrur,317.53,Varanasi Multi-Modal Terminal,653.3,FCI Depot Dehradun,109.88
BAMOTH,CHAMOLI,57,041247,village,KOTDWARA,85.13,Dhamora,171.59,Dahej Port,1138.15,ICD Moradabad,161.55,Rupaidiha ICP,285.14,Indira Gandhi International Airport (DEL),273.03,MMLP Sangrur,315.95,Varanasi Multi-Modal Terminal,653.67,FCI Depot Dehradun,108.33
MATHKOT,CHAMOLI,57,041067,village,RAMNAGAR,102.57,Dhamora,175.49,Dahej Port,1155.16,ICD Moradabad,170.71,Rupaidiha ICP,267.0,Indira Gandhi International Airport (DEL),294.22,MMLP Sangrur,343.8,Varanasi Multi-Modal Terminal,638.39,FCI Depot Dehradun,136.14
SUNALI,CHAMOLI,57,041397,village,KOTDWARA,96.94,Dhamora,173.43,Dahej Port,1147.51,ICD Moradabad,166.24,Rupaidiha ICP,275.34,Indira Gandhi International Airport (DEL),284.52,MMLP Sangrur,331.0,Varanasi Multi-Modal Terminal,645.53,FCI Depot Dehradun,123.35
AKSHAWARA,CHAMOLI,57,041959,village,RAMNAGAR,68.54,Dhamora,142.54,Dahej Port,1120.57,ICD Moradabad,136.03,Rupaidiha ICP,256.23,Indira Gandhi International Airport (DEL),261.97,MMLP Sangrur,328.01,Varanasi Multi-Modal Terminal,622.9,FCI Depot Dehradun,123.98
CHHARI SAIN,CHAMOLI,57,041955,village,RAMNAGAR,67.78,Dhamora,142.02,Dahej Port,1118.67,ICD Moradabad,134.85,Rupaidiha ICP,258.23,Indira Gandhi International Airport (DEL),259.55,MMLP Sangrur,325.13,Varanasi Multi-Modal Terminal,624.47,FCI Depot Dehradun,121.25
JINAGOR,CHAMOLI,57,041977,village,RAMNAGAR,68.7,Dhamora,142.57,Dahej Port,1121.23,ICD Moradabad,136.36,Rupaidiha ICP,255.22,Indira Gandhi International Airport (DEL),262.9,MMLP Sangrur,329.28,Varanasi Multi-Modal Terminal,622.05,FCI Depot Dehradun,125.23
GWALDAM STATE,CHAMOLI,57,041739,village,RAMNAGAR,79.9,Dhamora,149.35,Dahej Port,1137.97,ICD Moradabad,148.73,Rupaidiha ICP,237.96,Indira Gandhi International Airport (DEL),284.61,MMLP Sangrur,354.92,Varanasi Multi-Modal Terminal,608.13,FCI Depot Dehradun,149.97
KUNIGAR MALLI,CHAMOLI,57,042001,village,RAMNAGAR,62.72,Dhamora,136.38,Dahej Port,1116.55,ICD Moradabad,130.71,Rupaidiha ICP,250.5,Indira Gandhi International Airport (DEL),259.61,MMLP Sangrur,330.42,Varanasi Multi-Modal Terminal,616.61,FCI Depot Dehradun,127.64
LAM BAGAR,CHAMOLI,57,042051,village,RAMNAGAR,66.95,Dhamora,138.88,Dahej Port,1123.6,ICD Moradabad,135.72,Rupaidiha ICP,242.99,Indira Gandhi International Airport (DEL),268.78,MMLP Sangrur,341.14,Varanasi Multi-Modal Terminal,610.68,FCI Depot Dehradun,137.79
NAUGAON TALLA,CHAMOLI,57,042037,village,RAMNAGAR,66.47,Dhamora,138.79,Dahej Port,1122.66,ICD Moradabad,135.15,Rupaidiha ICP,244.64,Indira Gandhi International Airport (DEL),267.35,MMLP Sangrur,339.15,Varanasi Multi-Modal Terminal,612.1,FCI Depot Dehradun,135.81
KUNIGAR TALLI,CHAMOLI,57,042009,village,RAMNAGAR,63.16,Dhamora,136.64,Dahej Port,1117.44,ICD Moradabad,131.3,Rupaidiha ICP,249.52,Indira Gandhi International Airport (DEL),260.77,MMLP Sangrur,331.8,Varanasi Multi-Modal Terminal,615.83,FCI Depot Dehradun,128.94
JWALAGIRI KALYAN,CHAMOLI,57,042002,village,RAMNAGAR,63.95,Dhamora,137.61,Dahej Port,1117.64,ICD Moradabad,131.91,Rupaidiha ICP,251.15,Indira Gandhi International Airport (DEL),260.5,MMLP Sangrur,330.53,Varanasi Multi-Modal Terminal,617.45,FCI Depot Dehradun,127.48
KUSHRANI MALLI,CHAMOLI,57,042050,village,RAMNAGAR,67.54,Dhamora,139.55,Dahej Port,1124.07,ICD Moradabad,136.29,Rupaidiha ICP,243.61,Indira Gandhi International Airport (DEL),269.05,MMLP Sangrur,340.9,Varanasi Multi-Modal Terminal,611.37,FCI Depot Dehradun,137.42
TAITUNA,CHAMOLI,57,042038,village,RAMNAGAR,66.72,Dhamora,139.11,Dahej Port,1122.8,ICD Moradabad,135.37,Rupaidiha ICP,245.09,Indira Gandhi International Airport (DEL),267.35,MMLP Sangrur,338.85,Varanasi Multi-Modal Terminal,612.56,FCI Depot Dehradun,135.45
KUSHRANI BICHALI,CHAMOLI,57,042043,village,RAMNAGAR,67.39,Dhamora,139.52,Dahej Port,1123.78,ICD Moradabad,136.12,Rupaidiha ICP,244.11,Indira Gandhi International Airport (DEL),268.62,MMLP Sangrur,340.3,Varanasi Multi-Modal Terminal,611.79,FCI Depot Dehradun,136.82
LATU GAIR,CHAMOLI,57,042036,village,RAMNAGAR,66.4,Dhamora,138.95,Dahej Port,1122.27,ICD Moradabad,135.01,Rupaidiha ICP,245.73,Indira Gandhi International Airport (DEL),266.64,MMLP Sangrur,337.98,Varanasi Multi-Modal Terminal,613.08,FCI Depot Dehradun,134.61
MALKOT,CHAMOLI,57,042030,village,RAMNAGAR,66.05,Dhamora,138.89,Dahej Port,1121.47,ICD Moradabad,134.55,Rupaidiha ICP,247.09,Indira Gandhi International Airport (DEL),265.45,MMLP Sangrur,336.33,Varanasi Multi-Modal Terminal,614.25,FCI Depot Dehradun,132.97
NAINI,CHAMOLI,57,042039,village,RAMNAGAR,67.25,Dhamora,139.64,Dahej Port,1123.29,ICD Moradabad,135.9,Rupaidiha ICP,245.34,Indira Gandhi International Airport (DEL),267.77,MMLP Sangrur,338.95,Varanasi Multi-Modal Terminal,612.89,FCI Depot Dehradun,135.44
JHUMA KHET TALLA,CHAMOLI,57,042047,village,RAMNAGAR,69.13,Dhamora,140.87,Dahej Port,1125.9,ICD Moradabad,137.93,Rupaidiha ICP,243.03,Indira Gandhi International Airport (DEL),271.03,MMLP Sangrur,342.56,Varanasi Multi-Modal Terminal,611.12,FCI Depot Dehradun,138.84
KALCHUNDA,CHAMOLI,57,042027,village,RAMNAGAR,68.09,Dhamora,140.39,Dahej Port,1124.22,ICD Moradabad,136.77,Rupaidiha ICP,245.25,Indira Gandhi International Airport (DEL),268.71,MMLP Sangrur,339.61,Varanasi Multi-Modal Terminal,612.97,FCI Depot Dehradun,135.96
RANGCHAURA,CHAMOLI,57,041993,village,RAMNAGAR,66.88,Dhamora,140.41,Dahej Port,1120.7,ICD Moradabad,134.93,Rupaidiha ICP,251.69,Indira Gandhi International Airport (DEL),263.36,MMLP Sangrur,331.95,Varanasi Multi-Modal Terminal,618.54,FCI Depot Dehradun,128.3
BAJYANI,CHAMOLI,57,041964,village,RAMNAGAR,65.28,Dhamora,139.41,Dahej Port,1117.1,ICD Moradabad,132.62,Rupaidiha ICP,255.63,Indira Gandhi International Airport (DEL),258.7,MMLP Sangrur,326.38,Varanasi Multi-Modal Terminal,621.67,FCI Depot Dehradun,123.01
BINA,CHAMOLI,57,041966,village,RAMNAGAR,66.06,Dhamora,140.08,Dahej Port,1118.27,ICD Moradabad,133.56,Rupaidiha ICP,255.09,Indira Gandhi International Airport (DEL),260.0,MMLP Sangrur,327.56,Varanasi Multi-Modal Terminal,621.36,FCI Depot Dehradun,124.03
SILANGA/SILANGI,CHAMOLI,57,041989,village,RAMNAGAR,66.99,Dhamora,140.69,Dahej Port,1120.3,ICD Moradabad,134.87,Rupaidiha ICP,252.95,Indira Gandhi International Airport (DEL),262.6,MMLP Sangrur,330.62,Varanasi Multi-Modal Terminal,619.69,FCI Depot Dehradun,126.93
MEHAL CHAURI,CHAMOLI,57,041983,village,RAMNAGAR,67.69,Dhamora,141.28,Dahej Port,1121.23,ICD Moradabad,135.66,Rupaidiha ICP,252.59,Indira Gandhi International Airport (DEL),263.63,MMLP Sangrur,331.51,Varanasi Multi-Modal Terminal,619.51,FCI Depot Dehradun,127.69
THALA,CHAMOLI,57,041984,village,RAMNAGAR,68.04,Dhamora,141.64,Dahej Port,1121.55,ICD Moradabad,136.01,Rupaidiha ICP,252.79,Indira Gandhi International Airport (DEL),263.89,MMLP Sangrur,331.54,Varanasi Multi-Modal Terminal,619.76,FCI Depot Dehradun,127.65
MAIKHOLI,CHAMOLI,57,041986,village,RAMNAGAR,67.92,Dhamora,141.68,Dahej Port,1120.92,ICD Moradabad,135.72,Rupaidiha ICP,253.93,Indira Gandhi International Airport (DEL),262.94,MMLP Sangrur,330.18,Varanasi Multi-Modal Terminal,620.75,FCI Depot Dehradun,126.29
KANDARI KHOR,CHAMOLI,57,042017,village,RAMNAGAR,71.83,Dhamora,144.1,Dahej Port,1127.77,ICD Moradabad,140.49,Rupaidiha ICP,246.83,Indira Gandhi International Airport (DEL),271.76,MMLP Sangrur,340.56,Varanasi Multi-Modal Terminal,615.11,FCI Depot Dehradun,136.23
SYUNI TALLI,CHAMOLI,57,041981,village,RAMNAGAR,69.07,Dhamora,142.47,Dahej Port,1123.04,ICD Moradabad,137.19,Rupaidiha ICP,251.95,Indira Gandhi International Airport (DEL),265.6,MMLP Sangrur,333.19,Varanasi Multi-Modal Terminal,619.23,FCI Depot Dehradun,129.13
LATUDHAR,CHAMOLI,57,041978,village,RAMNAGAR,68.67,Dhamora,142.42,Dahej Port,1121.61,ICD Moradabad,136.46,Rupaidiha ICP,254.3,Indira Gandhi International Airport (DEL),263.52,MMLP Sangrur,330.29,Varanasi Multi-Modal Terminal,621.23,FCI Depot Dehradun,126.27
LAKHERI,CHAMOLI,57,041960,village,RAMNAGAR,68.14,Dhamora,142.07,Dahej Port,1120.51,ICD Moradabad,135.74,Rupaidiha ICP,255.4,Indira Gandhi International Airport (DEL),262.13,MMLP Sangrur,328.68,Varanasi Multi-Modal Terminal,622.08,FCI Depot Dehradun,124.73
ROHIRA,CHAMOLI,57,041962,village,RAMNAGAR,66.53,Dhamora,140.8,Dahej Port,1117.37,ICD Moradabad,133.54,Rupaidiha ICP,257.9,Indira Gandhi International Airport (DEL),258.35,MMLP Sangrur,324.61,Varanasi Multi-Modal Terminal,623.91,FCI Depot Dehradun,120.98
LAKHAN,CHAMOLI,57,042020,village,RAMNAGAR,75.04,Dhamora,146.58,Dahej Port,1131.74,ICD Moradabad,143.85,Rupaidiha ICP,244.73,Indira Gandhi International Airport (DEL),276.33,MMLP Sangrur,344.96,Varanasi Multi-Modal Terminal,613.73,FCI Depot Dehradun,140.26
PATAL CHAURA,CHAMOLI,57,041953,village,RAMNAGAR,69.4,Dhamora,143.4,Dahej Port,1121.3,ICD Moradabad,136.86,Rupaidiha ICP,256.77,Indira Gandhi International Airport (DEL),262.55,MMLP Sangrur,328.01,Varanasi Multi-Modal Terminal,623.55,FCI Depot Dehradun,123.82
SYUNIMALLI,CHAMOLI,57,041974,village,RAMNAGAR,71.07,Dhamora,144.65,Dahej Port,1124.34,ICD Moradabad,139.01,Rupaidiha ICP,254.26,Indira Gandhi International Airport (DEL),266.25,MMLP Sangrur,332.07,Varanasi Multi-Modal Terminal,621.68,FCI Depot Dehradun,127.61
SIMAN TALLA,CHAMOLI,57,041949,village,RAMNAGAR,70.85,Dhamora,144.7,Dahej Port,1123.2,ICD Moradabad,138.49,Rupaidiha ICP,256.29,Indira Gandhi International Airport (DEL),264.56,MMLP Sangrur,329.62,Varanasi Multi-Modal Terminal,623.43,FCI Depot Dehradun,125.17
SUMERPUR,CHAMOLI,57,041948,village,RAMNAGAR,70.43,Dhamora,144.35,Dahej Port,1122.57,ICD Moradabad,137.99,Rupaidiha ICP,256.61,Indira Gandhi International Airport (DEL),263.84,MMLP Sangrur,328.94,Varanasi Multi-Modal Terminal,623.63,FCI Depot Dehradun,124.56
MANDA LAGA SIMAN,CHAMOLI,57,041947,village,RAMNAGAR,70.98,Dhamora,144.92,Dahej Port,1122.98,ICD Moradabad,138.51,Rupaidiha ICP,257.08,Indira Gandhi International Airport (DEL),264.13,MMLP Sangrur,328.82,Varanasi Multi-Modal Terminal,624.15,FCI Depot Dehradun,124.33
PANCHALI,CHAMOLI,57,041951,village,RAMNAGAR,70.49,Dhamora,144.52,Dahej Port,1122.16,ICD Moradabad,137.9,Rupaidiha ICP,257.6,Indira Gandhi International Airport (DEL),263.18,MMLP Sangrur,327.85,Varanasi Multi-Modal Terminal,624.51,FCI Depot Dehradun,123.45
NAUGAON MALLA,CHAMOLI,57,041952,village,RAMNAGAR,71.01,Dhamora,145.06,Dahej Port,1122.52,ICD Moradabad,138.37,Rupaidiha ICP,258.09,Indira Gandhi International Airport (DEL),263.4,MMLP Sangrur,327.66,Varanasi Multi-Modal Terminal,625.05,FCI Depot Dehradun,123.16
MUSON,CHAMOLI,57,041944,village,RAMNAGAR,71.39,Dhamora,145.46,Dahej Port,1122.75,ICD Moradabad,138.71,Rupaidiha ICP,258.53,Indira Gandhi International Airport (DEL),263.51,MMLP Sangrur,327.44,Varanasi Multi-Modal Terminal,625.51,FCI Depot Dehradun,122.87
KAMAND,CHAMOLI,57,041923,village,RAMNAGAR,72.28,Dhamora,146.37,Dahej Port,1123.47,ICD Moradabad,139.56,Rupaidiha ICP,259.17,Indira Gandhi International Airport (DEL),264.06,MMLP Sangrur,327.36,Varanasi Multi-Modal Terminal,626.25,FCI Depot Dehradun,122.63
HISLANI,CHAMOLI,57,041994,village,RAMNAGAR,63.12,Dhamora,136.94,Dahej Port,1116.4,ICD Moradabad,130.93,Rupaidiha ICP,251.88,Indira Gandhi International Airport (DEL),259.07,MMLP Sangrur,329.16,Varanasi Multi-Modal Terminal,617.91,FCI Depot Dehradun,126.28
HARAGARH,CHAMOLI,57,041969,village,RAMNAGAR,66.06,Dhamora,139.93,Dahej Port,1118.88,ICD Moradabad,133.77,Rupaidiha ICP,253.79,Indira Gandhi International Airport (DEL),260.97,MMLP Sangrur,329.04,Varanasi Multi-Modal Terminal,620.23,FCI Depot Dehradun,125.52
DHARGAR,CHAMOLI,57,041985,village,RAMNAGAR,68.51,Dhamora,142.17,Dahej Port,1121.77,ICD Moradabad,136.4,Rupaidiha ICP,253.51,Indira Gandhi International Airport (DEL),263.9,MMLP Sangrur,331.06,Varanasi Multi-Modal Terminal,620.5,FCI Depot Dehradun,127.08
DADEO LAGA PANCHALI,CHAMOLI,57,041945,village,RAMNAGAR,71.24,Dhamora,145.22,Dahej Port,1123.03,ICD Moradabad,138.7,Rupaidiha ICP,257.59,Indira Gandhi International Airport (DEL),264.04,MMLP Sangrur,328.41,Varanasi Multi-Modal Terminal,624.66,FCI Depot Dehradun,123.87
RITHIYA,CHAMOLI,57,041935,village,RAMNAGAR,73.01,Dhamora,147.03,Dahej Port,1124.44,ICD Moradabad,140.39,Rupaidiha ICP,258.93,Indira Gandhi International Airport (DEL),265.09,MMLP Sangrur,328.19,Varanasi Multi-Modal Terminal,626.2,FCI Depot Dehradun,123.34
KALYANA TALLA,CHAMOLI,57,042000,village,RAMNAGAR,63.35,Dhamora,137.12,Dahej Port,1116.79,ICD Moradabad,131.22,Rupaidiha ICP,251.59,Indira Gandhi International Airport (DEL),259.54,MMLP Sangrur,329.64,Varanasi Multi-Modal Terminal,617.71,FCI Depot Dehradun,126.71
SIMLIYA LAGGA KUNIGAR,CHAMOLI,57,042008,village,RAMNAGAR,63.75,Dhamora,137.46,Dahej Port,1117.31,ICD Moradabad,131.66,Rupaidiha ICP,251.41,Indira Gandhi International Airport (DEL),260.1,MMLP Sangrur,330.11,Varanasi Multi-Modal Terminal,617.64,FCI Depot Dehradun,127.09
FARSON,CHAMOLI,57,041976,village,RAMNAGAR,69.96,Dhamora,143.67,Dahej Port,1122.92,ICD Moradabad,137.78,Rupaidiha ICP,254.65,Indira Gandhi International Airport (DEL),264.73,MMLP Sangrur,330.83,Varanasi Multi-Modal Terminal,621.8,FCI Depot Dehradun,126.56
MELKHET,CHAMOLI,57,041804,village,KATHGODAM,84.95,Dhamora,156.56,Dahej Port,1148.88,ICD Moradabad,158.56,Rupaidiha ICP,230.34,Indira Gandhi International Airport (DEL),298.03,MMLP Sangrur,369.2,Varanasi Multi-Modal Terminal,602.14,FCI Depot Dehradun,163.66
BUDJOLA,CHAMOLI,57,041733,village,RAMNAGAR,80.79,Dhamora,151.17,Dahej Port,1138.29,ICD Moradabad,149.66,Rupaidiha ICP,242.11,Indira Gandhi International Airport (DEL),283.67,MMLP Sangrur,351.67,Varanasi Multi-Modal Terminal,612.18,FCI Depot Dehradun,146.37
DANGA LAGA PAJYANA,CHAMOLI,57,041917,village,RAMNAGAR,72.8,Dhamora,146.94,Dahej Port,1123.64,ICD Moradabad,139.97,Rupaidiha ICP,260.02,Indira Gandhi International Airport (DEL),264.01,MMLP Sangrur,326.75,Varanasi Multi-Modal Terminal,627.11,FCI Depot Dehradun,121.92
